fixture_id,family_id,package,hard_fail_code,fixture_variant,mutation_intent,expected_validator_issue,expected_result,artifact_status_after_scan,sidewall_aware_runtime_status_after_scan,runtime_allowed,production_allowed,sidewall_numeric_output_allowed,claim_promotion_allowed,not_evidence,allowed_use,blocked_use
G21C-FIXTURE-022-03,G21B-FAMILY-022,Package D,auto_admit_220_or_300nm,signature_or_source_drift_probe,cache/source/signature identity changes without matching row fields,auto_admit_220_or_300nm,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-023-01,G21B-FAMILY-023,Package D,comsol_context_as_prs_grain,direct_violation,minimal negative row mutates the named hard-fail trigger,comsol_context_as_prs_grain,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-023-02,G21B-FAMILY-023,Package D,comsol_context_as_prs_grain,alias_or_claim_promotion_probe,nearby alias/proxy name tests claim-promotion scanner drift,comsol_context_as_prs_grain,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-023-03,G21B-FAMILY-023,Package D,comsol_context_as_prs_grain,signature_or_source_drift_probe,cache/source/signature identity changes without matching row fields,comsol_context_as_prs_grain,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-024-01,G21B-FAMILY-024,Package D,bare_W_eff,direct_violation,minimal negative row mutates the named hard-fail trigger,bare_W_eff,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-024-02,G21B-FAMILY-024,Package D,bare_W_eff,alias_or_claim_promotion_probe,nearby alias/proxy name tests claim-promotion scanner drift,bare_W_eff,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-024-03,G21B-FAMILY-024,Package D,bare_W_eff,signature_or_source_drift_probe,cache/source/signature identity changes without matching row fields,bare_W_eff,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-025-01,G21B-FAMILY-025,Package D,solver_trigger_as_solver_output,direct_violation,minimal negative row mutates the named hard-fail trigger,solver_trigger_as_solver_output,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-025-02,G21B-FAMILY-025,Package D,solver_trigger_as_solver_output,alias_or_claim_promotion_probe,nearby alias/proxy name tests claim-promotion scanner drift,solver_trigger_as_solver_output,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-025-03,G21B-FAMILY-025,Package D,solver_trigger_as_solver_output,signature_or_source_drift_probe,cache/source/signature identity changes without matching row fields,solver_trigger_as_solver_output,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-026-01,G21B-FAMILY-026,Package D,rank_or_score_field_present,direct_violation,minimal negative row mutates the named hard-fail trigger,rank_or_score_field_present,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-026-02,G21B-FAMILY-026,Package D,rank_or_score_field_present,alias_or_claim_promotion_probe,nearby alias/proxy name tests claim-promotion scanner drift,rank_or_score_field_present,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-026-03,G21B-FAMILY-026,Package D,rank_or_score_field_present,signature_or_source_drift_probe,cache/source/signature identity changes without matching row fields,rank_or_score_field_present,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-027-01,G21B-FAMILY-027,Package D,claim_flags_missing,direct_violation,minimal negative row mutates the named hard-fail trigger,claim_flags_missing,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-027-02,G21B-FAMILY-027,Package D,claim_flags_missing,alias_or_claim_promotion_probe,nearby alias/proxy name tests claim-promotion scanner drift,claim_flags_missing,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-027-03,G21B-FAMILY-027,Package D,claim_flags_missing,signature_or_source_drift_probe,cache/source/signature identity changes without matching row fields,claim_flags_missing,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-028-01,G21B-FAMILY-028,G8 cache/signature,old_rectangular_cache_reuse,direct_violation,minimal negative row mutates the named hard-fail trigger,old_rectangular_cache_reuse,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-028-02,G21B-FAMILY-028,G8 cache/signature,old_rectangular_cache_reuse,alias_or_claim_promotion_probe,nearby alias/proxy name tests claim-promotion scanner drift,old_rectangular_cache_reuse,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-028-03,G21B-FAMILY-028,G8 cache/signature,old_rectangular_cache_reuse,signature_or_source_drift_probe,cache/source/signature identity changes without matching row fields,old_rectangular_cache_reuse,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-029-01,G21B-FAMILY-029,G8 cache/signature,sidewall_aware_with_not_propagated_status,direct_violation,minimal negative row mutates the named hard-fail trigger,sidewall_aware_with_not_propagated_status,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-029-02,G21B-FAMILY-029,G8 cache/signature,sidewall_aware_with_not_propagated_status,alias_or_claim_promotion_probe,nearby alias/proxy name tests claim-promotion scanner drift,sidewall_aware_with_not_propagated_status,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-029-03,G21B-FAMILY-029,G8 cache/signature,sidewall_aware_with_not_propagated_status,signature_or_source_drift_probe,cache/source/signature identity changes without matching row fields,sidewall_aware_with_not_propagated_status,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
