synthesis_version,row_id,allowed_use,blocked_use,claim_boundary,not_exact_pxu_probability_grid,not_detection_probability,not_yield,not_selection_metric_claim,not_winner,not_qch_weighted,not_true_W_eff,not_production_recommendation,decision_use_allowed,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,source_route_id_nodi,weighting_mode,W_top_nm,stage_ids_json,stage_occurrence_count,mean_peak_contribution_across_stages,mean_snr_contribution_across_stages,mean_annulus_fraction_across_stages,leading_peak_window_mode,leading_snr_window_mode,leading_mass_window_mode
sidewall_monotonic_width_policy_v1,SURFACE-404_W500_D900-comsol_outlet_flux_fraction-W600,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,comsol_outlet_flux_fraction,600,"[""608_candidate_width_sweep"", ""609_boundary_followup""]",2,63.93949330985722,118991.03496268355,0.06133822989822665,0p5_0p8,0p5_0p8,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-404_W500_D900-comsol_outlet_flux_fraction-W620,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,comsol_outlet_flux_fraction,620,"[""608_candidate_width_sweep"", ""609_boundary_followup""]",2,64.64173094413084,123101.30793019405,0.06709984729673424,0p5_0p8,0p5_0p8,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-404_W500_D900-comsol_outlet_flux_fraction-W640,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,comsol_outlet_flux_fraction,640,"[""609_boundary_followup""]",1,65.28954199481264,123022.12835636537,0.06099047082108357,0p5_0p8,0p5_0p8,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-404_W500_D900-comsol_outlet_flux_fraction-W660,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,comsol_outlet_flux_fraction,660,"[""609_boundary_followup"", ""610_extended_width_envelope""]",2,65.87380662486841,124924.51137494322,0.05955964421731019,0p5_0p8,0p5_0p8,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-404_W500_D900-comsol_outlet_flux_fraction-W680,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,comsol_outlet_flux_fraction,680,"[""610_extended_width_envelope""]",1,66.46890521859858,124271.18253593515,0.06324398185343169,0p5_0p8,0p5_0p8,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-404_W500_D900-comsol_outlet_flux_fraction-W700,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,comsol_outlet_flux_fraction,700,"[""610_extended_width_envelope""]",1,66.9501489827094,122603.9457016416,0.06151429246621269,0p5_0p8,0p5_0p8,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-404_W500_D900-comsol_outlet_flux_fraction-W720,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,comsol_outlet_flux_fraction,720,"[""610_extended_width_envelope""]",1,67.44519171570137,134257.22929575836,0.06860786786166306,0p5_0p8,0p5_0p8,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-404_W500_D900-comsol_outlet_flux_fraction-W740,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,comsol_outlet_flux_fraction,740,"[""610_extended_width_envelope""]",1,67.89417900692014,123651.62218595707,0.06777421683010194,0p5_0p8,0p5_0p8,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-404_W500_D900-comsol_residence_fraction-W540,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,comsol_residence_fraction,540,"[""608_candidate_width_sweep""]",1,103.05874274438696,193724.64915503468,0.10097640023325957,0p5_0p8,0p5_0p8,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-404_W500_D900-comsol_residence_fraction-W560,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,comsol_residence_fraction,560,"[""608_candidate_width_sweep""]",1,104.68164066436553,200468.0025126452,0.10928279314711038,0p5_0p8,0p5_0p8,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-404_W500_D900-comsol_residence_fraction-W580,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,comsol_residence_fraction,580,"[""608_candidate_width_sweep""]",1,106.16724138428313,206161.52179078263,0.11278120635411248,0p5_0p8,0p5_0p8,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-404_W500_D900-comsol_residence_fraction-W600,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,comsol_residence_fraction,600,"[""608_candidate_width_sweep"", ""609_boundary_followup""]",2,107.43731013609829,200047.05133091853,0.10231167848587075,0p5_0p8,0p5_0p8,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-404_W500_D900-comsol_residence_fraction-W620,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,comsol_residence_fraction,620,"[""608_candidate_width_sweep"", ""609_boundary_followup""]",2,108.61856738154225,207199.03803159427,0.11138364323650701,0p5_0p8,0p5_0p8,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-404_W500_D900-comsol_residence_fraction-W640,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,comsol_residence_fraction,640,"[""609_boundary_followup""]",1,109.70567400094778,206960.15689741672,0.10163507781393799,0p5_0p8,0p5_0p8,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-404_W500_D900-comsol_residence_fraction-W660,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,comsol_residence_fraction,660,"[""609_boundary_followup"", ""610_extended_width_envelope""]",2,110.69221128829618,210078.8772276583,0.09911716666686791,0p5_0p8,0p5_0p8,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-404_W500_D900-comsol_residence_fraction-W680,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,comsol_residence_fraction,680,"[""610_extended_width_envelope""]",1,111.69168328531474,208888.86888223153,0.10561640821994903,0p5_0p8,0p5_0p8,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-404_W500_D900-comsol_residence_fraction-W700,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,comsol_residence_fraction,700,"[""610_extended_width_envelope""]",1,112.50168064398054,205969.48977119854,0.10260706478933213,0p5_0p8,0p5_0p8,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-404_W500_D900-comsol_residence_fraction-W720,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,comsol_residence_fraction,720,"[""610_extended_width_envelope""]",1,113.34011188423867,225422.7671710319,0.11337609762751039,0p5_0p8,0p5_0p8,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-404_W500_D900-comsol_residence_fraction-W740,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,comsol_residence_fraction,740,"[""610_extended_width_envelope""]",1,114.09728604232384,207823.10852915133,0.1115353555441419,0p5_0p8,0p5_0p8,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-404_W500_D900-uniform_edge_mass-W540,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,uniform_edge_mass,540,"[""608_candidate_width_sweep""]",1,120.82386589452773,227325.50597884855,0.1182692307692308,0p6_0p9,0p6_0p9,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-404_W500_D900-uniform_edge_mass-W560,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,uniform_edge_mass,560,"[""608_candidate_width_sweep""]",1,122.71652950283831,233792.2909634589,0.1288461538461539,0p5_0p8,0p5_0p8,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-404_W500_D900-uniform_edge_mass-W580,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,uniform_edge_mass,580,"[""608_candidate_width_sweep""]",1,124.47109633255388,243198.34544813563,0.1307692307692308,0p6_0p9,0p6_0p9,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-404_W500_D900-uniform_edge_mass-W600,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,uniform_edge_mass,600,"[""608_candidate_width_sweep"", ""609_boundary_followup""]",2,125.9572557888478,234950.37311521114,0.12019230769230771,0p6_0p9,0p6_0p9,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-404_W500_D900-uniform_edge_mass-W620,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,uniform_edge_mass,620,"[""608_candidate_width_sweep"", ""609_boundary_followup""]",2,127.34156994544293,244108.3894241773,0.1293269230769231,0p5_0p8,0p6_0p9,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-404_W500_D900-uniform_edge_mass-W640,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,uniform_edge_mass,640,"[""609_boundary_followup""]",1,128.60848854254652,243301.48038936174,0.11923076923076925,0p5_0p8,0p6_0p9,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-404_W500_D900-uniform_edge_mass-W660,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,uniform_edge_mass,660,"[""609_boundary_followup"", ""610_extended_width_envelope""]",2,129.7776865829496,246685.99095661368,0.11634615384615388,0p5_0p8,0p5_0p8,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-404_W500_D900-uniform_edge_mass-W680,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,uniform_edge_mass,680,"[""610_extended_width_envelope""]",1,130.9448179171484,245095.37709182454,0.12500000000000003,0p5_0p8,0p6_0p9,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-404_W500_D900-uniform_edge_mass-W700,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,uniform_edge_mass,700,"[""610_extended_width_envelope""]",1,131.89866121481504,241381.74830719744,0.12019230769230771,0p5_0p8,0p5_0p8,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-404_W500_D900-uniform_edge_mass-W720,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,uniform_edge_mass,720,"[""610_extended_width_envelope""]",1,132.8920402295555,263895.6461031411,0.1307692307692308,0p6_0p9,0p5_0p8,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-404_W500_D900-uniform_edge_mass-W740,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,uniform_edge_mass,740,"[""610_extended_width_envelope""]",1,133.78599187508564,243765.0827634146,0.1278846153846154,0p6_0p9,0p6_0p9,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-404_W600_D900-comsol_outlet_flux_fraction-W640,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,comsol_outlet_flux_fraction,640,"[""608_candidate_width_sweep""]",1,83.93305465649593,160619.0577148935,0.07602734166231388,0p4_0p7,0p4_0p7,0p4_0p7
sidewall_monotonic_width_policy_v1,SURFACE-404_W600_D900-comsol_outlet_flux_fraction-W660,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,comsol_outlet_flux_fraction,660,"[""608_candidate_width_sweep""]",1,84.70230618259491,164131.84775145052,0.08007857017809157,0p4_0p7,0p4_0p7,0p4_0p7
sidewall_monotonic_width_policy_v1,SURFACE-404_W600_D900-comsol_outlet_flux_fraction-W680,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,comsol_outlet_flux_fraction,680,"[""608_candidate_width_sweep""]",1,85.49255302910787,156816.29481374356,0.07185328174242715,0p4_0p7,0p4_0p7,0p4_0p7
sidewall_monotonic_width_policy_v1,SURFACE-404_W600_D900-comsol_outlet_flux_fraction-W700,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,comsol_outlet_flux_fraction,700,"[""608_candidate_width_sweep"", ""609_boundary_followup""]",2,86.10170554791841,163219.41293530335,0.07224373004959167,0p4_0p7,0p4_0p7,0p4_0p7
sidewall_monotonic_width_policy_v1,SURFACE-404_W600_D900-comsol_outlet_flux_fraction-W720,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,comsol_outlet_flux_fraction,720,"[""608_candidate_width_sweep"", ""609_boundary_followup""]",2,86.70824881988753,161647.05544499448,0.07713003799797791,0p4_0p7,0p4_0p7,0p4_0p7
sidewall_monotonic_width_policy_v1,SURFACE-404_W600_D900-comsol_outlet_flux_fraction-W740,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,comsol_outlet_flux_fraction,740,"[""609_boundary_followup""]",1,87.16981868105744,165354.70717212398,0.08300321295555328,0p4_0p7,0p4_0p7,0p4_0p7
sidewall_monotonic_width_policy_v1,SURFACE-404_W600_D900-comsol_outlet_flux_fraction-W760,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,comsol_outlet_flux_fraction,760,"[""609_boundary_followup"", ""610_extended_width_envelope""]",2,87.68611065842344,165618.31314974502,0.07163105197519945,0p4_0p7,0p4_0p7,0p4_0p7
