synthesis_version,row_id,allowed_use,blocked_use,claim_boundary,not_exact_pxu_probability_grid,not_detection_probability,not_yield,not_selection_metric_claim,not_winner,not_qch_weighted,not_true_W_eff,not_production_recommendation,decision_use_allowed,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,source_event_row_id,source_route_id_nodi,candidate_envelope_route_id_nodi,route_id_role,annulus_window_id,selected_annulus_edge_norm_min,selected_annulus_edge_norm_max,diameter_nm,comsol_weight_profile_diameter_nm,weighting_mode,window_probability_mass_surrogate,source_selected_annulus_fraction_nodi,weighted_selected_annulus_fraction_surrogate,mean_peak_height,mean_local_snr,weighted_peak_height_contribution,weighted_local_snr_contribution,weight_claim_level,probability_grid_available
sidewall_distribution_weighted_response_surface_v1,WEIGHTED-FUW-404_W500_D900-to-404_W580_D900-A0p5_0p8-P280-N16-TH85-comsol_outlet_flux_fraction,"compute a COMSOL-v4 transport-bin weighted surrogate response surface for the sidewall dimension, selected-annulus, and interference-response mainline","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_response_surface_surrogate_not_final_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-404_W500_D900-to-404_W580_D900-A0p5_0p8-P280-N16-TH85,404/W500/D900,404/W580/D900,weighted_response_context_not_route_selection,0p5_0p8,0.5,0.8,280,300,comsol_outlet_flux_fraction,0.18253089045991566,0.5,0.09126544522995783,729.2430628925397,1639377.4385822893,133.10938563149156,299237.02366432094,comsol_transport_bin_surrogate_not_exact_pxu,False
sidewall_distribution_weighted_response_surface_v1,WEIGHTED-FUW-404_W500_D900-to-404_W580_D900-A0p5_0p8-P280-N16-TH85-comsol_residence_fraction,"compute a COMSOL-v4 transport-bin weighted surrogate response surface for the sidewall dimension, selected-annulus, and interference-response mainline","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_response_surface_surrogate_not_final_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-404_W500_D900-to-404_W580_D900-A0p5_0p8-P280-N16-TH85,404/W500/D900,404/W580/D900,weighted_response_context_not_route_selection,0p5_0p8,0.5,0.8,280,300,comsol_residence_fraction,0.293244804610412,0.5,0.146622402305206,729.2430628925397,1639377.4385822893,213.8467394914212,480738.9166597811,comsol_transport_bin_surrogate_not_exact_pxu,False
sidewall_distribution_weighted_response_surface_v1,WEIGHTED-FUW-404_W500_D900-to-404_W580_D900-A0p5_0p8-P290-N16-TH85-uniform_edge_mass,"compute a COMSOL-v4 transport-bin weighted surrogate response surface for the sidewall dimension, selected-annulus, and interference-response mainline","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_response_surface_surrogate_not_final_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-404_W500_D900-to-404_W580_D900-A0p5_0p8-P290-N16-TH85,404/W500/D900,404/W580/D900,weighted_response_context_not_route_selection,0p5_0p8,0.5,0.8,290,300,uniform_edge_mass,0.30000000000000004,0.5625,0.16875,817.7320776854241,1690755.0700355975,245.31962330562726,507226.5210106793,uniform_surrogate,False
sidewall_distribution_weighted_response_surface_v1,WEIGHTED-FUW-404_W500_D900-to-404_W580_D900-A0p5_0p8-P290-N16-TH85-comsol_outlet_flux_fraction,"compute a COMSOL-v4 transport-bin weighted surrogate response surface for the sidewall dimension, selected-annulus, and interference-response mainline","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_response_surface_surrogate_not_final_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-404_W500_D900-to-404_W580_D900-A0p5_0p8-P290-N16-TH85,404/W500/D900,404/W580/D900,weighted_response_context_not_route_selection,0p5_0p8,0.5,0.8,290,300,comsol_outlet_flux_fraction,0.18253089045991566,0.5625,0.10267362588370256,817.7320776854241,1690755.0700355975,149.26136429755738,308615.0284832147,comsol_transport_bin_surrogate_not_exact_pxu,False
sidewall_distribution_weighted_response_surface_v1,WEIGHTED-FUW-404_W500_D900-to-404_W580_D900-A0p5_0p8-P290-N16-TH85-comsol_residence_fraction,"compute a COMSOL-v4 transport-bin weighted surrogate response surface for the sidewall dimension, selected-annulus, and interference-response mainline","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_response_surface_surrogate_not_final_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-404_W500_D900-to-404_W580_D900-A0p5_0p8-P290-N16-TH85,404/W500/D900,404/W580/D900,weighted_response_context_not_route_selection,0p5_0p8,0.5,0.8,290,300,comsol_residence_fraction,0.293244804610412,0.5625,0.16495020259335677,817.7320776854241,1690755.0700355975,239.79568334452844,495805.1401566523,comsol_transport_bin_surrogate_not_exact_pxu,False
sidewall_distribution_weighted_response_surface_v1,WEIGHTED-FUW-404_W500_D900-to-404_W580_D900-A0p5_0p8-P300-N16-TH85-uniform_edge_mass,"compute a COMSOL-v4 transport-bin weighted surrogate response surface for the sidewall dimension, selected-annulus, and interference-response mainline","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_response_surface_surrogate_not_final_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-404_W500_D900-to-404_W580_D900-A0p5_0p8-P300-N16-TH85,404/W500/D900,404/W580/D900,weighted_response_context_not_route_selection,0p5_0p8,0.5,0.8,300,300,uniform_edge_mass,0.30000000000000004,0.4375,0.13125000000000003,915.1336639605197,1839407.4240909936,274.540099188156,551822.2272272982,uniform_surrogate,False
sidewall_distribution_weighted_response_surface_v1,WEIGHTED-FUW-404_W500_D900-to-404_W580_D900-A0p5_0p8-P300-N16-TH85-comsol_outlet_flux_fraction,"compute a COMSOL-v4 transport-bin weighted surrogate response surface for the sidewall dimension, selected-annulus, and interference-response mainline","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_response_surface_surrogate_not_final_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-404_W500_D900-to-404_W580_D900-A0p5_0p8-P300-N16-TH85,404/W500/D900,404/W580/D900,weighted_response_context_not_route_selection,0p5_0p8,0.5,0.8,300,300,comsol_outlet_flux_fraction,0.18253089045991566,0.4375,0.0798572645762131,915.1336639605197,1839407.4240909936,167.0401625725589,335748.6750379088,comsol_transport_bin_surrogate_not_exact_pxu,False
sidewall_distribution_weighted_response_surface_v1,WEIGHTED-FUW-404_W500_D900-to-404_W580_D900-A0p5_0p8-P300-N16-TH85-comsol_residence_fraction,"compute a COMSOL-v4 transport-bin weighted surrogate response surface for the sidewall dimension, selected-annulus, and interference-response mainline","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_response_surface_surrogate_not_final_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-404_W500_D900-to-404_W580_D900-A0p5_0p8-P300-N16-TH85,404/W500/D900,404/W580/D900,weighted_response_context_not_route_selection,0p5_0p8,0.5,0.8,300,300,comsol_residence_fraction,0.293244804610412,0.4375,0.12829460201705525,915.1336639605197,1839407.4240909936,268.3581924805131,539396.6706765047,comsol_transport_bin_surrogate_not_exact_pxu,False
sidewall_distribution_weighted_response_surface_v1,WEIGHTED-FUW-404_W500_D900-to-404_W580_D900-A0p6_0p9-P40-N16-TH85-uniform_edge_mass,"compute a COMSOL-v4 transport-bin weighted surrogate response surface for the sidewall dimension, selected-annulus, and interference-response mainline","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_response_surface_surrogate_not_final_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-404_W500_D900-to-404_W580_D900-A0p6_0p9-P40-N16-TH85,404/W500/D900,404/W580/D900,weighted_response_context_not_route_selection,0p6_0p9,0.6,0.9,40,220,uniform_edge_mass,0.30000000000000004,0.5,0.15000000000000002,0.19391211217834006,338.21202268294167,0.058173633653502026,101.46360680488252,uniform_surrogate,False
sidewall_distribution_weighted_response_surface_v1,WEIGHTED-FUW-404_W500_D900-to-404_W580_D900-A0p6_0p9-P40-N16-TH85-comsol_outlet_flux_fraction,"compute a COMSOL-v4 transport-bin weighted surrogate response surface for the sidewall dimension, selected-annulus, and interference-response mainline","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_response_surface_surrogate_not_final_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-404_W500_D900-to-404_W580_D900-A0p6_0p9-P40-N16-TH85,404/W500/D900,404/W580/D900,weighted_response_context_not_route_selection,0p6_0p9,0.6,0.9,40,220,comsol_outlet_flux_fraction,0.1311323357291012,0.5,0.0655661678645506,0.19391211217834006,338.21202268294167,0.025428148196109224,44.350532506077904,comsol_transport_bin_surrogate_not_exact_pxu,False
sidewall_distribution_weighted_response_surface_v1,WEIGHTED-FUW-404_W500_D900-to-404_W580_D900-A0p6_0p9-P40-N16-TH85-comsol_residence_fraction,"compute a COMSOL-v4 transport-bin weighted surrogate response surface for the sidewall dimension, selected-annulus, and interference-response mainline","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_response_surface_surrogate_not_final_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-404_W500_D900-to-404_W580_D900-A0p6_0p9-P40-N16-TH85,404/W500/D900,404/W580/D900,weighted_response_context_not_route_selection,0p6_0p9,0.6,0.9,40,220,comsol_residence_fraction,0.22983497845110407,0.5,0.11491748922555203,0.19391211217834006,338.21202268294167,0.04456778612391686,77.73295294523821,comsol_transport_bin_surrogate_not_exact_pxu,False
sidewall_distribution_weighted_response_surface_v1,WEIGHTED-FUW-404_W500_D900-to-404_W580_D900-A0p6_0p9-P60-N16-TH85-uniform_edge_mass,"compute a COMSOL-v4 transport-bin weighted surrogate response surface for the sidewall dimension, selected-annulus, and interference-response mainline","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_response_surface_surrogate_not_final_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-404_W500_D900-to-404_W580_D900-A0p6_0p9-P60-N16-TH85,404/W500/D900,404/W580/D900,weighted_response_context_not_route_selection,0p6_0p9,0.6,0.9,60,220,uniform_edge_mass,0.30000000000000004,0.375,0.11250000000000002,1.5787540951756376,2892.095471833971,0.4736262285526913,867.6286415501913,uniform_surrogate,False
sidewall_distribution_weighted_response_surface_v1,WEIGHTED-FUW-404_W500_D900-to-404_W580_D900-A0p6_0p9-P60-N16-TH85-comsol_outlet_flux_fraction,"compute a COMSOL-v4 transport-bin weighted surrogate response surface for the sidewall dimension, selected-annulus, and interference-response mainline","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_response_surface_surrogate_not_final_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-404_W500_D900-to-404_W580_D900-A0p6_0p9-P60-N16-TH85,404/W500/D900,404/W580/D900,weighted_response_context_not_route_selection,0p6_0p9,0.6,0.9,60,220,comsol_outlet_flux_fraction,0.1311323357291012,0.375,0.049174625898412955,1.5787540951756376,2892.095471833971,0.2070257120422651,379.24723437314566,comsol_transport_bin_surrogate_not_exact_pxu,False
sidewall_distribution_weighted_response_surface_v1,WEIGHTED-FUW-404_W500_D900-to-404_W580_D900-A0p6_0p9-P60-N16-TH85-comsol_residence_fraction,"compute a COMSOL-v4 transport-bin weighted surrogate response surface for the sidewall dimension, selected-annulus, and interference-response mainline","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_response_surface_surrogate_not_final_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-404_W500_D900-to-404_W580_D900-A0p6_0p9-P60-N16-TH85,404/W500/D900,404/W580/D900,weighted_response_context_not_route_selection,0p6_0p9,0.6,0.9,60,220,comsol_residence_fraction,0.22983497845110407,0.375,0.08618811691916403,1.5787540951756376,2892.095471833971,0.36285291344428494,664.7047004474963,comsol_transport_bin_surrogate_not_exact_pxu,False
sidewall_distribution_weighted_response_surface_v1,WEIGHTED-FUW-404_W500_D900-to-404_W580_D900-A0p6_0p9-P100-N16-TH85-uniform_edge_mass,"compute a COMSOL-v4 transport-bin weighted surrogate response surface for the sidewall dimension, selected-annulus, and interference-response mainline","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_response_surface_surrogate_not_final_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-404_W500_D900-to-404_W580_D900-A0p6_0p9-P100-N16-TH85,404/W500/D900,404/W580/D900,weighted_response_context_not_route_selection,0p6_0p9,0.6,0.9,100,220,uniform_edge_mass,0.30000000000000004,0.4375,0.13125000000000003,15.777866206817183,30684.12311915226,4.733359862045155,9205.23693574568,uniform_surrogate,False
sidewall_distribution_weighted_response_surface_v1,WEIGHTED-FUW-404_W500_D900-to-404_W580_D900-A0p6_0p9-P100-N16-TH85-comsol_outlet_flux_fraction,"compute a COMSOL-v4 transport-bin weighted surrogate response surface for the sidewall dimension, selected-annulus, and interference-response mainline","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_response_surface_surrogate_not_final_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-404_W500_D900-to-404_W580_D900-A0p6_0p9-P100-N16-TH85,404/W500/D900,404/W580/D900,weighted_response_context_not_route_selection,0p6_0p9,0.6,0.9,100,220,comsol_outlet_flux_fraction,0.1311323357291012,0.4375,0.05737039688148178,15.777866206817183,30684.12311915226,2.0689884485211913,4023.6807344137505,comsol_transport_bin_surrogate_not_exact_pxu,False
sidewall_distribution_weighted_response_surface_v1,WEIGHTED-FUW-404_W500_D900-to-404_W580_D900-A0p6_0p9-P100-N16-TH85-comsol_residence_fraction,"compute a COMSOL-v4 transport-bin weighted surrogate response surface for the sidewall dimension, selected-annulus, and interference-response mainline","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_response_surface_surrogate_not_final_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-404_W500_D900-to-404_W580_D900-A0p6_0p9-P100-N16-TH85,404/W500/D900,404/W580/D900,weighted_response_context_not_route_selection,0p6_0p9,0.6,0.9,100,220,comsol_residence_fraction,0.22983497845110407,0.4375,0.10055280307235803,15.777866206817183,30684.12311915226,3.6263055396482304,7052.284775881384,comsol_transport_bin_surrogate_not_exact_pxu,False
sidewall_distribution_weighted_response_surface_v1,WEIGHTED-FUW-404_W500_D900-to-404_W580_D900-A0p6_0p9-P150-N16-TH85-uniform_edge_mass,"compute a COMSOL-v4 transport-bin weighted surrogate response surface for the sidewall dimension, selected-annulus, and interference-response mainline","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_response_surface_surrogate_not_final_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-404_W500_D900-to-404_W580_D900-A0p6_0p9-P150-N16-TH85,404/W500/D900,404/W580/D900,weighted_response_context_not_route_selection,0p6_0p9,0.6,0.9,150,220,uniform_edge_mass,0.30000000000000004,0.4375,0.13125000000000003,77.8498121102536,126011.30105975602,23.354943633076083,37803.39031792681,uniform_surrogate,False
sidewall_distribution_weighted_response_surface_v1,WEIGHTED-FUW-404_W500_D900-to-404_W580_D900-A0p6_0p9-P150-N16-TH85-comsol_outlet_flux_fraction,"compute a COMSOL-v4 transport-bin weighted surrogate response surface for the sidewall dimension, selected-annulus, and interference-response mainline","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_response_surface_surrogate_not_final_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-404_W500_D900-to-404_W580_D900-A0p6_0p9-P150-N16-TH85,404/W500/D900,404/W580/D900,weighted_response_context_not_route_selection,0p6_0p9,0.6,0.9,150,220,comsol_outlet_flux_fraction,0.1311323357291012,0.4375,0.05737039688148178,77.8498121102536,126011.30105975602,10.208627698089224,16524.156236228773,comsol_transport_bin_surrogate_not_exact_pxu,False
sidewall_distribution_weighted_response_surface_v1,WEIGHTED-FUW-404_W500_D900-to-404_W580_D900-A0p6_0p9-P150-N16-TH85-comsol_residence_fraction,"compute a COMSOL-v4 transport-bin weighted surrogate response surface for the sidewall dimension, selected-annulus, and interference-response mainline","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_response_surface_surrogate_not_final_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-404_W500_D900-to-404_W580_D900-A0p6_0p9-P150-N16-TH85,404/W500/D900,404/W580/D900,weighted_response_context_not_route_selection,0p6_0p9,0.6,0.9,150,220,comsol_residence_fraction,0.22983497845110407,0.4375,0.10055280307235803,77.8498121102536,126011.30105975602,17.892609888782637,28961.80466366461,comsol_transport_bin_surrogate_not_exact_pxu,False
sidewall_distribution_weighted_response_surface_v1,WEIGHTED-FUW-404_W500_D900-to-404_W580_D900-A0p6_0p9-P220-N16-TH85-uniform_edge_mass,"compute a COMSOL-v4 transport-bin weighted surrogate response surface for the sidewall dimension, selected-annulus, and interference-response mainline","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_response_surface_surrogate_not_final_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-404_W500_D900-to-404_W580_D900-A0p6_0p9-P220-N16-TH85,404/W500/D900,404/W580/D900,weighted_response_context_not_route_selection,0p6_0p9,0.6,0.9,220,220,uniform_edge_mass,0.30000000000000004,0.5,0.15000000000000002,318.5772505796866,618305.7668282924,95.573175173906,185491.73004848775,uniform_surrogate,False
sidewall_distribution_weighted_response_surface_v1,WEIGHTED-FUW-404_W500_D900-to-404_W580_D900-A0p6_0p9-P220-N16-TH85-comsol_outlet_flux_fraction,"compute a COMSOL-v4 transport-bin weighted surrogate response surface for the sidewall dimension, selected-annulus, and interference-response mainline","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_response_surface_surrogate_not_final_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-404_W500_D900-to-404_W580_D900-A0p6_0p9-P220-N16-TH85,404/W500/D900,404/W580/D900,weighted_response_context_not_route_selection,0p6_0p9,0.6,0.9,220,220,comsol_outlet_flux_fraction,0.1311323357291012,0.5,0.0655661678645506,318.5772505796866,618305.7668282924,41.77577897866947,81079.87939896701,comsol_transport_bin_surrogate_not_exact_pxu,False
sidewall_distribution_weighted_response_surface_v1,WEIGHTED-FUW-404_W500_D900-to-404_W580_D900-A0p6_0p9-P220-N16-TH85-comsol_residence_fraction,"compute a COMSOL-v4 transport-bin weighted surrogate response surface for the sidewall dimension, selected-annulus, and interference-response mainline","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_response_surface_surrogate_not_final_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-404_W500_D900-to-404_W580_D900-A0p6_0p9-P220-N16-TH85,404/W500/D900,404/W580/D900,weighted_response_context_not_route_selection,0p6_0p9,0.6,0.9,220,220,comsol_residence_fraction,0.22983497845110407,0.5,0.11491748922555203,318.5772505796866,618305.7668282924,73.22019552199426,142108.29259517396,comsol_transport_bin_surrogate_not_exact_pxu,False
sidewall_distribution_weighted_response_surface_v1,WEIGHTED-FUW-404_W500_D900-to-404_W580_D900-A0p6_0p9-P230-N16-TH85-uniform_edge_mass,"compute a COMSOL-v4 transport-bin weighted surrogate response surface for the sidewall dimension, selected-annulus, and interference-response mainline","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_response_surface_surrogate_not_final_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-404_W500_D900-to-404_W580_D900-A0p6_0p9-P230-N16-TH85,404/W500/D900,404/W580/D900,weighted_response_context_not_route_selection,0p6_0p9,0.6,0.9,230,300,uniform_edge_mass,0.30000000000000004,0.5625,0.16875,371.74223029331483,736009.5170551357,111.52266908799447,220802.85511654074,uniform_surrogate,False
sidewall_distribution_weighted_response_surface_v1,WEIGHTED-FUW-404_W500_D900-to-404_W580_D900-A0p6_0p9-P230-N16-TH85-comsol_outlet_flux_fraction,"compute a COMSOL-v4 transport-bin weighted surrogate response surface for the sidewall dimension, selected-annulus, and interference-response mainline","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_response_surface_surrogate_not_final_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-404_W500_D900-to-404_W580_D900-A0p6_0p9-P230-N16-TH85,404/W500/D900,404/W580/D900,weighted_response_context_not_route_selection,0p6_0p9,0.6,0.9,230,300,comsol_outlet_flux_fraction,0.1198454128551189,0.5625,0.06741304473100439,371.74223029331483,736009.5170551357,44.551601065185004,88207.36443676942,comsol_transport_bin_surrogate_not_exact_pxu,False
sidewall_distribution_weighted_response_surface_v1,WEIGHTED-FUW-404_W500_D900-to-404_W580_D900-A0p6_0p9-P230-N16-TH85-comsol_residence_fraction,"compute a COMSOL-v4 transport-bin weighted surrogate response surface for the sidewall dimension, selected-annulus, and interference-response mainline","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_response_surface_surrogate_not_final_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-404_W500_D900-to-404_W580_D900-A0p6_0p9-P230-N16-TH85,404/W500/D900,404/W580/D900,weighted_response_context_not_route_selection,0p6_0p9,0.6,0.9,230,300,comsol_residence_fraction,0.21680756082448097,0.5625,0.12195425296377055,371.74223029331483,736009.5170551357,80.59652620534607,159572.42813632818,comsol_transport_bin_surrogate_not_exact_pxu,False
