synthesis_version,row_id,allowed_use,blocked_use,claim_boundary,not_exact_pxu_probability_grid,not_detection_probability,not_yield,not_selection_metric_claim,not_winner,not_qch_weighted,not_true_W_eff,not_production_recommendation,decision_use_allowed,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,source_event_row_id,source_route_id_nodi,candidate_envelope_route_id_nodi,width_sweep_route_id_nodi,route_id_role,W_top_nm,candidate_envelope_W_top_nm,width_sweep_delta_vs_candidate_nm,width_context,annulus_window_id,diameter_nm,n_events_requested,n_events_observed,width_sweep_execution_status,weighting_mode,comsol_weight_profile_diameter_nm,window_probability_mass_surrogate,selected_annulus_fraction,weighted_selected_annulus_fraction_surrogate,mean_peak_height,mean_local_snr,weighted_peak_height_contribution,weighted_local_snr_contribution,weight_claim_level
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-EXTW-404_W500_D1200-to-404_W727_D1200-A0p4_0p7-P260-N12-TH85-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,EXTW-404_W500_D1200-to-404_W727_D1200-A0p4_0p7-P260-N12-TH85,404/W500/D1200,404/W607/D1200,404/W727/D1200,width_sweep_weighted_context_not_selection,727,607,120,above_extension_anchor_width,0p4_0p7,260,12,12,executed_width_sweep_nodi,comsol_outlet_flux_fraction,300,0.28083486329668744,0.4166666666666667,0.11701452637361977,610.8342991204821,1117262.607032734,171.54356689042848,313766.29151253845,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-EXTW-404_W500_D1200-to-404_W727_D1200-A0p4_0p7-P260-N12-TH85-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,EXTW-404_W500_D1200-to-404_W727_D1200-A0p4_0p7-P260-N12-TH85,404/W500/D1200,404/W607/D1200,404/W727/D1200,width_sweep_weighted_context_not_selection,727,607,120,above_extension_anchor_width,0p4_0p7,260,12,12,executed_width_sweep_nodi,comsol_residence_fraction,300,0.34783154007463135,0.4166666666666667,0.14492980836442973,610.8342991204821,1117262.607032734,212.46743499348534,388619.1732719935,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-EXTW-404_W500_D1200-to-404_W727_D1200-A0p4_0p7-P270-N12-TH85-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,EXTW-404_W500_D1200-to-404_W727_D1200-A0p4_0p7-P270-N12-TH85,404/W500/D1200,404/W607/D1200,404/W727/D1200,width_sweep_weighted_context_not_selection,727,607,120,above_extension_anchor_width,0p4_0p7,270,12,12,executed_width_sweep_nodi,uniform_edge_mass,300,0.29999999999999993,0.5,0.14999999999999997,696.583722578187,1259667.6989982117,208.97511677345605,377900.3096994634,uniform_surrogate
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-EXTW-404_W500_D1200-to-404_W727_D1200-A0p4_0p7-P270-N12-TH85-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,EXTW-404_W500_D1200-to-404_W727_D1200-A0p4_0p7-P270-N12-TH85,404/W500/D1200,404/W607/D1200,404/W727/D1200,width_sweep_weighted_context_not_selection,727,607,120,above_extension_anchor_width,0p4_0p7,270,12,12,executed_width_sweep_nodi,comsol_outlet_flux_fraction,300,0.28083486329668744,0.5,0.14041743164834372,696.583722578187,1259667.6989982117,195.6249945049428,353758.6060474156,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-EXTW-404_W500_D1200-to-404_W727_D1200-A0p4_0p7-P270-N12-TH85-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,EXTW-404_W500_D1200-to-404_W727_D1200-A0p4_0p7-P270-N12-TH85,404/W500/D1200,404/W607/D1200,404/W727/D1200,width_sweep_weighted_context_not_selection,727,607,120,above_extension_anchor_width,0p4_0p7,270,12,12,executed_width_sweep_nodi,comsol_residence_fraction,300,0.34783154007463135,0.5,0.17391577003731568,696.583722578187,1259667.6989982117,242.29378901529054,438152.1557248151,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-EXTW-404_W500_D1200-to-404_W727_D1200-A0p4_0p7-P280-N12-TH85-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,EXTW-404_W500_D1200-to-404_W727_D1200-A0p4_0p7-P280-N12-TH85,404/W500/D1200,404/W607/D1200,404/W727/D1200,width_sweep_weighted_context_not_selection,727,607,120,above_extension_anchor_width,0p4_0p7,280,12,12,executed_width_sweep_nodi,uniform_edge_mass,300,0.29999999999999993,0.25,0.07499999999999998,788.6342490610924,1670044.1587956017,236.59027471832766,501013.2476386804,uniform_surrogate
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-EXTW-404_W500_D1200-to-404_W727_D1200-A0p4_0p7-P280-N12-TH85-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,EXTW-404_W500_D1200-to-404_W727_D1200-A0p4_0p7-P280-N12-TH85,404/W500/D1200,404/W607/D1200,404/W727/D1200,width_sweep_weighted_context_not_selection,727,607,120,above_extension_anchor_width,0p4_0p7,280,12,12,executed_width_sweep_nodi,comsol_outlet_flux_fraction,300,0.28083486329668744,0.25,0.07020871582417186,788.6342490610924,1670044.1587956017,221.47599152615766,469006.6230347942,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-EXTW-404_W500_D1200-to-404_W727_D1200-A0p4_0p7-P280-N12-TH85-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,EXTW-404_W500_D1200-to-404_W727_D1200-A0p4_0p7-P280-N12-TH85,404/W500/D1200,404/W607/D1200,404/W727/D1200,width_sweep_weighted_context_not_selection,727,607,120,above_extension_anchor_width,0p4_0p7,280,12,12,executed_width_sweep_nodi,comsol_residence_fraction,300,0.34783154007463135,0.25,0.08695788501865784,788.6342490610924,1670044.1587956017,274.31186540652016,580894.0317465164,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-EXTW-404_W500_D1200-to-404_W727_D1200-A0p4_0p7-P290-N12-TH85-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,EXTW-404_W500_D1200-to-404_W727_D1200-A0p4_0p7-P290-N12-TH85,404/W500/D1200,404/W607/D1200,404/W727/D1200,width_sweep_weighted_context_not_selection,727,607,120,above_extension_anchor_width,0p4_0p7,290,12,12,executed_width_sweep_nodi,uniform_edge_mass,300,0.29999999999999993,0.3333333333333333,0.09999999999999998,892.9161982759657,1649703.2441901742,267.87485948278965,494910.97325705213,uniform_surrogate
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-EXTW-404_W500_D1200-to-404_W727_D1200-A0p4_0p7-P290-N12-TH85-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,EXTW-404_W500_D1200-to-404_W727_D1200-A0p4_0p7-P290-N12-TH85,404/W500/D1200,404/W607/D1200,404/W727/D1200,width_sweep_weighted_context_not_selection,727,607,120,above_extension_anchor_width,0p4_0p7,290,12,12,executed_width_sweep_nodi,comsol_outlet_flux_fraction,300,0.28083486329668744,0.3333333333333333,0.09361162109889581,892.9161982759657,1649703.2441901742,250.7619984782287,463294.18506224937,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-EXTW-404_W500_D1200-to-404_W727_D1200-A0p4_0p7-P290-N12-TH85-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,EXTW-404_W500_D1200-to-404_W727_D1200-A0p4_0p7-P290-N12-TH85,404/W500/D1200,404/W607/D1200,404/W727/D1200,width_sweep_weighted_context_not_selection,727,607,120,above_extension_anchor_width,0p4_0p7,290,12,12,executed_width_sweep_nodi,comsol_residence_fraction,300,0.34783154007463135,0.3333333333333333,0.11594384669154378,892.9161982759657,1649703.2441901742,310.584416403914,573818.8200927839,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-EXTW-404_W500_D1200-to-404_W727_D1200-A0p4_0p7-P300-N12-TH85-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,EXTW-404_W500_D1200-to-404_W727_D1200-A0p4_0p7-P300-N12-TH85,404/W500/D1200,404/W607/D1200,404/W727/D1200,width_sweep_weighted_context_not_selection,727,607,120,above_extension_anchor_width,0p4_0p7,300,12,12,executed_width_sweep_nodi,uniform_edge_mass,300,0.29999999999999993,0.4166666666666667,0.12499999999999997,1004.7228349138004,1832604.7607617246,301.41685047414006,549781.4282285173,uniform_surrogate
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-EXTW-404_W500_D1200-to-404_W727_D1200-A0p4_0p7-P300-N12-TH85-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,EXTW-404_W500_D1200-to-404_W727_D1200-A0p4_0p7-P300-N12-TH85,404/W500/D1200,404/W607/D1200,404/W727/D1200,width_sweep_weighted_context_not_selection,727,607,120,above_extension_anchor_width,0p4_0p7,300,12,12,executed_width_sweep_nodi,comsol_outlet_flux_fraction,300,0.28083486329668744,0.4166666666666667,0.11701452637361977,1004.7228349138004,1832604.7607617246,282.1611999940774,514659.3074653775,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-EXTW-404_W500_D1200-to-404_W727_D1200-A0p4_0p7-P300-N12-TH85-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,EXTW-404_W500_D1200-to-404_W727_D1200-A0p4_0p7-P300-N12-TH85,404/W500/D1200,404/W607/D1200,404/W727/D1200,width_sweep_weighted_context_not_selection,727,607,120,above_extension_anchor_width,0p4_0p7,300,12,12,executed_width_sweep_nodi,comsol_residence_fraction,300,0.34783154007463135,0.4166666666666667,0.14492980836442973,1004.7228349138004,1832604.7607617246,349.4742910162168,637437.736283852,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-EXTW-404_W500_D1200-to-404_W727_D1200-A0p5_0p8-P40-N12-TH85-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,EXTW-404_W500_D1200-to-404_W727_D1200-A0p5_0p8-P40-N12-TH85,404/W500/D1200,404/W607/D1200,404/W727/D1200,width_sweep_weighted_context_not_selection,727,607,120,above_extension_anchor_width,0p5_0p8,40,12,12,executed_width_sweep_nodi,uniform_edge_mass,220,0.30000000000000004,0.4166666666666667,0.12500000000000003,0.1635447795514452,233.79317182603572,0.04906343386543357,70.13795154781073,uniform_surrogate
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-EXTW-404_W500_D1200-to-404_W727_D1200-A0p5_0p8-P40-N12-TH85-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,EXTW-404_W500_D1200-to-404_W727_D1200-A0p5_0p8-P40-N12-TH85,404/W500/D1200,404/W607/D1200,404/W727/D1200,width_sweep_weighted_context_not_selection,727,607,120,above_extension_anchor_width,0p5_0p8,40,12,12,executed_width_sweep_nodi,comsol_outlet_flux_fraction,220,0.20018399239377516,0.4166666666666667,0.08340999683073966,0.1635447795514452,233.79317182603572,0.03273904690576814,46.8016505305397,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-EXTW-404_W500_D1200-to-404_W727_D1200-A0p5_0p8-P40-N12-TH85-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,EXTW-404_W500_D1200-to-404_W727_D1200-A0p5_0p8-P40-N12-TH85,404/W500/D1200,404/W607/D1200,404/W727/D1200,width_sweep_weighted_context_not_selection,727,607,120,above_extension_anchor_width,0p5_0p8,40,12,12,executed_width_sweep_nodi,comsol_residence_fraction,220,0.3029338449995144,0.4166666666666667,0.12622243541646436,0.1635447795514452,233.79317182603572,0.04954324889911726,70.82386447589315,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-EXTW-404_W500_D1200-to-404_W727_D1200-A0p5_0p8-P60-N12-TH85-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,EXTW-404_W500_D1200-to-404_W727_D1200-A0p5_0p8-P60-N12-TH85,404/W500/D1200,404/W607/D1200,404/W727/D1200,width_sweep_weighted_context_not_selection,727,607,120,above_extension_anchor_width,0p5_0p8,60,12,12,executed_width_sweep_nodi,uniform_edge_mass,220,0.30000000000000004,0.5833333333333334,0.17500000000000004,1.5510161521370929,3304.9270270664874,0.46530484564112795,991.4781081199463,uniform_surrogate
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-EXTW-404_W500_D1200-to-404_W727_D1200-A0p5_0p8-P60-N12-TH85-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,EXTW-404_W500_D1200-to-404_W727_D1200-A0p5_0p8-P60-N12-TH85,404/W500/D1200,404/W607/D1200,404/W727/D1200,width_sweep_weighted_context_not_selection,727,607,120,above_extension_anchor_width,0p5_0p8,60,12,12,executed_width_sweep_nodi,comsol_outlet_flux_fraction,220,0.20018399239377516,0.5833333333333334,0.11677399556303551,1.5510161521370929,3304.9270270664874,0.31048860560203423,661.5934868482597,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-EXTW-404_W500_D1200-to-404_W727_D1200-A0p5_0p8-P60-N12-TH85-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,EXTW-404_W500_D1200-to-404_W727_D1200-A0p5_0p8-P60-N12-TH85,404/W500/D1200,404/W607/D1200,404/W727/D1200,width_sweep_weighted_context_not_selection,727,607,120,above_extension_anchor_width,0p5_0p8,60,12,12,executed_width_sweep_nodi,comsol_residence_fraction,220,0.3029338449995144,0.5833333333333334,0.1767114095830501,1.5510161521370929,3304.9270270664874,0.4698552866232414,1001.1742517520653,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-EXTW-404_W500_D1200-to-404_W727_D1200-A0p5_0p8-P100-N12-TH85-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,EXTW-404_W500_D1200-to-404_W727_D1200-A0p5_0p8-P100-N12-TH85,404/W500/D1200,404/W607/D1200,404/W727/D1200,width_sweep_weighted_context_not_selection,727,607,120,above_extension_anchor_width,0p5_0p8,100,12,12,executed_width_sweep_nodi,uniform_edge_mass,220,0.30000000000000004,0.25,0.07500000000000001,15.594366830028418,27755.760503112844,4.678310049008526,8326.728150933854,uniform_surrogate
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-EXTW-404_W500_D1200-to-404_W727_D1200-A0p5_0p8-P100-N12-TH85-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,EXTW-404_W500_D1200-to-404_W727_D1200-A0p5_0p8-P100-N12-TH85,404/W500/D1200,404/W607/D1200,404/W727/D1200,width_sweep_weighted_context_not_selection,727,607,120,above_extension_anchor_width,0p5_0p8,100,12,12,executed_width_sweep_nodi,comsol_outlet_flux_fraction,220,0.20018399239377516,0.25,0.05004599809844379,15.594366830028418,27755.760503112844,3.1217426108881483,5556.258949438587,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-EXTW-404_W500_D1200-to-404_W727_D1200-A0p5_0p8-P100-N12-TH85-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,EXTW-404_W500_D1200-to-404_W727_D1200-A0p5_0p8-P100-N12-TH85,404/W500/D1200,404/W607/D1200,404/W727/D1200,width_sweep_weighted_context_not_selection,727,607,120,above_extension_anchor_width,0p5_0p8,100,12,12,executed_width_sweep_nodi,comsol_residence_fraction,220,0.3029338449995144,0.25,0.0757334612498786,15.594366830028418,27755.760503112844,4.724061504153398,8408.159250093631,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-EXTW-404_W500_D1200-to-404_W727_D1200-A0p5_0p8-P150-N12-TH85-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,EXTW-404_W500_D1200-to-404_W727_D1200-A0p5_0p8-P150-N12-TH85,404/W500/D1200,404/W607/D1200,404/W727/D1200,width_sweep_weighted_context_not_selection,727,607,120,above_extension_anchor_width,0p5_0p8,150,12,12,executed_width_sweep_nodi,uniform_edge_mass,220,0.30000000000000004,0.25,0.07500000000000001,78.79045563506018,147366.55339768142,23.63713669051806,44209.96601930443,uniform_surrogate
