synthesis_version,row_id,allowed_use,blocked_use,claim_boundary,not_exact_pxu_probability_grid,not_detection_probability,not_yield,not_selection_metric_claim,not_winner,not_qch_weighted,not_true_W_eff,not_production_recommendation,decision_use_allowed,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,source_artifacts_json,shard_case_id,source_route_id_nodi,candidate_envelope_route_id_nodi,width_sweep_route_id_nodi,route_id_nodi,route_id_role,lambda_nm,source_W_nominal_nm,candidate_envelope_W_top_nm,extension_anchor_W_top_nm,W_nominal_nm,W_top_nm,W_top_semantics,width_sweep_delta_vs_candidate_nm,width_sweep_delta_vs_source_nm,width_sweep_delta_vs_extension_anchor_nm,width_context,D_nm,depth_nm,diameter_nm,annulus_window_id,selected_annulus_edge_norm_min,selected_annulus_edge_norm_max,is_canonical_annulus_window,particle_model,channel_cross_section_model,sidewall_angle_convention,sidewall_deg_comsol,sidewall_taper_angle_deg_nodi,W_bottom_unclipped_nm,W_bottom_runtime_clipped_nm,closure_status,n_events_requested,random_seed,reference_model,reference_spatial_mode,flow_profile_model,diffusion_hindrance_model,readout_preset,execution_status,n_events_observed,synthetic_counting_context_rate,stable_counting_context_rate,mean_peak_height,mean_local_snr,selected_annulus_source,selected_annulus_edge_norm_min_observed,selected_annulus_edge_norm_max_observed,selected_annulus_n_events,selected_annulus_fraction,selected_annulus_mean_edge_norm,selected_annulus_counting_context_rate,reference_geometry_propagation_status,reference_geometry_claim_level,not_optical_solver_output,optical_solver_trigger_is_result,not_event_run_probability_claim
sidewall_extended_width_envelope_v1,EXTW-660_W500_D1500-to-660_W773_D1500-A0p5_0p8-P220-N12-TH85,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""609_boundary_width_followup"", ""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",EXTW-660_W500_D1500-to-660_W773_D1500-A0p5_0p8-P220-N12-TH85,660/W500/D1500,660/W633/D1500,660/W773/D1500,660/W773/D1500,extended_width_envelope_context_not_route_selection,660,500,633,713,773,773,extended_width_runtime_top_aperture_surrogate,140,273,60,above_extension_anchor_width,1500,1500,220,0p5_0p8,0.5,0.8,True,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,510.534009422228,510.534009422228,open,12,392220,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,807.6135548747143,1227092.0044746657,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,4,0.3333333333333333,0.6233036592625807,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_extended_width_envelope_v1,EXTW-660_W500_D1500-to-660_W773_D1500-A0p5_0p8-P230-N12-TH85,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""609_boundary_width_followup"", ""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",EXTW-660_W500_D1500-to-660_W773_D1500-A0p5_0p8-P230-N12-TH85,660/W500/D1500,660/W633/D1500,660/W773/D1500,660/W773/D1500,extended_width_envelope_context_not_route_selection,660,500,633,713,773,773,extended_width_runtime_top_aperture_surrogate,140,273,60,above_extension_anchor_width,1500,1500,230,0p5_0p8,0.5,0.8,True,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,510.534009422228,510.534009422228,open,12,392230,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,978.1608320349993,1356249.8484386874,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,6,0.5,0.6206370812179255,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_extended_width_envelope_v1,EXTW-660_W500_D1500-to-660_W773_D1500-A0p5_0p8-P240-N12-TH85,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""609_boundary_width_followup"", ""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",EXTW-660_W500_D1500-to-660_W773_D1500-A0p5_0p8-P240-N12-TH85,660/W500/D1500,660/W633/D1500,660/W773/D1500,660/W773/D1500,extended_width_envelope_context_not_route_selection,660,500,633,713,773,773,extended_width_runtime_top_aperture_surrogate,140,273,60,above_extension_anchor_width,1500,1500,240,0p5_0p8,0.5,0.8,True,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,510.534009422228,510.534009422228,open,12,392240,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,1213.9085252475202,1912302.6304199751,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,5,0.4166666666666667,0.6943522763742647,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_extended_width_envelope_v1,EXTW-660_W500_D1500-to-660_W773_D1500-A0p5_0p8-P250-N12-TH85,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""609_boundary_width_followup"", ""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",EXTW-660_W500_D1500-to-660_W773_D1500-A0p5_0p8-P250-N12-TH85,660/W500/D1500,660/W633/D1500,660/W773/D1500,660/W773/D1500,extended_width_envelope_context_not_route_selection,660,500,633,713,773,773,extended_width_runtime_top_aperture_surrogate,140,273,60,above_extension_anchor_width,1500,1500,250,0p5_0p8,0.5,0.8,True,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,510.534009422228,510.534009422228,open,12,392250,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,1511.6392311616098,2334122.8613005676,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,2,0.16666666666666666,0.6889522203063712,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_extended_width_envelope_v1,EXTW-660_W500_D1500-to-660_W773_D1500-A0p5_0p8-P260-N12-TH85,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""609_boundary_width_followup"", ""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",EXTW-660_W500_D1500-to-660_W773_D1500-A0p5_0p8-P260-N12-TH85,660/W500/D1500,660/W633/D1500,660/W773/D1500,660/W773/D1500,extended_width_envelope_context_not_route_selection,660,500,633,713,773,773,extended_width_runtime_top_aperture_surrogate,140,273,60,above_extension_anchor_width,1500,1500,260,0p5_0p8,0.5,0.8,True,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,510.534009422228,510.534009422228,open,12,392260,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,1843.3809371438108,2859498.5208760425,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,5,0.4166666666666667,0.6651233264377682,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_extended_width_envelope_v1,EXTW-660_W500_D1500-to-660_W773_D1500-A0p5_0p8-P270-N12-TH85,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""609_boundary_width_followup"", ""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",EXTW-660_W500_D1500-to-660_W773_D1500-A0p5_0p8-P270-N12-TH85,660/W500/D1500,660/W633/D1500,660/W773/D1500,660/W773/D1500,extended_width_envelope_context_not_route_selection,660,500,633,713,773,773,extended_width_runtime_top_aperture_surrogate,140,273,60,above_extension_anchor_width,1500,1500,270,0p5_0p8,0.5,0.8,True,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,510.534009422228,510.534009422228,open,12,392270,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,2173.6658167006103,2856603.452299806,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,8,0.6666666666666666,0.6349908204372281,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_extended_width_envelope_v1,EXTW-660_W500_D1500-to-660_W773_D1500-A0p5_0p8-P280-N12-TH85,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""609_boundary_width_followup"", ""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",EXTW-660_W500_D1500-to-660_W773_D1500-A0p5_0p8-P280-N12-TH85,660/W500/D1500,660/W633/D1500,660/W773/D1500,660/W773/D1500,extended_width_envelope_context_not_route_selection,660,500,633,713,773,773,extended_width_runtime_top_aperture_surrogate,140,273,60,above_extension_anchor_width,1500,1500,280,0p5_0p8,0.5,0.8,True,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,510.534009422228,510.534009422228,open,12,392280,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,2485.5292553544946,3794997.476036778,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,4,0.3333333333333333,0.6784397155678566,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_extended_width_envelope_v1,EXTW-660_W500_D1500-to-660_W773_D1500-A0p5_0p8-P290-N12-TH85,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""609_boundary_width_followup"", ""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",EXTW-660_W500_D1500-to-660_W773_D1500-A0p5_0p8-P290-N12-TH85,660/W500/D1500,660/W633/D1500,660/W773/D1500,660/W773/D1500,extended_width_envelope_context_not_route_selection,660,500,633,713,773,773,extended_width_runtime_top_aperture_surrogate,140,273,60,above_extension_anchor_width,1500,1500,290,0p5_0p8,0.5,0.8,True,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,510.534009422228,510.534009422228,open,12,392290,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,2746.3281674810987,4213252.799949182,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,5,0.4166666666666667,0.6694836111284042,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_extended_width_envelope_v1,EXTW-660_W500_D1500-to-660_W773_D1500-A0p5_0p8-P300-N12-TH85,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""609_boundary_width_followup"", ""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",EXTW-660_W500_D1500-to-660_W773_D1500-A0p5_0p8-P300-N12-TH85,660/W500/D1500,660/W633/D1500,660/W773/D1500,660/W773/D1500,extended_width_envelope_context_not_route_selection,660,500,633,713,773,773,extended_width_runtime_top_aperture_surrogate,140,273,60,above_extension_anchor_width,1500,1500,300,0p5_0p8,0.5,0.8,True,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,510.534009422228,510.534009422228,open,12,392300,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,2963.1941438170743,4346732.286514364,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,4,0.3333333333333333,0.6312639617502386,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_extended_width_envelope_v1,EXTW-660_W500_D1500-to-660_W773_D1500-A0p6_0p9-P40-N12-TH85,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""609_boundary_width_followup"", ""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",EXTW-660_W500_D1500-to-660_W773_D1500-A0p6_0p9-P40-N12-TH85,660/W500/D1500,660/W633/D1500,660/W773/D1500,660/W773/D1500,extended_width_envelope_context_not_route_selection,660,500,633,713,773,773,extended_width_runtime_top_aperture_surrogate,140,273,60,above_extension_anchor_width,1500,1500,40,0p6_0p9,0.6,0.9,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,510.534009422228,510.534009422228,open,12,393040,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,0.1640276977274177,247.71431523277283,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,4,0.3333333333333333,0.7237352914708161,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_extended_width_envelope_v1,EXTW-660_W500_D1500-to-660_W773_D1500-A0p6_0p9-P60-N12-TH85,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""609_boundary_width_followup"", ""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",EXTW-660_W500_D1500-to-660_W773_D1500-A0p6_0p9-P60-N12-TH85,660/W500/D1500,660/W633/D1500,660/W773/D1500,660/W773/D1500,extended_width_envelope_context_not_route_selection,660,500,633,713,773,773,extended_width_runtime_top_aperture_surrogate,140,273,60,above_extension_anchor_width,1500,1500,60,0p6_0p9,0.6,0.9,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,510.534009422228,510.534009422228,open,12,393060,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,2.2337435822298497,3422.714487743771,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,8,0.6666666666666666,0.7840422643526072,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_extended_width_envelope_v1,EXTW-660_W500_D1500-to-660_W773_D1500-A0p6_0p9-P100-N12-TH85,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""609_boundary_width_followup"", ""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",EXTW-660_W500_D1500-to-660_W773_D1500-A0p6_0p9-P100-N12-TH85,660/W500/D1500,660/W633/D1500,660/W773/D1500,660/W773/D1500,extended_width_envelope_context_not_route_selection,660,500,633,713,773,773,extended_width_runtime_top_aperture_surrogate,140,273,60,above_extension_anchor_width,1500,1500,100,0p6_0p9,0.6,0.9,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,510.534009422228,510.534009422228,open,12,393100,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,67.12420193784725,94487.37756377993,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,2,0.16666666666666666,0.7179642433231634,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_extended_width_envelope_v1,EXTW-660_W500_D1500-to-660_W773_D1500-A0p6_0p9-P150-N12-TH85,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""609_boundary_width_followup"", ""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",EXTW-660_W500_D1500-to-660_W773_D1500-A0p6_0p9-P150-N12-TH85,660/W500/D1500,660/W633/D1500,660/W773/D1500,660/W773/D1500,extended_width_envelope_context_not_route_selection,660,500,633,713,773,773,extended_width_runtime_top_aperture_surrogate,140,273,60,above_extension_anchor_width,1500,1500,150,0p6_0p9,0.6,0.9,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,510.534009422228,510.534009422228,open,12,393150,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,405.67511561068176,687759.5904676844,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,3,0.25,0.8219024801649933,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_extended_width_envelope_v1,EXTW-660_W500_D1500-to-660_W773_D1500-A0p6_0p9-P220-N12-TH85,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""609_boundary_width_followup"", ""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",EXTW-660_W500_D1500-to-660_W773_D1500-A0p6_0p9-P220-N12-TH85,660/W500/D1500,660/W633/D1500,660/W773/D1500,660/W773/D1500,extended_width_envelope_context_not_route_selection,660,500,633,713,773,773,extended_width_runtime_top_aperture_surrogate,140,273,60,above_extension_anchor_width,1500,1500,220,0p6_0p9,0.6,0.9,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,510.534009422228,510.534009422228,open,12,393220,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,806.7739094598934,1180143.335719454,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,8,0.6666666666666666,0.7829195507274826,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_extended_width_envelope_v1,EXTW-660_W500_D1500-to-660_W773_D1500-A0p6_0p9-P230-N12-TH85,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""609_boundary_width_followup"", ""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",EXTW-660_W500_D1500-to-660_W773_D1500-A0p6_0p9-P230-N12-TH85,660/W500/D1500,660/W633/D1500,660/W773/D1500,660/W773/D1500,extended_width_envelope_context_not_route_selection,660,500,633,713,773,773,extended_width_runtime_top_aperture_surrogate,140,273,60,above_extension_anchor_width,1500,1500,230,0p6_0p9,0.6,0.9,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,510.534009422228,510.534009422228,open,12,393230,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,979.8782824359236,1338259.1954366346,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,4,0.3333333333333333,0.7342886991600324,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_extended_width_envelope_v1,EXTW-660_W500_D1500-to-660_W773_D1500-A0p6_0p9-P240-N12-TH85,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""609_boundary_width_followup"", ""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",EXTW-660_W500_D1500-to-660_W773_D1500-A0p6_0p9-P240-N12-TH85,660/W500/D1500,660/W633/D1500,660/W773/D1500,660/W773/D1500,extended_width_envelope_context_not_route_selection,660,500,633,713,773,773,extended_width_runtime_top_aperture_surrogate,140,273,60,above_extension_anchor_width,1500,1500,240,0p6_0p9,0.6,0.9,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,510.534009422228,510.534009422228,open,12,393240,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,1209.859110177573,1724062.4081303582,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,6,0.5,0.7516520515052258,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
