joint_field_id,canonical_field,nodi_original_field,comsol_original_field,comsol_duplicate_count,nodi_present,comsol_present,nodi_hash_source,comsol_hash_source,lockstep_status,allowed_drift,blocked_drift,freeze_impact,runtime_schema,evidence_acceptance,authorization
G8B-JOINT-FIELD-0081,diameter_nm,diameter_nm,diameter_nm,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0082,direct_prs_bin_claim_authorized,direct_prs_bin_claim_authorized,direct_prs_bin_claim_authorized,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0083,direct_prs_bin_use_authorized,direct_prs_bin_use_authorized,direct_prs_bin_use_authorized,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0084,direct_prs_bin_use_authorized_default,direct_prs_bin_use_authorized_default,direct_prs_bin_use_authorized_default,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0085,disposition,disposition,disposition,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0086,distribution_type_required,distribution_type_required,distribution_type_required,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0087,dossier_id,dossier_id,dossier_id,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0088,edge20_bin_count,edge20_bin_count,edge20_bin_count,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0089,edge20_bin_id,edge20_bin_id,edge20_bin_id,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0090,edge20_bins_covered,edge20_bins_covered,edge20_bins_covered,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0091,edge20_definition_hash,edge20_definition_hash,edge20_definition_hash,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0092,edge20_reference_units,edge20_reference_units,edge20_reference_units,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0093,edge20_reference_value,edge20_reference_value,edge20_reference_value,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0094,edge4_aggregate_value,edge4_aggregate_value,edge4_aggregate_value,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0095,edge4_bin_label,edge4_bin_label,edge4_bin_label,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0096,edge4_max,edge4_max,edge4_max,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0097,edge4_min,edge4_min,edge4_min,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0098,edge4_to_edge20_policy,edge4_to_edge20_policy,edge4_to_edge20_policy,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0099,edge_bin_label,edge_bin_label,edge_bin_label,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0100,edge_deliverable_row_id,edge_deliverable_row_id,edge_deliverable_row_id,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0101,edge_norm_max,edge_norm_max,edge_norm_max,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0102,edge_norm_min,edge_norm_min,edge_norm_min,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0103,error_bound_lower,error_bound_lower,error_bound_lower,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0104,error_bound_upper,error_bound_upper,error_bound_upper,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0105,error_loss_semantics,error_loss_semantics,error_loss_semantics,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0106,evidence_class,evidence_class,evidence_class,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0107,evidence_row_id,evidence_row_id,evidence_row_id,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0108,exact_claim_made_by_comsol,exact_claim_made_by_comsol,exact_claim_made_by_comsol,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0109,exact_nodi_prs_match_claim,exact_nodi_prs_match_claim,exact_nodi_prs_match_claim,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0110,exact_prs_match_claim_by_comsol,exact_prs_match_claim_by_comsol,exact_prs_match_claim_by_comsol,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0111,example_value_policy,example_value_policy,example_value_policy,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0112,expected_base_edge_bins,expected_base_edge_bins,expected_base_edge_bins,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0113,expected_events_per_base_bin_per_seed,expected_events_per_base_bin_per_seed,expected_events_per_base_bin_per_seed,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0114,expected_nodi_disposition,expected_nodi_disposition,expected_nodi_disposition,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0115,expected_result_enum,expected_result_enum,expected_result_enum,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0116,expected_rows_per_route_diameter_view,expected_rows_per_route_diameter_view,expected_rows_per_route_diameter_view,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0117,expected_special_aggregates,expected_special_aggregates,expected_special_aggregates,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0118,expected_xz_bins,expected_xz_bins,expected_xz_bins,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0119,field_name,field_name,field_name,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0120,flow_split_units,flow_split_units,flow_split_units,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0121,flow_split_value,flow_split_value,flow_split_value,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0122,forbidden_auth_flag_state,forbidden_auth_flag_state,forbidden_auth_flag_state,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0123,forbidden_interpretations,forbidden_interpretations,forbidden_interpretations,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0124,forbidden_repair,forbidden_repair,forbidden_repair,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0125,formal_qch_sidecar_present,formal_qch_sidecar_present,formal_qch_sidecar_present,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0126,formula_exclusion_active,formula_exclusion_active,formula_exclusion_active,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0127,formula_use_authorized,formula_use_authorized,formula_use_authorized,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0128,formula_use_authorized_default,formula_use_authorized_default,formula_use_authorized_default,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0129,future_authorization_required,future_authorization_required,future_authorization_required,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0130,gate2b_artifact_level_context_candidate,gate2b_artifact_level_context_candidate,gate2b_artifact_level_context_candidate,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0131,gate2b_context_row_id,gate2b_context_row_id,gate2b_context_row_id,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0132,gate2b_grain_level_context_ingestion_authorized,gate2b_grain_level_context_ingestion_authorized,gate2b_grain_level_context_ingestion_authorized,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0133,gate2c_alignment_row_id,gate2c_alignment_row_id,gate2c_alignment_row_id,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0134,gate2c_row_id,gate2c_row_id,gate2c_row_id,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0135,gate2d_candidate_row_id,gate2d_candidate_row_id,gate2d_candidate_row_id,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0136,gate2f_edge_evidence_id,gate2f_edge_evidence_id,gate2f_edge_evidence_id,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0137,gate2k_template_row_id,gate2k_template_row_id,gate2k_template_row_id,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0138,generation_preparation_authorized_now,generation_preparation_authorized_now,generation_preparation_authorized_now,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0139,grain_level_ingestion_authorized,grain_level_ingestion_authorized,grain_level_ingestion_authorized,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0140,grain_level_ingestion_authorized_default,grain_level_ingestion_authorized_default,grain_level_ingestion_authorized_default,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0141,grain_level_ingestion_policy,grain_level_ingestion_policy,grain_level_ingestion_policy,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0142,grouping_basis,grouping_basis,grouping_basis,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0143,hash_stability_status,hash_stability_status,hash_stability_status,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0144,hook_id,hook_id,hook_id,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0145,human_review_required,human_review_required,human_review_required,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0146,information_loss_description,information_loss_description,information_loss_description,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0147,integration_surface_or_volume_definition,integration_surface_or_volume_definition,integration_surface_or_volume_definition,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0148,is_chi_selected,is_chi_selected,is_chi_selected,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0149,is_formal_gate2_qch_sidecar,is_formal_gate2_qch_sidecar,is_formal_gate2_qch_sidecar,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0150,is_formal_policy_evidence,is_formal_policy_evidence,is_formal_policy_evidence,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0151,is_policy_result,is_policy_result,is_policy_result,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0152,jrc_authorized,jrc_authorized,jrc_authorized,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0153,lambda_nm,lambda_nm,lambda_nm,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0154,launch_authorized_now,launch_authorized_now,launch_authorized_now,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0155,lineage_id,lineage_id,lineage_id,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0156,loss_error_policy_approval_status,loss_error_policy_approval_status,loss_error_policy_approval_status,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0157,loss_error_requirement_id,loss_error_requirement_id,loss_error_requirement_id,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0158,loss_error_requirement_set_id,loss_error_requirement_set_id,loss_error_requirement_set_id,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
