convergence_id,field_name,comsol_rc5_field,normalized_field,owner,side,required_optional,policy_meaning,auth_impact,missing_reason,canonical_candidate,difference_class,semantic_conflict
G5C-RC5-0152,jrc_authorized,jrc_authorized,jrc_authorized,BOTH,bidirectional,forbidden_positive_authorization,no authorization; review-only contract field,none,present_both,jrc_authorized,MATCH,false
G5C-RC5-0153,lambda_nm,lambda_nm,lambda_nm,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,lambda_nm,MATCH,false
G5C-RC5-0154,launch_authorized_now,launch_authorized_now,launch_authorized_now,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,launch_authorized_now,MATCH,false
G5C-RC5-0155,lineage_id,lineage_id,lineage_id,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,lineage_id,MATCH,false
G5C-RC5-0156,loss_error_policy_approval_status,loss_error_policy_approval_status,loss_error_policy_approval_status,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,loss_error_policy_approval_status,MATCH,false
G5C-RC5-0157,loss_error_requirement_id,loss_error_requirement_id,loss_error_requirement_id,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,loss_error_requirement_id,MATCH,false
G5C-RC5-0158,loss_error_requirement_set_id,loss_error_requirement_set_id,loss_error_requirement_set_id,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,loss_error_requirement_set_id,MATCH,false
G5C-RC5-0159,manifest_link,manifest_link,manifest_link,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,manifest_link,MATCH,false
G5C-RC5-0160,mesh_size,mesh_size,mesh_size,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,mesh_size,MATCH,false
G5C-RC5-0161,mismatch_blocker_if_any,mismatch_blocker_if_any,mismatch_blocker_if_any,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,mismatch_blocker_if_any,MATCH,false
G5C-RC5-0162,missing_binding,missing_binding,missing_binding,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,missing_binding,MATCH,false
G5C-RC5-0163,missing_required_fields,missing_required_fields,missing_required_fields,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,missing_required_fields,MATCH,false
G5C-RC5-0164,monotonicity_allowed_exceptions,monotonicity_allowed_exceptions,monotonicity_allowed_exceptions,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,monotonicity_allowed_exceptions,MATCH,false
G5C-RC5-0165,monotonicity_check_required,monotonicity_check_required,monotonicity_check_required,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,monotonicity_check_required,MATCH,false
G5C-RC5-0166,monotonicity_direction,monotonicity_direction,monotonicity_direction,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,monotonicity_direction,MATCH,false
G5C-RC5-0167,monotonicity_metric,monotonicity_metric,monotonicity_metric,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,monotonicity_metric,MATCH,false
G5C-RC5-0168,monotonicity_status,monotonicity_status,monotonicity_status,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,monotonicity_status,MATCH,false
G5C-RC5-0169,must_remain_review_only_if,must_remain_review_only_if,must_remain_review_only_if,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,must_remain_review_only_if,MATCH,false
G5C-RC5-0170,mutation_id,mutation_id,mutation_id,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,mutation_id,MATCH,false
G5C-RC5-0171,needed_from_comsol,needed_from_comsol,needed_from_comsol,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,needed_from_comsol,MATCH,false
G5C-RC5-0172,needed_from_nodi,needed_from_nodi,needed_from_nodi,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,needed_from_nodi,MATCH,false
G5C-RC5-0173,nodi_automation_binding_status,nodi_automation_binding_status,nodi_automation_binding_status,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,nodi_automation_binding_status,MATCH,false
G5C-RC5-0174,nodi_bin_binding_status,nodi_bin_binding_status,nodi_bin_binding_status,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,nodi_bin_binding_status,MATCH,false
G5C-RC5-0175,nodi_check_id,nodi_check_id,nodi_check_id,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,nodi_check_id,MATCH,false
G5C-RC5-0176,nodi_current_status,nodi_current_status,nodi_current_status,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,nodi_current_status,MATCH,false
G5C-RC5-0177,nodi_diameter_binding_status,nodi_diameter_binding_status,nodi_diameter_binding_status,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,nodi_diameter_binding_status,MATCH,false
G5C-RC5-0178,nodi_edge20_definition_hash,nodi_edge20_definition_hash,nodi_edge20_definition_hash,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,nodi_edge20_definition_hash,MATCH,false
G5C-RC5-0179,nodi_expected_verdict,nodi_expected_verdict,nodi_expected_verdict,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,nodi_expected_verdict,MATCH,false
G5C-RC5-0180,nodi_receipt_support_id,nodi_receipt_support_id,nodi_receipt_support_id,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,nodi_receipt_support_id,MATCH,false
G5C-RC5-0181,NODI_receiver_target,,nodi_receiver_target,NODI,receiver-only,optional_review_only,no authorization; review-only contract field,none,future_gate_or_adapter_required,NODI_receiver_target,future-gate-only,false
G5C-RC5-0182,nodi_required_evidence,nodi_required_evidence,nodi_required_evidence,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,nodi_required_evidence,MATCH,false
G5C-RC5-0183,nodi_route_key_candidate,nodi_route_key_candidate,nodi_route_key_candidate,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,nodi_route_key_candidate,MATCH,false
G5C-RC5-0184,NODI_view,NODI_view,nodi_view,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,NODI_view,MATCH,false
G5C-RC5-0185,NODI_view_binding_policy,NODI_view_binding_policy,nodi_view_binding_policy,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,NODI_view_binding_policy,MATCH,false
G5C-RC5-0186,nodi_view_binding_status,nodi_view_binding_status,nodi_view_binding_status,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,nodi_view_binding_status,MATCH,false
G5C-RC5-0187,NODI_view_current,NODI_view_current,nodi_view_current,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,NODI_view_current,MATCH,false
G5C-RC5-0188,NODI_view_status,NODI_view_status,nodi_view_status,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,NODI_view_status,MATCH,false
G5C-RC5-0189,normalization_available,normalization_available,normalization_available,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,normalization_available,MATCH,false
G5C-RC5-0190,normalization_basis,normalization_basis,normalization_basis,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,normalization_basis,MATCH,false
G5C-RC5-0191,normalization_requirement,,normalization_requirement,NODI,receiver-only,optional_review_only,no authorization; review-only contract field,none,future_gate_or_adapter_required,normalization_requirement,future-gate-only,false
G5C-RC5-0192,normalization_status,normalization_status,normalization_status,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,normalization_status,MATCH,false
G5C-RC5-0193,not_evidence,not_evidence,not_evidence,BOTH,bidirectional,mandatory_for_template,no authorization; review-only contract field,none,present_both,not_evidence,MATCH,false
G5C-RC5-0194,notes,notes,notes,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,notes,MATCH,false
G5C-RC5-0195,numeric_aggregation_error_bound_status,numeric_aggregation_error_bound_status,numeric_aggregation_error_bound_status,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,numeric_aggregation_error_bound_status,MATCH,false
G5C-RC5-0196,numeric_error_bound_units,numeric_error_bound_units,numeric_error_bound_units,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,numeric_error_bound_units,MATCH,false
G5C-RC5-0197,numeric_error_bound_value,numeric_error_bound_value,numeric_error_bound_value,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,numeric_error_bound_value,MATCH,false
G5C-RC5-0198,numeric_error_units,numeric_error_units,numeric_error_units,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,numeric_error_units,MATCH,false
G5C-RC5-0199,numeric_error_value,numeric_error_value,numeric_error_value,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,numeric_error_value,MATCH,false
G5C-RC5-0200,outlet_entity_count,outlet_entity_count,outlet_entity_count,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,outlet_entity_count,MATCH,false
G5C-RC5-0201,package_id,package_id,package_id,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,package_id,MATCH,false
G5C-RC5-0202,package_row_id,,package_row_id,NODI,receiver-only,optional_review_only,no authorization; review-only contract field,none,future_gate_or_adapter_required,package_row_id,future-gate-only,false
G5C-RC5-0203,particle_kind,particle_kind,particle_kind,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,particle_kind,MATCH,false
G5C-RC5-0204,path,path,path,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,path,MATCH,false
G5C-RC5-0205,policy_approval_status,policy_approval_status,policy_approval_status,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,policy_approval_status,MATCH,false
G5C-RC5-0206,policy_option,policy_option,policy_option,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,policy_option,MATCH,false
G5C-RC5-0207,policy_option_id,policy_option_id,policy_option_id,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,policy_option_id,MATCH,false
G5C-RC5-0208,policy_review_ready,policy_review_ready,policy_review_ready,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,policy_review_ready,MATCH,false
G5C-RC5-0209,policy_row_id,policy_row_id,policy_row_id,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,policy_row_id,MATCH,false
G5C-RC5-0210,policy_status,policy_status,policy_status,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,policy_status,MATCH,false
G5C-RC5-0211,policy_use_requested,policy_use_requested,policy_use_requested,BOTH,bidirectional,forbidden_positive_authorization,no authorization; review-only contract field,none,present_both,policy_use_requested,MATCH,false
G5C-RC5-0212,policy_use_requested_default,policy_use_requested_default,policy_use_requested_default,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,policy_use_requested_default,MATCH,false
G5C-RC5-0213,priority,priority,priority,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,priority,MATCH,false
G5C-RC5-0214,probe_category,,probe_category,NODI,receiver-only,optional_review_only,no authorization; review-only contract field,none,future_gate_or_adapter_required,probe_category,future-gate-only,false
G5C-RC5-0215,probe_row_id,,probe_row_id,NODI,receiver-only,optional_review_only,no authorization; review-only contract field,none,future_gate_or_adapter_required,probe_row_id,future-gate-only,false
G5C-RC5-0216,production_ingestion_authorized,production_ingestion_authorized,production_ingestion_authorized,BOTH,bidirectional,forbidden_positive_authorization,no authorization; review-only contract field,none,present_both,production_ingestion_authorized,MATCH,false
G5C-RC5-0217,proposed_edge20_bins_covered,proposed_edge20_bins_covered,proposed_edge20_bins_covered,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,proposed_edge20_bins_covered,MATCH,false
G5C-RC5-0218,proposed_edge20_group_id,proposed_edge20_group_id,proposed_edge20_group_id,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,proposed_edge20_group_id,MATCH,false
G5C-RC5-0219,proposed_edge20_group_id_or_pending,proposed_edge20_group_id_or_pending,proposed_edge20_group_id_or_pending,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,proposed_edge20_group_id_or_pending,MATCH,false
G5C-RC5-0220,proposed_gate,proposed_gate,proposed_gate,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,proposed_gate,MATCH,false
G5C-RC5-0221,proposed_next_artifact,proposed_next_artifact,proposed_next_artifact,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,proposed_next_artifact,MATCH,false
G5C-RC5-0222,proposed_scope,proposed_scope,proposed_scope,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,proposed_scope,MATCH,false
G5C-RC5-0223,proposed_status,proposed_status,proposed_status,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,proposed_status,MATCH,false
G5C-RC5-0224,provenance_id,provenance_id,provenance_id,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,provenance_id,MATCH,false
G5C-RC5-0225,PRS_exact_match_claim,PRS_exact_match_claim,prs_exact_match_claim,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,PRS_exact_match_claim,MATCH,false
G5C-RC5-0226,q_ch_units,q_ch_units,q_ch_units,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,q_ch_units,MATCH,false
G5C-RC5-0227,q_ch_value,q_ch_value,q_ch_value,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,q_ch_value,MATCH,false
G5C-RC5-0228,qch_chi_eta_authorized,qch_chi_eta_authorized,qch_chi_eta_authorized,BOTH,bidirectional,forbidden_positive_authorization,no authorization; review-only contract field,none,present_both,qch_chi_eta_authorized,MATCH,false
G5C-RC5-0229,qch_eta_authorized,qch_eta_authorized,qch_eta_authorized,BOTH,bidirectional,forbidden_positive_authorization,no authorization; review-only contract field,none,present_both,qch_eta_authorized,MATCH,false
G5C-RC5-0230,qch_template_row_id,qch_template_row_id,qch_template_row_id,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,qch_template_row_id,MATCH,false
G5C-RC5-0231,qch_weighting_authorized,qch_weighting_authorized,qch_weighting_authorized,BOTH,bidirectional,forbidden_positive_authorization,no authorization; review-only contract field,none,present_both,qch_weighting_authorized,MATCH,false
G5C-RC5-0232,raw_residence_fraction,raw_residence_fraction,raw_residence_fraction,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,raw_residence_fraction,MATCH,false
G5C-RC5-0233,raw_velocity_fraction,raw_velocity_fraction,raw_velocity_fraction,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,raw_velocity_fraction,MATCH,false
G5C-RC5-0234,readiness_status,readiness_status,readiness_status,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,readiness_status,MATCH,false
G5C-RC5-0235,reason,reason,reason,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,reason,MATCH,false
G5C-RC5-0236,recommended_gate2b_status,recommended_gate2b_status,recommended_gate2b_status,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,recommended_gate2b_status,MATCH,false
G5C-RC5-0237,recommended_nodi_action,recommended_nodi_action,recommended_nodi_action,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,recommended_nodi_action,MATCH,false
G5C-RC5-0238,recommended_nodi_reconciled_status,recommended_nodi_reconciled_status,recommended_nodi_reconciled_status,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,recommended_nodi_reconciled_status,MATCH,false
G5C-RC5-0239,reference_row_id,,reference_row_id,NODI,receiver-only,optional_review_only,no authorization; review-only contract field,none,future_gate_or_adapter_required,reference_row_id,future-gate-only,false
G5C-RC5-0240,reproducibility_check_required,reproducibility_check_required,reproducibility_check_required,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,reproducibility_check_required,MATCH,false
G5C-RC5-0241,reproducibility_group_id,reproducibility_group_id,reproducibility_group_id,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,reproducibility_group_id,MATCH,false
G5C-RC5-0242,reproducibility_status,reproducibility_status,reproducibility_status,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,reproducibility_status,MATCH,false
G5C-RC5-0243,required_comsol_export_change,required_comsol_export_change,required_comsol_export_change,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,required_comsol_export_change,MATCH,false
G5C-RC5-0244,required_evidence,required_evidence,required_evidence,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,required_evidence,MATCH,false
G5C-RC5-0245,required_evidence_to_upgrade,required_evidence_to_upgrade,required_evidence_to_upgrade,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,required_evidence_to_upgrade,MATCH,false
G5C-RC5-0246,required_fields_present,required_fields_present,required_fields_present,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,required_fields_present,MATCH,false
G5C-RC5-0247,required_for_positive_fixture,required_for_positive_fixture,required_for_positive_fixture,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,required_for_positive_fixture,MATCH,false
G5C-RC5-0248,required_next_gate,required_next_gate,required_next_gate,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,required_next_gate,MATCH,false
G5C-RC5-0249,required_nodi_checks_to_upgrade,required_nodi_checks_to_upgrade,required_nodi_checks_to_upgrade,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,required_nodi_checks_to_upgrade,MATCH,false
G5C-RC5-0250,required_nodi_next_gate,required_nodi_next_gate,required_nodi_next_gate,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,required_nodi_next_gate,MATCH,false
G5C-RC5-0251,required_nodi_policy,required_nodi_policy,required_nodi_policy,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,required_nodi_policy,MATCH,false
G5C-RC5-0252,required_nodi_review,required_nodi_review,required_nodi_review,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,required_nodi_review,MATCH,false
G5C-RC5-0253,required_output_if_future_authorized,,required_output_if_future_authorized,NODI,receiver-only,optional_review_only,no authorization; review-only contract field,none,future_gate_or_adapter_required,required_output_if_future_authorized,blocked-by-policy,false
G5C-RC5-0254,required_output_status,required_output_status,required_output_status,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,required_output_status,MATCH,false
G5C-RC5-0255,required_seeds,required_seeds,required_seeds,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,required_seeds,MATCH,false
G5C-RC5-0256,required_validation_checks,required_validation_checks,required_validation_checks,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,required_validation_checks,MATCH,false
G5C-RC5-0257,requirement_area,requirement_area,requirement_area,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,requirement_area,MATCH,false
G5C-RC5-0258,requirement_id,requirement_id,requirement_id,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,requirement_id,MATCH,false
G5C-RC5-0259,requires_conservativeness_check,requires_conservativeness_check,requires_conservativeness_check,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,requires_conservativeness_check,MATCH,false
G5C-RC5-0260,requires_loss_error_semantics,requires_loss_error_semantics,requires_loss_error_semantics,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,requires_loss_error_semantics,MATCH,false
G5C-RC5-0261,requires_monotonicity_check,requires_monotonicity_check,requires_monotonicity_check,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,requires_monotonicity_check,MATCH,false
G5C-RC5-0262,requires_new_comsol_export,requires_new_comsol_export,requires_new_comsol_export,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,requires_new_comsol_export,MATCH,false
G5C-RC5-0263,requires_new_comsol_solve,requires_new_comsol_solve,requires_new_comsol_solve,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,requires_new_comsol_solve,MATCH,false
G5C-RC5-0264,requires_nodi_acceptance,requires_nodi_acceptance,requires_nodi_acceptance,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,requires_nodi_acceptance,MATCH,false
G5C-RC5-0265,requires_nodi_edge20_definition_hash,requires_nodi_edge20_definition_hash,requires_nodi_edge20_definition_hash,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,requires_nodi_edge20_definition_hash,MATCH,false
G5C-RC5-0266,requires_nodi_prs_recheck,requires_nodi_prs_recheck,requires_nodi_prs_recheck,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,requires_nodi_prs_recheck,MATCH,false
G5C-RC5-0267,requires_nodi_prs_verdict,requires_nodi_prs_verdict,requires_nodi_prs_verdict,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,requires_nodi_prs_verdict,MATCH,false
G5C-RC5-0268,residence_numerator,residence_numerator,residence_numerator,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,residence_numerator,MATCH,false
G5C-RC5-0269,residence_total,residence_total,residence_total,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,residence_total,MATCH,false
G5C-RC5-0270,result,result,result,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,result,MATCH,false
G5C-RC5-0271,review_method_candidate,review_method_candidate,review_method_candidate,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,review_method_candidate,MATCH,false
G5C-RC5-0272,review_only_until_nodi_approval,review_only_until_nodi_approval,review_only_until_nodi_approval,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,review_only_until_nodi_approval,MATCH,false
G5C-RC5-0273,route_coverage,route_coverage,route_coverage,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,route_coverage,MATCH,false
G5C-RC5-0274,route_family,route_family,route_family,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,route_family,MATCH,false
G5C-RC5-0275,route_geometry_id_comsol,route_geometry_id_comsol,route_geometry_id_comsol,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,route_geometry_id_comsol,MATCH,false
G5C-RC5-0276,route_id_nodi,route_id_nodi,route_id_nodi,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,route_id_nodi,MATCH,false
G5C-RC5-0277,route_key,route_key,route_key,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,route_key,MATCH,false
G5C-RC5-0278,route_key_candidate,route_key_candidate,route_key_candidate,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,route_key_candidate,MATCH,false
G5C-RC5-0279,route_view_diameter_bin_binding_available,route_view_diameter_bin_binding_available,route_view_diameter_bin_binding_available,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,route_view_diameter_bin_binding_available,MATCH,false
G5C-RC5-0280,route_view_diameter_bin_binding_status,route_view_diameter_bin_binding_status,route_view_diameter_bin_binding_status,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,route_view_diameter_bin_binding_status,MATCH,false
G5C-RC5-0281,row_count,row_count,row_count,BOTH,bidirectional,mandatory_for_future_evidence,no authorization; review-only contract field,none,present_both,row_count,MATCH,false
G5C-RC5-0282,row_grain,,row_grain,NODI,receiver-only,optional_review_only,no authorization; review-only contract field,none,future_gate_or_adapter_required,row_grain,future-gate-only,false
G5C-RC5-0283,row_identity,row_identity,row_identity,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,row_identity,MATCH,false
G5C-RC5-0284,row_identity_available,row_identity_available,row_identity_available,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,row_identity_available,MATCH,false
G5C-RC5-0285,row_identity_status,row_identity_status,row_identity_status,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,row_identity_status,MATCH,false
G5C-RC5-0286,run_label,run_label,run_label,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,run_label,MATCH,false
G5C-RC5-0287,runtime_configuration_authorized,runtime_configuration_authorized,runtime_configuration_authorized,BOTH,bidirectional,forbidden_positive_authorization,no authorization; review-only contract field,none,present_both,runtime_configuration_authorized,MATCH,false
G5C-RC5-0288,sample_policy,sample_policy,sample_policy,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,sample_policy,MATCH,false
G5C-RC5-0289,sample_row_count_read,sample_row_count_read,sample_row_count_read,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,sample_row_count_read,MATCH,false
G5C-RC5-0290,schema_field_id,schema_field_id,schema_field_id,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,schema_field_id,MATCH,false
G5C-RC5-0291,schema_version,schema_version,schema_version,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,schema_version,MATCH,false
G5C-RC5-0292,semantics_area,semantics_area,semantics_area,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,semantics_area,MATCH,false
G5C-RC5-0293,semantics_row_id,semantics_row_id,semantics_row_id,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,semantics_row_id,MATCH,false
G5C-RC5-0294,sha256,sha256,sha256,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,sha256,MATCH,false
G5C-RC5-0295,sidewall_deg,sidewall_deg,sidewall_deg,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,sidewall_deg,MATCH,false
G5C-RC5-0296,source_artifact,source_artifact,source_artifact,BOTH,bidirectional,mandatory_for_future_evidence,no authorization; review-only contract field,none,present_both,source_artifact,MATCH,false
G5C-RC5-0297,source_candidate_export_row_id,source_candidate_export_row_id,source_candidate_export_row_id,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,source_candidate_export_row_id,MATCH,false
G5C-RC5-0298,source_crosswalk_status,source_crosswalk_status,source_crosswalk_status,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,source_crosswalk_status,MATCH,false
G5C-RC5-0299,source_edge4_artifact,source_edge4_artifact,source_edge4_artifact,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,source_edge4_artifact,MATCH,false
G5C-RC5-0300,source_edge_skeleton_row_id,source_edge_skeleton_row_id,source_edge_skeleton_row_id,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,source_edge_skeleton_row_id,MATCH,false
G5C-RC5-0301,source_family,source_family,source_family,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,source_family,MATCH,false
G5C-RC5-0302,source_gate2f_edge_evidence_id,source_gate2f_edge_evidence_id,source_gate2f_edge_evidence_id,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,source_gate2f_edge_evidence_id,MATCH,false
G5C-RC5-0303,source_geometry_hash,source_geometry_hash,source_geometry_hash,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,source_geometry_hash,MATCH,false
G5C-RC5-0304,source_row_count,source_row_count,source_row_count,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,source_row_count,MATCH,false
G5C-RC5-0305,source_row_identity,source_row_identity,source_row_identity,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,source_row_identity,MATCH,false
