fixture_id,fixture_family,workstream,expected_result,not_evidence,authorization_flags_false,blocked_use,claim_boundary,positive_control
G11F-FIX-0065,negative_eas_trigger_claim_mismatch,EAS,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0066,negative_production_flag_true,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0067,negative_runtime_flag_true,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0068,negative_qch_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0069,negative_jrc_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0070,negative_winner_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0071,negative_yield_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0072,negative_detection_probability_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0073,positive_comsol_90_conversion,DESCRIPTOR,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0074,positive_comsol_85_conversion,DESCRIPTOR,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0075,positive_comsol_70_conversion,DESCRIPTOR,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0076,positive_bottom_width_formula,NO_AUTH,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0077,positive_valid_descriptor_receipt,DESCRIPTOR,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0078,positive_valid_eas_surrogate_row,EAS,PASS_CONTRACT_FIXTURE_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0079,positive_valid_eas_solver_required_row,EAS,PASS_CONTRACT_FIXTURE_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0080,positive_valid_prs_blocked_bin_without_numeric_response,PRS,PASS_CONTRACT_FIXTURE_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0081,negative_wrong_angle_convention,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0082,negative_bad_conversion,DESCRIPTOR,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0083,negative_bad_bottom_width,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0084,negative_missing_descriptor_hash,DESCRIPTOR,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0085,negative_source_grain_borrowing,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0086,negative_unbound_promoted,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0087,negative_prs_without_descriptor_binding,DESCRIPTOR,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0088,negative_eas_without_descriptor_binding,DESCRIPTOR,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0089,negative_eas_trigger_claim_mismatch,EAS,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0090,negative_production_flag_true,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0091,negative_runtime_flag_true,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0092,negative_qch_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0093,negative_jrc_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0094,negative_winner_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0095,negative_yield_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0096,negative_detection_probability_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0097,positive_comsol_90_conversion,DESCRIPTOR,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0098,positive_comsol_85_conversion,DESCRIPTOR,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0099,positive_comsol_70_conversion,DESCRIPTOR,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0100,positive_bottom_width_formula,NO_AUTH,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0101,positive_valid_descriptor_receipt,DESCRIPTOR,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0102,positive_valid_eas_surrogate_row,EAS,PASS_CONTRACT_FIXTURE_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0103,positive_valid_eas_solver_required_row,EAS,PASS_CONTRACT_FIXTURE_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0104,positive_valid_prs_blocked_bin_without_numeric_response,PRS,PASS_CONTRACT_FIXTURE_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0105,negative_wrong_angle_convention,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0106,negative_bad_conversion,DESCRIPTOR,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0107,negative_bad_bottom_width,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0108,negative_missing_descriptor_hash,DESCRIPTOR,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0109,negative_source_grain_borrowing,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0110,negative_unbound_promoted,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0111,negative_prs_without_descriptor_binding,DESCRIPTOR,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0112,negative_eas_without_descriptor_binding,DESCRIPTOR,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0113,negative_eas_trigger_claim_mismatch,EAS,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0114,negative_production_flag_true,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0115,negative_runtime_flag_true,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0116,negative_qch_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0117,negative_jrc_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0118,negative_winner_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0119,negative_yield_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0120,negative_detection_probability_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0121,positive_comsol_90_conversion,DESCRIPTOR,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0122,positive_comsol_85_conversion,DESCRIPTOR,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0123,positive_comsol_70_conversion,DESCRIPTOR,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0124,positive_bottom_width_formula,NO_AUTH,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0125,positive_valid_descriptor_receipt,DESCRIPTOR,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0126,positive_valid_eas_surrogate_row,EAS,PASS_CONTRACT_FIXTURE_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0127,positive_valid_eas_solver_required_row,EAS,PASS_CONTRACT_FIXTURE_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0128,positive_valid_prs_blocked_bin_without_numeric_response,PRS,PASS_CONTRACT_FIXTURE_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0129,negative_wrong_angle_convention,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
