release_field_id,version,canonical_field,nodi_original_field,comsol_original_field,lockstep_status,requiredness,blocked_drift,runtime_schema,evidence_acceptance,authorization
G9B-FIELD-0114,RC5.1-freeze-v1-candidate-20260629,expected_nodi_disposition,expected_nodi_disposition,expected_nodi_disposition,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0115,RC5.1-freeze-v1-candidate-20260629,expected_result_enum,expected_result_enum,expected_result_enum,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0116,RC5.1-freeze-v1-candidate-20260629,expected_rows_per_route_diameter_view,expected_rows_per_route_diameter_view,expected_rows_per_route_diameter_view,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0117,RC5.1-freeze-v1-candidate-20260629,expected_special_aggregates,expected_special_aggregates,expected_special_aggregates,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0118,RC5.1-freeze-v1-candidate-20260629,expected_xz_bins,expected_xz_bins,expected_xz_bins,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0119,RC5.1-freeze-v1-candidate-20260629,field_name,field_name,field_name,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0120,RC5.1-freeze-v1-candidate-20260629,flow_split_units,flow_split_units,flow_split_units,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0121,RC5.1-freeze-v1-candidate-20260629,flow_split_value,flow_split_value,flow_split_value,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0122,RC5.1-freeze-v1-candidate-20260629,forbidden_auth_flag_state,forbidden_auth_flag_state,forbidden_auth_flag_state,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0123,RC5.1-freeze-v1-candidate-20260629,forbidden_interpretations,forbidden_interpretations,forbidden_interpretations,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0124,RC5.1-freeze-v1-candidate-20260629,forbidden_repair,forbidden_repair,forbidden_repair,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0125,RC5.1-freeze-v1-candidate-20260629,formal_qch_sidecar_present,formal_qch_sidecar_present,formal_qch_sidecar_present,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0126,RC5.1-freeze-v1-candidate-20260629,formula_exclusion_active,formula_exclusion_active,formula_exclusion_active,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0127,RC5.1-freeze-v1-candidate-20260629,formula_use_authorized,formula_use_authorized,formula_use_authorized,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0128,RC5.1-freeze-v1-candidate-20260629,formula_use_authorized_default,formula_use_authorized_default,formula_use_authorized_default,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0129,RC5.1-freeze-v1-candidate-20260629,future_authorization_required,future_authorization_required,future_authorization_required,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0130,RC5.1-freeze-v1-candidate-20260629,gate2b_artifact_level_context_candidate,gate2b_artifact_level_context_candidate,gate2b_artifact_level_context_candidate,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0131,RC5.1-freeze-v1-candidate-20260629,gate2b_context_row_id,gate2b_context_row_id,gate2b_context_row_id,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0132,RC5.1-freeze-v1-candidate-20260629,gate2b_grain_level_context_ingestion_authorized,gate2b_grain_level_context_ingestion_authorized,gate2b_grain_level_context_ingestion_authorized,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0133,RC5.1-freeze-v1-candidate-20260629,gate2c_alignment_row_id,gate2c_alignment_row_id,gate2c_alignment_row_id,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0134,RC5.1-freeze-v1-candidate-20260629,gate2c_row_id,gate2c_row_id,gate2c_row_id,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0135,RC5.1-freeze-v1-candidate-20260629,gate2d_candidate_row_id,gate2d_candidate_row_id,gate2d_candidate_row_id,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0136,RC5.1-freeze-v1-candidate-20260629,gate2f_edge_evidence_id,gate2f_edge_evidence_id,gate2f_edge_evidence_id,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0137,RC5.1-freeze-v1-candidate-20260629,gate2k_template_row_id,gate2k_template_row_id,gate2k_template_row_id,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0138,RC5.1-freeze-v1-candidate-20260629,generation_preparation_authorized_now,generation_preparation_authorized_now,generation_preparation_authorized_now,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0139,RC5.1-freeze-v1-candidate-20260629,grain_level_ingestion_authorized,grain_level_ingestion_authorized,grain_level_ingestion_authorized,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0140,RC5.1-freeze-v1-candidate-20260629,grain_level_ingestion_authorized_default,grain_level_ingestion_authorized_default,grain_level_ingestion_authorized_default,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0141,RC5.1-freeze-v1-candidate-20260629,grain_level_ingestion_policy,grain_level_ingestion_policy,grain_level_ingestion_policy,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0142,RC5.1-freeze-v1-candidate-20260629,grouping_basis,grouping_basis,grouping_basis,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0143,RC5.1-freeze-v1-candidate-20260629,hash_stability_status,hash_stability_status,hash_stability_status,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0144,RC5.1-freeze-v1-candidate-20260629,hook_id,hook_id,hook_id,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0145,RC5.1-freeze-v1-candidate-20260629,human_review_required,human_review_required,human_review_required,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0146,RC5.1-freeze-v1-candidate-20260629,information_loss_description,information_loss_description,information_loss_description,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0147,RC5.1-freeze-v1-candidate-20260629,integration_surface_or_volume_definition,integration_surface_or_volume_definition,integration_surface_or_volume_definition,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0148,RC5.1-freeze-v1-candidate-20260629,is_chi_selected,is_chi_selected,is_chi_selected,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0149,RC5.1-freeze-v1-candidate-20260629,is_formal_gate2_qch_sidecar,is_formal_gate2_qch_sidecar,is_formal_gate2_qch_sidecar,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0150,RC5.1-freeze-v1-candidate-20260629,is_formal_policy_evidence,is_formal_policy_evidence,is_formal_policy_evidence,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0151,RC5.1-freeze-v1-candidate-20260629,is_policy_result,is_policy_result,is_policy_result,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0152,RC5.1-freeze-v1-candidate-20260629,jrc_authorized,jrc_authorized,jrc_authorized,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0153,RC5.1-freeze-v1-candidate-20260629,lambda_nm,lambda_nm,lambda_nm,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0154,RC5.1-freeze-v1-candidate-20260629,launch_authorized_now,launch_authorized_now,launch_authorized_now,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0155,RC5.1-freeze-v1-candidate-20260629,lineage_id,lineage_id,lineage_id,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0156,RC5.1-freeze-v1-candidate-20260629,loss_error_policy_approval_status,loss_error_policy_approval_status,loss_error_policy_approval_status,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0157,RC5.1-freeze-v1-candidate-20260629,loss_error_requirement_id,loss_error_requirement_id,loss_error_requirement_id,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0158,RC5.1-freeze-v1-candidate-20260629,loss_error_requirement_set_id,loss_error_requirement_set_id,loss_error_requirement_set_id,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0159,RC5.1-freeze-v1-candidate-20260629,manifest_link,manifest_link,manifest_link,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0160,RC5.1-freeze-v1-candidate-20260629,mesh_size,mesh_size,mesh_size,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0161,RC5.1-freeze-v1-candidate-20260629,mismatch_blocker_if_any,mismatch_blocker_if_any,mismatch_blocker_if_any,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0162,RC5.1-freeze-v1-candidate-20260629,missing_binding,missing_binding,missing_binding,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0163,RC5.1-freeze-v1-candidate-20260629,missing_required_fields,missing_required_fields,missing_required_fields,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0164,RC5.1-freeze-v1-candidate-20260629,monotonicity_allowed_exceptions,monotonicity_allowed_exceptions,monotonicity_allowed_exceptions,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0165,RC5.1-freeze-v1-candidate-20260629,monotonicity_check_required,monotonicity_check_required,monotonicity_check_required,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0166,RC5.1-freeze-v1-candidate-20260629,monotonicity_direction,monotonicity_direction,monotonicity_direction,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0167,RC5.1-freeze-v1-candidate-20260629,monotonicity_metric,monotonicity_metric,monotonicity_metric,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0168,RC5.1-freeze-v1-candidate-20260629,monotonicity_status,monotonicity_status,monotonicity_status,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0169,RC5.1-freeze-v1-candidate-20260629,must_remain_review_only_if,must_remain_review_only_if,must_remain_review_only_if,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0170,RC5.1-freeze-v1-candidate-20260629,mutation_id,mutation_id,mutation_id,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0171,RC5.1-freeze-v1-candidate-20260629,needed_from_comsol,needed_from_comsol,needed_from_comsol,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0172,RC5.1-freeze-v1-candidate-20260629,needed_from_nodi,needed_from_nodi,needed_from_nodi,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0173,RC5.1-freeze-v1-candidate-20260629,nodi_automation_binding_status,nodi_automation_binding_status,nodi_automation_binding_status,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0174,RC5.1-freeze-v1-candidate-20260629,nodi_bin_binding_status,nodi_bin_binding_status,nodi_bin_binding_status,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0175,RC5.1-freeze-v1-candidate-20260629,nodi_check_id,nodi_check_id,nodi_check_id,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0176,RC5.1-freeze-v1-candidate-20260629,nodi_current_status,nodi_current_status,nodi_current_status,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0177,RC5.1-freeze-v1-candidate-20260629,nodi_diameter_binding_status,nodi_diameter_binding_status,nodi_diameter_binding_status,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0178,RC5.1-freeze-v1-candidate-20260629,nodi_edge20_definition_hash,nodi_edge20_definition_hash,nodi_edge20_definition_hash,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0179,RC5.1-freeze-v1-candidate-20260629,nodi_expected_verdict,nodi_expected_verdict,nodi_expected_verdict,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0180,RC5.1-freeze-v1-candidate-20260629,nodi_receipt_support_id,nodi_receipt_support_id,nodi_receipt_support_id,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0181,RC5.1-freeze-v1-candidate-20260629,nodi_receiver_target,nodi_receiver_target,NODI_receiver_target,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0182,RC5.1-freeze-v1-candidate-20260629,nodi_required_evidence,nodi_required_evidence,nodi_required_evidence,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0183,RC5.1-freeze-v1-candidate-20260629,nodi_route_key_candidate,nodi_route_key_candidate,nodi_route_key_candidate,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0184,RC5.1-freeze-v1-candidate-20260629,nodi_view,nodi_view,NODI_view,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0185,RC5.1-freeze-v1-candidate-20260629,nodi_view_binding_policy,nodi_view_binding_policy,NODI_view_binding_policy,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0186,RC5.1-freeze-v1-candidate-20260629,nodi_view_binding_status,nodi_view_binding_status,nodi_view_binding_status,LOCKSTEP_MATCH_WITH_PRODUCER_DUPLICATE_OPTIONAL_GUARD_NON_POLICY,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0187,RC5.1-freeze-v1-candidate-20260629,nodi_view_current,nodi_view_current,NODI_view_current,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0188,RC5.1-freeze-v1-candidate-20260629,nodi_view_status,nodi_view_status,NODI_view_status,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0189,RC5.1-freeze-v1-candidate-20260629,normalization_available,normalization_available,normalization_available,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0190,RC5.1-freeze-v1-candidate-20260629,normalization_basis,normalization_basis,normalization_basis,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0191,RC5.1-freeze-v1-candidate-20260629,normalization_requirement,normalization_requirement,normalization_requirement,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0192,RC5.1-freeze-v1-candidate-20260629,normalization_status,normalization_status,normalization_status,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0193,RC5.1-freeze-v1-candidate-20260629,not_evidence,not_evidence,not_evidence,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0194,RC5.1-freeze-v1-candidate-20260629,notes,notes,notes,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0195,RC5.1-freeze-v1-candidate-20260629,numeric_aggregation_error_bound_status,numeric_aggregation_error_bound_status,numeric_aggregation_error_bound_status,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0196,RC5.1-freeze-v1-candidate-20260629,numeric_error_bound_units,numeric_error_bound_units,numeric_error_bound_units,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0197,RC5.1-freeze-v1-candidate-20260629,numeric_error_bound_value,numeric_error_bound_value,numeric_error_bound_value,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0198,RC5.1-freeze-v1-candidate-20260629,numeric_error_units,numeric_error_units,numeric_error_units,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0199,RC5.1-freeze-v1-candidate-20260629,numeric_error_value,numeric_error_value,numeric_error_value,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0200,RC5.1-freeze-v1-candidate-20260629,outlet_entity_count,outlet_entity_count,outlet_entity_count,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0201,RC5.1-freeze-v1-candidate-20260629,package_id,package_id,package_id,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0202,RC5.1-freeze-v1-candidate-20260629,package_row_id,package_row_id,package_row_id,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0203,RC5.1-freeze-v1-candidate-20260629,particle_kind,particle_kind,particle_kind,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0204,RC5.1-freeze-v1-candidate-20260629,path,path,path,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0205,RC5.1-freeze-v1-candidate-20260629,policy_approval_status,policy_approval_status,policy_approval_status,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0206,RC5.1-freeze-v1-candidate-20260629,policy_option,policy_option,policy_option,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0207,RC5.1-freeze-v1-candidate-20260629,policy_option_id,policy_option_id,policy_option_id,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0208,RC5.1-freeze-v1-candidate-20260629,policy_review_ready,policy_review_ready,policy_review_ready,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0209,RC5.1-freeze-v1-candidate-20260629,policy_row_id,policy_row_id,policy_row_id,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0210,RC5.1-freeze-v1-candidate-20260629,policy_status,policy_status,policy_status,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0211,RC5.1-freeze-v1-candidate-20260629,policy_use_requested,policy_use_requested,policy_use_requested,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0212,RC5.1-freeze-v1-candidate-20260629,policy_use_requested_default,policy_use_requested_default,policy_use_requested_default,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0213,RC5.1-freeze-v1-candidate-20260629,priority,priority,priority,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0214,RC5.1-freeze-v1-candidate-20260629,probe_category,probe_category,probe_category,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0215,RC5.1-freeze-v1-candidate-20260629,probe_row_id,probe_row_id,probe_row_id,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0216,RC5.1-freeze-v1-candidate-20260629,production_ingestion_authorized,production_ingestion_authorized,production_ingestion_authorized,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0217,RC5.1-freeze-v1-candidate-20260629,proposed_edge20_bins_covered,proposed_edge20_bins_covered,proposed_edge20_bins_covered,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0218,RC5.1-freeze-v1-candidate-20260629,proposed_edge20_group_id,proposed_edge20_group_id,proposed_edge20_group_id,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0219,RC5.1-freeze-v1-candidate-20260629,proposed_edge20_group_id_or_pending,proposed_edge20_group_id_or_pending,proposed_edge20_group_id_or_pending,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0220,RC5.1-freeze-v1-candidate-20260629,proposed_gate,proposed_gate,proposed_gate,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0221,RC5.1-freeze-v1-candidate-20260629,proposed_next_artifact,proposed_next_artifact,proposed_next_artifact,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0222,RC5.1-freeze-v1-candidate-20260629,proposed_scope,proposed_scope,proposed_scope,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0223,RC5.1-freeze-v1-candidate-20260629,proposed_status,proposed_status,proposed_status,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0224,RC5.1-freeze-v1-candidate-20260629,provenance_id,provenance_id,provenance_id,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
