packet_version,claim_boundary,primary_sidewall_deg_comsol,not_detection_probability,not_yield,not_selection_metric_claim,not_qch_weighted,not_true_effective_width_claim,not_production_recommendation,allowed_use,blocked_use,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,row_id,route_id_nodi,route_id_role,lambda_nm,W_nominal_nm,D_nm,diameter_nm,sidewall_deg_comsol,dimension_change_signal,dimension_update_action,W_top_compensated_proxy_nm,top_width_compensation_proxy_nm,bottom_throat_loss_nm,center_accessible_area_fraction_vs_rectangle,closure_status,annulus_update_action,annulus_context_status,annulus_accessible_fraction,annulus_changed_source_available,interference_update_action,interference_context_status,surrogate_response_delta_mean,bounded_event_delta_available,bounded_event_mean_peak_height_delta,bounded_event_mean_local_snr_delta,update_packet_status
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-404_W600_D900-P150-TH85,404/W600/D900,join_key_only_not_selection,404,600,900,150,85.0,moderate_shift,revise_margin_before_runtime_use,679.3127728048337,79.31277280483364,157.47959434666313,0.8237493937670364,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,,False,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-404_W600_D900-P220-TH85,404/W600/D900,join_key_only_not_selection,404,600,900,220,85.0,tail_sensitive_shift,widen_or_shallow_for_particle_support,679.580161432868,79.58016143286795,157.47959434666313,0.7905785225450843,open,retain_0p5_0p8_with_trapezoid_coordinate_remap,selected_annulus_accessible,1.0,True,bounded_event_context_shift_observed,sparse_event_context_available,-1.605576904977632,True,-5.824712823007985,303507.00410758605,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-404_W600_D900-P230-TH85,404/W600/D900,join_key_only_not_selection,404,600,900,230,85.0,tail_sensitive_shift,widen_or_shallow_for_particle_support,679.6183598083014,79.61835980830139,157.47959434666313,0.7848152437613476,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,,False,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-404_W600_D900-P240-TH85,404/W600/D900,join_key_only_not_selection,404,600,900,240,85.0,tail_sensitive_shift,widen_or_shallow_for_particle_support,679.6565581837349,79.65655818373493,157.47959434666313,0.7787317828229585,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,,False,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-404_W600_D900-P250-TH85,404/W600/D900,join_key_only_not_selection,404,600,900,250,85.0,tail_sensitive_shift,widen_or_shallow_for_particle_support,679.6947565591685,79.69475655916845,157.47959434666313,0.772300695545233,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,,False,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-404_W600_D900-P260-TH85,404/W600/D900,join_key_only_not_selection,404,600,900,260,85.0,tail_sensitive_shift,widen_or_shallow_for_particle_support,679.7329549346018,79.73295493460182,157.47959434666313,0.765491309015877,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,,False,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-404_W600_D900-P270-TH85,404/W600/D900,join_key_only_not_selection,404,600,900,270,85.0,tail_sensitive_shift,widen_or_shallow_for_particle_support,679.7711533100353,79.77115331003534,157.47959434666313,0.7582692323938323,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,,False,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-404_W600_D900-P280-TH85,404/W600/D900,join_key_only_not_selection,404,600,900,280,85.0,tail_sensitive_shift,widen_or_shallow_for_particle_support,679.8093516854688,79.80935168546881,157.47959434666313,0.7505957759829099,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,,False,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-404_W600_D900-P290-TH85,404/W600/D900,join_key_only_not_selection,404,600,900,290,85.0,tail_sensitive_shift,widen_or_shallow_for_particle_support,679.8475500609022,79.84755006090225,157.47959434666313,0.7424272578680573,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,,False,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-404_W600_D900-P300-TH85,404/W600/D900,join_key_only_not_selection,404,600,900,300,85.0,tail_sensitive_shift,widen_or_shallow_for_particle_support,679.8857484363358,79.8857484363358,157.47959434666313,0.7337141718788807,open,filter_0p5_0p8_by_particle_center_support,selected_annulus_partially_accessible,0.6,True,bounded_event_context_shift_observed,sparse_event_context_available,-2.408729135329387,True,2.1691374867734794,53525.85365889128,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-660_W500_D1500-P40-TH85,660/W500/D1500,join_key_only_not_selection,660,500,1500,40,85.0,major_shift,block_or_respecify_width_depth,631.3857887906199,131.38578879061987,262.46599057777195,0.7143787200203916,open,retain_0p5_0p8_with_trapezoid_coordinate_remap,selected_annulus_accessible,1.0,True,surrogate_response_shift_check,surrogate_context_available,-0.019300699083127034,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-660_W500_D1500-P60-TH85,660/W500/D1500,join_key_only_not_selection,660,500,1500,60,85.0,major_shift,block_or_respecify_width_depth,631.4621855414867,131.46218554148675,262.46599057777195,0.7012223055875302,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,,False,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-660_W500_D1500-P100-TH85,660/W500/D1500,join_key_only_not_selection,660,500,1500,100,85.0,major_shift,block_or_respecify_width_depth,631.6149790432206,131.61497904322064,262.46599057777195,0.6709625523919484,open,retain_0p5_0p8_with_trapezoid_coordinate_remap,selected_annulus_accessible,1.0,True,surrogate_response_shift_check,surrogate_context_available,-0.30157342317385993,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-660_W500_D1500-P150-TH85,660/W500/D1500,join_key_only_not_selection,660,500,1500,150,85.0,major_shift,block_or_respecify_width_depth,631.8059709203881,131.805970920388,262.46599057777195,0.6234115116560343,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,,False,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-660_W500_D1500-P220-TH85,660/W500/D1500,join_key_only_not_selection,660,500,1500,220,85.0,tail_sensitive_shift,widen_or_shallow_for_particle_support,632.0733595484223,132.0733595484224,262.46599057777195,0.5283094301842057,open,retain_0p5_0p8_with_trapezoid_coordinate_remap,selected_annulus_accessible,1.0,True,surrogate_response_shift_check,surrogate_context_available,-3.211153809955262,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-660_W500_D1500-P230-TH85,660/W500/D1500,join_key_only_not_selection,660,500,1500,230,85.0,tail_sensitive_shift,widen_or_shallow_for_particle_support,632.1115579238558,132.11155792385583,262.46599057777195,0.5106979336153488,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,,False,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-660_W500_D1500-P240-TH85,660/W500/D1500,join_key_only_not_selection,660,500,1500,240,85.0,tail_sensitive_shift,widen_or_shallow_for_particle_support,632.1497562992894,132.14975629928935,262.46599057777195,0.4917317065411948,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,,False,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-660_W500_D1500-P250-TH85,660/W500/D1500,join_key_only_not_selection,660,500,1500,250,85.0,tail_sensitive_shift,widen_or_shallow_for_particle_support,632.1879546747228,132.18795467472285,262.46599057777195,0.47124818130110857,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,,False,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-660_W500_D1500-P260-TH85,660/W500/D1500,join_key_only_not_selection,660,500,1500,260,85.0,tail_sensitive_shift,widen_or_shallow_for_particle_support,632.2249845106036,132.22498451060358,262.46599057777195,0.4490625645391518,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,,False,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-660_W500_D1500-P270-TH85,660/W500/D1500,join_key_only_not_selection,660,500,1500,270,85.0,tail_sensitive_shift,widen_or_shallow_for_particle_support,632.0377862425454,132.0377862425454,262.46599057777195,0.4259226685106723,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,,False,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-660_W500_D1500-P280-TH85,660/W500/D1500,join_key_only_not_selection,660,500,1500,280,85.0,tail_sensitive_shift,widen_or_shallow_for_particle_support,631.4535572936624,131.45355729366233,262.46599057777195,0.402483830483353,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,,False,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-660_W500_D1500-P290-TH85,660/W500/D1500,join_key_only_not_selection,660,500,1500,290,85.0,tail_sensitive_shift,widen_or_shallow_for_particle_support,630.4624539280665,130.46245392806642,262.46599057777195,0.3787502193901599,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,,False,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-660_W500_D1500-P300-TH85,660/W500/D1500,join_key_only_not_selection,660,500,1500,300,85.0,tail_sensitive_shift,widen_or_shallow_for_particle_support,629.0543042853399,129.0543042853398,262.46599057777195,0.3547284785733011,open,filter_0p5_0p8_by_particle_center_support,selected_annulus_partially_accessible,0.8,True,surrogate_response_shift_check,surrogate_context_available,-6.479970348176494,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-660_W800_D900-P40-TH85,660/W800/D900,join_key_only_not_selection,660,800,900,40,85.0,moderate_shift,revise_margin_before_runtime_use,878.8925906750655,78.8925906750655,157.47959434666313,0.8961939596380717,open,retain_0p5_0p8_with_trapezoid_coordinate_remap,selected_annulus_accessible,1.0,True,surrogate_response_shift_check,surrogate_context_available,-0.00723776215617263,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-660_W800_D900-P60-TH85,660/W800/D900,join_key_only_not_selection,660,800,900,60,85.0,moderate_shift,revise_margin_before_runtime_use,878.9689874259325,78.96898742593254,157.47959434666313,0.8932851521271182,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,,False,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-660_W800_D900-P100-TH85,660/W800/D900,join_key_only_not_selection,660,800,900,100,85.0,moderate_shift,revise_margin_before_runtime_use,879.1217809276664,79.12178092766634,157.47959434666313,0.8869688843890481,open,retain_0p5_0p8_with_trapezoid_coordinate_remap,selected_annulus_accessible,1.0,True,bounded_event_context_shift_observed,sparse_event_context_available,-0.11309003369019743,True,1.1961861108575391,-13270.88548503189,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-660_W800_D900-P150-TH85,660/W800/D900,join_key_only_not_selection,660,800,900,150,85.0,moderate_shift,revise_margin_before_runtime_use,879.3127728048337,79.31277280483364,157.47959434666313,0.8779803495310252,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,,False,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-660_W800_D900-P220-TH85,660/W800/D900,join_key_only_not_selection,660,800,900,220,85.0,tail_sensitive_shift,widen_or_shallow_for_particle_support,879.580161432868,79.58016143286795,157.47959434666313,0.8627928251157448,open,retain_0p5_0p8_with_trapezoid_coordinate_remap,selected_annulus_accessible,1.0,True,bounded_event_context_shift_observed,sparse_event_context_available,-1.2041826787332237,True,-4.403712660182805,-155854.52753502317,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-660_W800_D900-P230-TH85,660/W800/D900,join_key_only_not_selection,660,800,900,230,85.0,tail_sensitive_shift,widen_or_shallow_for_particle_support,879.6183598083014,79.61835980830139,157.47959434666313,0.86031866700298,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,,False,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-660_W800_D900-P240-TH85,660/W800/D900,join_key_only_not_selection,660,800,900,240,85.0,tail_sensitive_shift,widen_or_shallow_for_particle_support,879.6565581837349,79.65655818373489,157.47959434666313,0.8577561461004735,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,,False,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,,False,,,sidewall_update_context_ready
