synthesis_version,claim_boundary,not_detection_probability,not_yield,not_selection_metric_claim,not_qch_weighted,not_true_effective_width_claim,not_production_recommendation,allowed_use,blocked_use,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,row_id,axis,source_artifact,route_id_nodi,lambda_nm,W_nominal_nm,D_nm,diameter_nm,sidewall_deg_comsol,selected_annulus_u_slice_rows,selected_annulus_accessible_bin_rows,surrogate_response_delta_mean,surrogate_response_delta_abs_max,enhancement_delta_proxy_mean,bounded_event_delta_available,bounded_event_mean_peak_height_delta,bounded_event_mean_local_snr_delta,interference_change_signal,interference_implication
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-RESP-404_W500_D900-TH90-P40,interference_response,590_response_bins_plus_592_bounded_deltas,404/W500/D900,404,500,900,40,90.0,5,5,0.0,0.0,0.0,False,,,rectangle_like_response,no_material_response_shift_in_current_surrogate
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-RESP-404_W500_D900-TH70-P100,interference_response,590_response_bins_plus_592_bounded_deltas,404/W500/D900,404,500,900,100,70.0,5,3,-0.3431,0.5865,-0.3431,False,,,surrogate_response_shift,response_map_changes_under_sidewall_surrogate
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-RESP-404_W500_D900-TH80-P100,interference_response,590_response_bins_plus_592_bounded_deltas,404/W500/D900,404,500,900,100,80.0,5,5,-0.3646794615012473,0.37229678706785296,-0.3646794615012473,False,,,surrogate_response_shift,response_map_changes_under_sidewall_surrogate
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-RESP-404_W500_D900-TH83-P100,interference_response,590_response_bins_plus_592_bounded_deltas,404/W500/D900,404,500,900,100,83.0,5,5,-0.25394302885938724,0.2592473218903928,-0.25394302885938724,False,,,surrogate_response_shift,response_map_changes_under_sidewall_surrogate
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-RESP-404_W500_D900-TH85-P100,interference_response,590_response_bins_plus_592_bounded_deltas,404/W500/D900,404,500,900,100,85.0,5,5,-0.18094405390431595,0.1847235641686359,-0.18094405390431595,True,0.7559498104028552,6466.072443996913,bounded_event_shift_observed,interference_response_context_changes_under_sidewall
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-RESP-404_W500_D900-TH87-P100,interference_response,590_response_bins_plus_592_bounded_deltas,404/W500/D900,404,500,900,100,87.0,5,5,-0.10838976911318574,0.11065378517821323,-0.10838976911318574,False,,,surrogate_response_shift,response_map_changes_under_sidewall_surrogate
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-RESP-404_W500_D900-TH89-P100,interference_response,590_response_bins_plus_592_bounded_deltas,404/W500/D900,404,500,900,100,89.0,5,5,-0.036100565284539685,0.03685462408943874,-0.036100565284539685,False,,,surrogate_response_shift,response_map_changes_under_sidewall_surrogate
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-RESP-404_W500_D900-TH90-P100,interference_response,590_response_bins_plus_592_bounded_deltas,404/W500/D900,404,500,900,100,90.0,5,5,0.0,0.0,0.0,False,,,rectangle_like_response,no_material_response_shift_in_current_surrogate
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-RESP-404_W500_D900-TH70-P220,interference_response,590_response_bins_plus_592_bounded_deltas,404/W500/D900,404,500,900,220,70.0,5,2,-2.4639472000000007,6.245052000000002,-2.4639472000000007,False,,,surrogate_response_shift,response_map_changes_under_sidewall_surrogate
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-RESP-404_W500_D900-TH80-P220,interference_response,590_response_bins_plus_592_bounded_deltas,404/W500/D900,404,500,900,220,80.0,5,5,-3.883106906065282,3.964216188698499,-3.883106906065282,False,,,surrogate_response_shift,response_map_changes_under_sidewall_surrogate
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-RESP-404_W500_D900-TH83-P220,interference_response,590_response_bins_plus_592_bounded_deltas,404/W500/D900,404,500,900,220,83.0,5,5,-2.703985371294758,2.760465483488904,-2.703985371294758,False,,,surrogate_response_shift,response_map_changes_under_sidewall_surrogate
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-RESP-404_W500_D900-TH85-P220,interference_response,590_response_bins_plus_592_bounded_deltas,404/W500/D900,404,500,900,220,85.0,5,5,-1.9266922859731572,1.966936511267635,-1.9266922859731572,True,1.0405072174864927,-23069.18579057092,bounded_event_shift_observed,interference_response_context_changes_under_sidewall
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-RESP-404_W500_D900-TH87-P220,interference_response,590_response_bins_plus_592_bounded_deltas,404/W500/D900,404,500,900,220,87.0,5,5,-1.154134261517202,1.1782415045776133,-1.154134261517202,False,,,surrogate_response_shift,response_map_changes_under_sidewall_surrogate
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-RESP-404_W500_D900-TH89-P220,interference_response,590_response_bins_plus_592_bounded_deltas,404/W500/D900,404,500,900,220,89.0,5,5,-0.38439881914977897,0.3924280373043434,-0.38439881914977897,False,,,surrogate_response_shift,response_map_changes_under_sidewall_surrogate
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-RESP-404_W500_D900-TH90-P220,interference_response,590_response_bins_plus_592_bounded_deltas,404/W500/D900,404,500,900,220,90.0,5,5,0.0,0.0,0.0,False,,,rectangle_like_response,no_material_response_shift_in_current_surrogate
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-RESP-404_W500_D900-TH70-P300,interference_response,590_response_bins_plus_592_bounded_deltas,404/W500/D900,404,500,900,300,70.0,5,0,0.0,0.0,0.0,False,,,rectangle_like_response,no_material_response_shift_in_current_surrogate
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-RESP-404_W500_D900-TH80-P300,interference_response,590_response_bins_plus_592_bounded_deltas,404/W500/D900,404,500,900,300,80.0,5,2,-3.8699822541140194,9.777789530434227,-3.8699822541140194,False,,,surrogate_response_shift,response_map_changes_under_sidewall_surrogate
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-RESP-404_W500_D900-TH83-P300,interference_response,590_response_bins_plus_592_bounded_deltas,404/W500/D900,404,500,900,300,83.0,5,3,-4.056590702787214,6.808723141924407,-4.056590702787214,False,,,surrogate_response_shift,response_map_changes_under_sidewall_surrogate
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-RESP-404_W500_D900-TH85-P300,interference_response,590_response_bins_plus_592_bounded_deltas,404/W500/D900,404,500,900,300,85.0,5,3,-2.890474962395264,4.851473863037654,-2.890474962395264,True,1.7468658835233555,143848.15883197356,bounded_event_shift_observed,interference_response_context_changes_under_sidewall
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-RESP-404_W500_D900-TH87-P300,interference_response,590_response_bins_plus_592_bounded_deltas,404/W500/D900,404,500,900,300,87.0,5,3,-1.7314628861313146,2.9061476214707724,-1.7314628861313146,False,,,surrogate_response_shift,response_map_changes_under_sidewall_surrogate
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-RESP-404_W500_D900-TH89-P300,interference_response,590_response_bins_plus_592_bounded_deltas,404/W500/D900,404,500,900,300,89.0,5,3,-0.5766853225166351,0.9679287334384838,-0.5766853225166351,False,,,surrogate_response_shift,response_map_changes_under_sidewall_surrogate
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-RESP-404_W500_D900-TH90-P300,interference_response,590_response_bins_plus_592_bounded_deltas,404/W500/D900,404,500,900,300,90.0,5,3,0.0,0.0,0.0,False,,,rectangle_like_response,no_material_response_shift_in_current_surrogate
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-RESP-404_W600_D900-TH70-P40,interference_response,590_response_bins_plus_592_bounded_deltas,404/W600/D900,404,600,900,40,70.0,5,5,-0.03676800000000001,0.03753600000000001,-0.03676800000000001,False,,,surrogate_response_shift,response_map_changes_under_sidewall_surrogate
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-RESP-404_W600_D900-TH80-P40,interference_response,590_response_bins_plus_592_bounded_deltas,404/W600/D900,404,600,900,40,80.0,5,5,-0.019449571280066517,0.019855828643618817,-0.019449571280066517,False,,,surrogate_response_shift,response_map_changes_under_sidewall_surrogate
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-RESP-404_W600_D900-TH83-P40,interference_response,590_response_bins_plus_592_bounded_deltas,404/W600/D900,404,600,900,40,83.0,5,5,-0.01354362820583399,0.01382652383415428,-0.01354362820583399,False,,,surrogate_response_shift,response_map_changes_under_sidewall_surrogate
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-RESP-404_W600_D900-TH85-P40,interference_response,590_response_bins_plus_592_bounded_deltas,404/W600/D900,404,600,900,40,85.0,5,5,-0.00965034954156352,0.009851923422327241,-0.00965034954156352,False,,,surrogate_response_shift,response_map_changes_under_sidewall_surrogate
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-RESP-404_W600_D900-TH87-P40,interference_response,590_response_bins_plus_592_bounded_deltas,404/W600/D900,404,600,900,40,87.0,5,5,-0.005780787686036568,0.005901535209504691,-0.005780787686036568,False,,,surrogate_response_shift,response_map_changes_under_sidewall_surrogate
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-RESP-404_W600_D900-TH89-P40,interference_response,590_response_bins_plus_592_bounded_deltas,404/W600/D900,404,600,900,40,89.0,5,5,-0.0019253634818421073,0.001965579951436716,-0.0019253634818421073,False,,,surrogate_response_shift,response_map_changes_under_sidewall_surrogate
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-RESP-404_W600_D900-TH90-P40,interference_response,590_response_bins_plus_592_bounded_deltas,404/W600/D900,404,600,900,40,90.0,5,5,0.0,0.0,0.0,False,,,rectangle_like_response,no_material_response_shift_in_current_surrogate
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-RESP-404_W600_D900-TH70-P100,interference_response,590_response_bins_plus_592_bounded_deltas,404/W600/D900,404,600,900,100,70.0,5,4,-0.4572,0.5865,-0.4572,False,,,surrogate_response_shift,response_map_changes_under_sidewall_surrogate
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-RESP-404_W600_D900-TH80-P100,interference_response,590_response_bins_plus_592_bounded_deltas,404/W600/D900,404,600,900,100,80.0,5,5,-0.3038995512510393,0.3102473225565441,-0.3038995512510393,False,,,surrogate_response_shift,response_map_changes_under_sidewall_surrogate
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-RESP-404_W600_D900-TH83-P100,interference_response,590_response_bins_plus_592_bounded_deltas,404/W600/D900,404,600,900,100,83.0,5,5,-0.21161919071615604,0.21603943490866062,-0.21161919071615604,False,,,surrogate_response_shift,response_map_changes_under_sidewall_surrogate
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-RESP-404_W600_D900-TH85-P100,interference_response,590_response_bins_plus_592_bounded_deltas,404/W600/D900,404,600,900,100,85.0,5,5,-0.15078671158692997,0.15393630347386322,-0.15078671158692997,True,0.30367038197508656,3190.927353313389,bounded_event_shift_observed,interference_response_context_changes_under_sidewall
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-RESP-404_W600_D900-TH87-P100,interference_response,590_response_bins_plus_592_bounded_deltas,404/W600/D900,404,600,900,100,87.0,5,5,-0.09032480759432149,0.09221148764851095,-0.09032480759432149,False,,,surrogate_response_shift,response_map_changes_under_sidewall_surrogate
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-RESP-404_W600_D900-TH89-P100,interference_response,590_response_bins_plus_592_bounded_deltas,404/W600/D900,404,600,900,100,89.0,5,5,-0.03008380440378291,0.0307121867411988,-0.03008380440378291,False,,,surrogate_response_shift,response_map_changes_under_sidewall_surrogate
