expansion_version,row_id,matrix_axis,source_artifacts_json,allowed_use,blocked_use,not_detection_probability,not_winner,not_yield,not_qch_weighted,not_true_W_eff,not_optical_solver_output,not_route_score,not_comsol_transport_distribution,not_route_selection_claim,not_production_recommendation,route_scope,route_source,candidate_universe_context_only,sidewall_wall_distance_context_only,package_C_validation_status,claim_boundary,dimension_window_case_id,route_id_nodi_join_key,route_id_nodi_role,lambda_nm,W_nominal_nm,W_top_nm,W_top_semantics,D_nm,depth_nm,diameter_nm,channel_cross_section_model,sidewall_angle_convention,sidewall_deg_comsol,sidewall_taper_angle_deg_nodi,cross_section_geometry_version,W_bottom_unclipped_nm,W_bottom_runtime_clipped_nm,closure_status,closure_depth_nm,center_accessible_support_model,center_accessible_area_nm2,rectangle_baseline_area_nm2,center_accessible_area_fraction_vs_rectangle,top_width_compensation_proxy_nm,reference_aperture_surrogate_factor,dimension_window_shift_candidate,tail_particle_status
sidewall_multiwidth_response_expansion_v1,MWDIM-404_W500_D1200-TH83-P240,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-404_W500_D1200-TH83-P240,404/W500/D1200,join_key_only_not_selection,404,500,500,runtime_top_aperture_surrogate,1200,1200,240,trapezoid_tapered_sidewalls,comsol_from_horizontal,83.0,7.0,trapezoid_straight_sidewall_v1,205.317053833029,205.317053833029,open,2036.0866069936487,wall_normal_half_plane_offset_v1,106522.17575096009,249600.0,0.4267715374637824,149.0394002594166,0.705317053833029,increase_top_width_candidate,tail_particle_sensitive
sidewall_multiwidth_response_expansion_v1,MWDIM-404_W500_D1200-TH83-P250,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-404_W500_D1200-TH83-P250,404/W500/D1200,join_key_only_not_selection,404,500,500,runtime_top_aperture_surrogate,1200,1200,250,trapezoid_tapered_sidewalls,comsol_from_horizontal,83.0,7.0,trapezoid_straight_sidewall_v1,205.317053833029,205.317053833029,open,2036.0866069936487,wall_normal_half_plane_offset_v1,96254.44875150252,237500.0,0.40528188948001065,148.67952762999735,0.705317053833029,increase_top_width_candidate,tail_particle_sensitive
sidewall_multiwidth_response_expansion_v1,MWDIM-404_W500_D1200-TH83-P260,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-404_W500_D1200-TH83-P260,404/W500/D1200,join_key_only_not_selection,404,500,500,runtime_top_aperture_surrogate,1200,1200,260,trapezoid_tapered_sidewalls,comsol_from_horizontal,83.0,7.0,trapezoid_straight_sidewall_v1,205.317053833029,205.317053833029,open,2036.0866069936487,wall_normal_half_plane_offset_v1,86506.96851208,225600.0,0.38345287461028366,147.9713100935319,0.705317053833029,increase_top_width_candidate,tail_particle_sensitive
sidewall_multiwidth_response_expansion_v1,MWDIM-404_W500_D1200-TH83-P270,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-404_W500_D1200-TH83-P270,404/W500/D1200,join_key_only_not_selection,404,500,500,runtime_top_aperture_surrogate,1200,1200,270,trapezoid_tapered_sidewalls,comsol_from_horizontal,83.0,7.0,trapezoid_straight_sidewall_v1,205.317053833029,205.317053833029,open,2036.0866069936487,wall_normal_half_plane_offset_v1,77279.73503269226,213900.0,0.36128908383680347,146.9035107175352,0.705317053833029,increase_top_width_candidate,tail_particle_sensitive
sidewall_multiwidth_response_expansion_v1,MWDIM-404_W500_D1200-TH83-P280,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-404_W500_D1200-TH83-P280,404/W500/D1200,join_key_only_not_selection,404,500,500,runtime_top_aperture_surrogate,1200,1200,280,trapezoid_tapered_sidewalls,comsol_from_horizontal,83.0,7.0,trapezoid_straight_sidewall_v1,205.317053833029,205.317053833029,open,2036.0866069936487,wall_normal_half_plane_offset_v1,68572.74831333941,202400.0,0.3387981636034556,145.46440400723975,0.705317053833029,large_particle_tail_blocked_candidate,tail_particle_sensitive
sidewall_multiwidth_response_expansion_v1,MWDIM-404_W500_D1200-TH83-P290,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-404_W500_D1200-TH83-P290,404/W500/D1200,join_key_only_not_selection,404,500,500,runtime_top_aperture_surrogate,1200,1200,290,trapezoid_tapered_sidewalls,comsol_from_horizontal,83.0,7.0,trapezoid_straight_sidewall_v1,205.317053833029,205.317053833029,open,2036.0866069936487,wall_normal_half_plane_offset_v1,60386.008354021535,191100.0,0.3159916711356438,143.64174906151482,0.705317053833029,large_particle_tail_blocked_candidate,tail_particle_sensitive
sidewall_multiwidth_response_expansion_v1,MWDIM-404_W500_D1200-TH83-P300,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-404_W500_D1200-TH83-P300,404/W500/D1200,join_key_only_not_selection,404,500,500,runtime_top_aperture_surrogate,1200,1200,300,trapezoid_tapered_sidewalls,comsol_from_horizontal,83.0,7.0,trapezoid_straight_sidewall_v1,205.317053833029,205.317053833029,open,2036.0866069936487,wall_normal_half_plane_offset_v1,52719.51515473853,180000.0,0.292886195304103,141.4227609391794,0.705317053833029,large_particle_tail_blocked_candidate,tail_particle_sensitive
sidewall_multiwidth_response_expansion_v1,MWDIM-404_W500_D1200-TH80-P40,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-404_W500_D1200-TH80-P40,404/W500/D1200,join_key_only_not_selection,404,500,500,runtime_top_aperture_surrogate,1200,1200,40,trapezoid_tapered_sidewalls,comsol_from_horizontal,80.0,10.0,trapezoid_straight_sidewall_v1,76.8152462996841,76.8152462996841,near_closed,1417.8204549044276,wall_normal_half_plane_offset_v1,287437.0480623183,533600.0,0.5386751275530702,212.20944132558768,0.5768152462996841,increase_top_width_candidate,not_tail_sensitive
sidewall_multiwidth_response_expansion_v1,MWDIM-404_W500_D1200-TH80-P60,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-404_W500_D1200-TH80-P60,404/W500/D1200,join_key_only_not_selection,404,500,500,runtime_top_aperture_surrogate,1200,1200,60,trapezoid_tapered_sidewalls,comsol_from_horizontal,80.0,10.0,trapezoid_straight_sidewall_v1,76.8152462996841,76.8152462996841,near_closed,1417.8204549044276,wall_normal_half_plane_offset_v1,259329.51013783514,501600.0,0.5170046055379488,212.51797356330252,0.5768152462996841,increase_top_width_candidate,not_tail_sensitive
sidewall_multiwidth_response_expansion_v1,MWDIM-404_W500_D1200-TH80-P100,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-404_W500_D1200-TH80-P100,404/W500/D1200,join_key_only_not_selection,404,500,500,runtime_top_aperture_surrogate,1200,1200,100,trapezoid_tapered_sidewalls,comsol_from_horizontal,80.0,10.0,trapezoid_straight_sidewall_v1,76.8152462996841,76.8152462996841,near_closed,1417.8204549044276,wall_normal_half_plane_offset_v1,205622.82415953148,440000.0,0.46732460036257156,213.0701598549714,0.5768152462996841,increase_top_width_candidate,not_tail_sensitive
sidewall_multiwidth_response_expansion_v1,MWDIM-404_W500_D1200-TH80-P150,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-404_W500_D1200-TH80-P150,404/W500/D1200,join_key_only_not_selection,404,500,500,runtime_top_aperture_surrogate,1200,1200,150,trapezoid_tapered_sidewalls,comsol_from_horizontal,80.0,10.0,trapezoid_straight_sidewall_v1,76.8152462996841,76.8152462996841,near_closed,1417.8204549044276,wall_normal_half_plane_offset_v1,146309.40876025514,367500.0,0.3981208401639596,210.65770594261414,0.5768152462996841,increase_top_width_candidate,not_tail_sensitive
sidewall_multiwidth_response_expansion_v1,MWDIM-404_W500_D1200-TH80-P220,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-404_W500_D1200-TH80-P220,404/W500/D1200,join_key_only_not_selection,404,500,500,runtime_top_aperture_surrogate,1200,1200,220,trapezoid_tapered_sidewalls,comsol_from_horizontal,80.0,10.0,trapezoid_straight_sidewall_v1,76.8152462996841,76.8152462996841,near_closed,1417.8204549044276,wall_normal_half_plane_offset_v1,80185.68411136125,274400.0,0.29222188087230777,198.17787335575383,0.5768152462996841,large_particle_tail_blocked_candidate,tail_particle_sensitive
sidewall_multiwidth_response_expansion_v1,MWDIM-404_W500_D1200-TH80-P230,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-404_W500_D1200-TH80-P230,404/W500/D1200,join_key_only_not_selection,404,500,500,runtime_top_aperture_surrogate,1200,1200,230,trapezoid_tapered_sidewalls,comsol_from_horizontal,80.0,10.0,trapezoid_straight_sidewall_v1,76.8152462996841,76.8152462996841,near_closed,1417.8204549044276,wall_normal_half_plane_offset_v1,72350.395533909,261900.0,0.276251987529244,195.4119633671041,0.5768152462996841,large_particle_tail_blocked_candidate,tail_particle_sensitive
sidewall_multiwidth_response_expansion_v1,MWDIM-404_W500_D1200-TH80-P240,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-404_W500_D1200-TH80-P240,404/W500/D1200,join_key_only_not_selection,404,500,500,runtime_top_aperture_surrogate,1200,1200,240,trapezoid_tapered_sidewalls,comsol_from_horizontal,80.0,10.0,trapezoid_straight_sidewall_v1,76.8152462996841,76.8152462996841,near_closed,1417.8204549044276,wall_normal_half_plane_offset_v1,64917.846406697136,249600.0,0.2600875256678571,192.37724332635716,0.5768152462996841,large_particle_tail_blocked_candidate,tail_particle_sensitive
sidewall_multiwidth_response_expansion_v1,MWDIM-404_W500_D1200-TH80-P250,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-404_W500_D1200-TH80-P250,404/W500/D1200,join_key_only_not_selection,404,500,500,runtime_top_aperture_surrogate,1200,1200,250,trapezoid_tapered_sidewalls,comsol_from_horizontal,80.0,10.0,trapezoid_straight_sidewall_v1,76.8152462996841,76.8152462996841,near_closed,1417.8204549044276,wall_normal_half_plane_offset_v1,57888.03672972555,237500.0,0.24373910201989707,189.06522449502575,0.5768152462996841,large_particle_tail_blocked_candidate,tail_particle_sensitive
sidewall_multiwidth_response_expansion_v1,MWDIM-404_W500_D1200-TH80-P260,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-404_W500_D1200-TH80-P260,404/W500/D1200,join_key_only_not_selection,404,500,500,runtime_top_aperture_surrogate,1200,1200,260,trapezoid_tapered_sidewalls,comsol_from_horizontal,80.0,10.0,trapezoid_straight_sidewall_v1,76.8152462996841,76.8152462996841,near_closed,1417.8204549044276,wall_normal_half_plane_offset_v1,51260.9665029943,225600.0,0.22722059620121587,185.4670569117082,0.5768152462996841,large_particle_tail_blocked_candidate,tail_particle_sensitive
sidewall_multiwidth_response_expansion_v1,MWDIM-404_W500_D1200-TH80-P270,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-404_W500_D1200-TH80-P270,404/W500/D1200,join_key_only_not_selection,404,500,500,runtime_top_aperture_surrogate,1200,1200,270,trapezoid_tapered_sidewalls,comsol_from_horizontal,80.0,10.0,trapezoid_straight_sidewall_v1,76.8152462996841,76.8152462996841,near_closed,1417.8204549044276,wall_normal_half_plane_offset_v1,45036.635726503344,213900.0,0.21054995664564444,181.5735099715018,0.5768152462996841,large_particle_tail_blocked_candidate,tail_particle_sensitive
sidewall_multiwidth_response_expansion_v1,MWDIM-404_W500_D1200-TH80-P280,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-404_W500_D1200-TH80-P280,404/W500/D1200,join_key_only_not_selection,404,500,500,runtime_top_aperture_surrogate,1200,1200,280,trapezoid_tapered_sidewalls,comsol_from_horizontal,80.0,10.0,trapezoid_straight_sidewall_v1,76.8152462996841,76.8152462996841,near_closed,1417.8204549044276,wall_normal_half_plane_offset_v1,39215.04440025266,202400.0,0.19375021936883724,177.3749517388558,0.5768152462996841,large_particle_tail_blocked_candidate,tail_particle_sensitive
sidewall_multiwidth_response_expansion_v1,MWDIM-404_W500_D1200-TH80-P290,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-404_W500_D1200-TH80-P290,404/W500/D1200,join_key_only_not_selection,404,500,500,runtime_top_aperture_surrogate,1200,1200,290,trapezoid_tapered_sidewalls,comsol_from_horizontal,80.0,10.0,trapezoid_straight_sidewall_v1,76.8152462996841,76.8152462996841,near_closed,1417.8204549044276,wall_normal_half_plane_offset_v1,33796.19252424232,191100.0,0.17685082430268087,172.861326896437,0.5768152462996841,large_particle_tail_blocked_candidate,tail_particle_sensitive
sidewall_multiwidth_response_expansion_v1,MWDIM-404_W500_D1200-TH80-P300,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-404_W500_D1200-TH80-P300,404/W500/D1200,join_key_only_not_selection,404,500,500,runtime_top_aperture_surrogate,1200,1200,300,trapezoid_tapered_sidewalls,comsol_from_horizontal,80.0,10.0,trapezoid_straight_sidewall_v1,76.8152462996841,76.8152462996841,near_closed,1417.8204549044276,wall_normal_half_plane_offset_v1,28780.080098472266,180000.0,0.15988933388040147,168.0221332239197,0.5768152462996841,large_particle_tail_blocked_candidate,tail_particle_sensitive
