response_case_id,paired_baseline_case_id,baseline_pair_required,baseline_pair_status,response_map_basis,reference_field_model,detector_operator_id,particle_position_distribution,W_top_nm,depth_nm,sidewall_deg_comsol,sidewall_taper_angle_deg_nodi,particle_diameter_nm,wavelength_nm,position_distribution_effect_delta,reference_aperture_surrogate_factor,reference_field_effect_delta,detector_overlap_annulus_effect_delta,interference_response_surrogate_delta,response_value_status,A_ref_surrogate_baseline,A_ref_surrogate_sidewall,A_ref_surrogate_delta,A_ref_surrogate_ratio,g_ref_surrogate_baseline,g_ref_surrogate_sidewall,g_ref_surrogate_delta,g_ref_surrogate_ratio,phi_ref_rad,phi_ref_source,phi_ref_confidence,enhancement_delta_proxy,enhancement_delta_relative,enhancement_delta_map_status,near_wall_response_shift,annulus_response_delta,reference_field_solver_needed_flags,reference_field_solver_needed_reason,interference_impact_status,true_W_eff_not_claimed,optical_solver_output_current,not_detection_probability_current,not_route_selection_claim,not_production_recommendation,claim_boundary,impact_matrix_version,row_id,matrix_axis,geometry_case_id,source_artifacts_json,allowed_use,blocked_use,not_detection_probability,not_winner,not_yield,not_qch_weighted,not_true_W_eff,not_optical_solver_output
RESP-D900-TH83-P220-WL660,RESP-D900-TH90-P220-WL660,True,paired_rectangle_baseline_present,position_distribution_reference_aperture_annulus_surrogate_v1,trapezoid_effective_aperture_surrogate_not_full_solver,tsuyama_counting_context_operator_not_probability,center_accessible_area_uniform_surrogate,500.0,900.0,83.0,7.0,220.0,660,-0.4005652371912881,0.7789877903747717,-0.22101220962522827,0.0,-0.2797098510674324,surrogate_delta_only_not_detector_validation,1.0,0.7789877903747717,-0.22101220962522827,0.7789877903747717,1.0,0.7789877903747717,-0.22101220962522827,0.7789877903747717,0.0,surrogate_zero_phase_not_measured,synthetic_context_only,-0.2797098510674324,-0.2797098510674324,candidate_response_changed,sidewall_annulus_or_reference_delta_present,0.0,sidewall_reference_response_solver_needed_for_quantitative_claim,sidewall_reference_response_solver_needed_for_quantitative_claim,interference_proxy_shift_candidate,True,False,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,RESP-D900-TH83-P220-WL660,interference_enhancement_sidewall_sensitivity,RESP-D900-TH83-P220-WL660,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
RESP-D900-TH83-P300-WL404,RESP-D900-TH90-P300-WL404,True,paired_rectangle_baseline_present,position_distribution_reference_aperture_annulus_surrogate_v1,trapezoid_effective_aperture_surrogate_not_full_solver,tsuyama_counting_context_operator_not_probability,center_accessible_area_uniform_surrogate,500.0,900.0,83.0,7.0,300.0,404,-0.5637952622513432,0.7789877903747717,-0.22101220962522827,0.0,-0.3531633623444572,surrogate_delta_only_not_detector_validation,1.0,0.7789877903747717,-0.22101220962522827,0.7789877903747717,1.0,0.7789877903747717,-0.22101220962522827,0.7789877903747717,0.0,surrogate_zero_phase_not_measured,synthetic_context_only,-0.3531633623444572,-0.3531633623444572,candidate_response_changed,sidewall_annulus_or_reference_delta_present,0.0,sidewall_reference_response_solver_needed_for_quantitative_claim,sidewall_reference_response_solver_needed_for_quantitative_claim,interference_proxy_shift_candidate,True,False,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,RESP-D900-TH83-P300-WL404,interference_enhancement_sidewall_sensitivity,RESP-D900-TH83-P300-WL404,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
RESP-D900-TH83-P300-WL660,RESP-D900-TH90-P300-WL660,True,paired_rectangle_baseline_present,position_distribution_reference_aperture_annulus_surrogate_v1,trapezoid_effective_aperture_surrogate_not_full_solver,tsuyama_counting_context_operator_not_probability,center_accessible_area_uniform_surrogate,500.0,900.0,83.0,7.0,300.0,660,-0.5637952622513432,0.7789877903747717,-0.22101220962522827,0.0,-0.3531633623444572,surrogate_delta_only_not_detector_validation,1.0,0.7789877903747717,-0.22101220962522827,0.7789877903747717,1.0,0.7789877903747717,-0.22101220962522827,0.7789877903747717,0.0,surrogate_zero_phase_not_measured,synthetic_context_only,-0.3531633623444572,-0.3531633623444572,candidate_response_changed,sidewall_annulus_or_reference_delta_present,0.0,sidewall_reference_response_solver_needed_for_quantitative_claim,sidewall_reference_response_solver_needed_for_quantitative_claim,interference_proxy_shift_candidate,True,False,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,RESP-D900-TH83-P300-WL660,interference_enhancement_sidewall_sensitivity,RESP-D900-TH83-P300-WL660,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
RESP-D900-TH80-P100-WL404,RESP-D900-TH90-P100-WL404,True,paired_rectangle_baseline_present,position_distribution_reference_aperture_annulus_surrogate_v1,trapezoid_effective_aperture_surrogate_not_full_solver,tsuyama_counting_context_operator_not_probability,center_accessible_area_uniform_surrogate,500.0,900.0,80.0,10.0,100.0,404,-0.4005923595654821,0.682611434724763,-0.31738856527523696,0.0,-0.3230914161783236,surrogate_delta_only_not_detector_validation,1.0,0.682611434724763,-0.31738856527523696,0.682611434724763,1.0,0.682611434724763,-0.31738856527523696,0.682611434724763,0.0,surrogate_zero_phase_not_measured,synthetic_context_only,-0.3230914161783236,-0.3230914161783236,candidate_response_changed,sidewall_annulus_or_reference_delta_present,0.0,sidewall_reference_response_solver_needed_for_quantitative_claim,sidewall_reference_response_solver_needed_for_quantitative_claim,interference_proxy_shift_candidate,True,False,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,RESP-D900-TH80-P100-WL404,interference_enhancement_sidewall_sensitivity,RESP-D900-TH80-P100-WL404,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
RESP-D900-TH80-P100-WL660,RESP-D900-TH90-P100-WL660,True,paired_rectangle_baseline_present,position_distribution_reference_aperture_annulus_surrogate_v1,trapezoid_effective_aperture_surrogate_not_full_solver,tsuyama_counting_context_operator_not_probability,center_accessible_area_uniform_surrogate,500.0,900.0,80.0,10.0,100.0,660,-0.4005923595654821,0.682611434724763,-0.31738856527523696,0.0,-0.3230914161783236,surrogate_delta_only_not_detector_validation,1.0,0.682611434724763,-0.31738856527523696,0.682611434724763,1.0,0.682611434724763,-0.31738856527523696,0.682611434724763,0.0,surrogate_zero_phase_not_measured,synthetic_context_only,-0.3230914161783236,-0.3230914161783236,candidate_response_changed,sidewall_annulus_or_reference_delta_present,0.0,sidewall_reference_response_solver_needed_for_quantitative_claim,sidewall_reference_response_solver_needed_for_quantitative_claim,interference_proxy_shift_candidate,True,False,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,RESP-D900-TH80-P100-WL660,interference_enhancement_sidewall_sensitivity,RESP-D900-TH80-P100-WL660,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
RESP-D900-TH80-P220-WL404,RESP-D900-TH90-P220-WL404,True,paired_rectangle_baseline_present,position_distribution_reference_aperture_annulus_surrogate_v1,trapezoid_effective_aperture_surrogate_not_full_solver,tsuyama_counting_context_operator_not_probability,center_accessible_area_uniform_surrogate,500.0,900.0,80.0,10.0,220.0,404,-0.5788567010957918,0.682611434724763,-0.31738856527523696,0.0,-0.403310369866963,surrogate_delta_only_not_detector_validation,1.0,0.682611434724763,-0.31738856527523696,0.682611434724763,1.0,0.682611434724763,-0.31738856527523696,0.682611434724763,0.0,surrogate_zero_phase_not_measured,synthetic_context_only,-0.403310369866963,-0.403310369866963,candidate_response_changed,sidewall_annulus_or_reference_delta_present,0.0,sidewall_reference_response_solver_needed_for_quantitative_claim,sidewall_reference_response_solver_needed_for_quantitative_claim,interference_proxy_shift_candidate,True,False,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,RESP-D900-TH80-P220-WL404,interference_enhancement_sidewall_sensitivity,RESP-D900-TH80-P220-WL404,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
RESP-D900-TH80-P220-WL660,RESP-D900-TH90-P220-WL660,True,paired_rectangle_baseline_present,position_distribution_reference_aperture_annulus_surrogate_v1,trapezoid_effective_aperture_surrogate_not_full_solver,tsuyama_counting_context_operator_not_probability,center_accessible_area_uniform_surrogate,500.0,900.0,80.0,10.0,220.0,660,-0.5788567010957918,0.682611434724763,-0.31738856527523696,0.0,-0.403310369866963,surrogate_delta_only_not_detector_validation,1.0,0.682611434724763,-0.31738856527523696,0.682611434724763,1.0,0.682611434724763,-0.31738856527523696,0.682611434724763,0.0,surrogate_zero_phase_not_measured,synthetic_context_only,-0.403310369866963,-0.403310369866963,candidate_response_changed,sidewall_annulus_or_reference_delta_present,0.0,sidewall_reference_response_solver_needed_for_quantitative_claim,sidewall_reference_response_solver_needed_for_quantitative_claim,interference_proxy_shift_candidate,True,False,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,RESP-D900-TH80-P220-WL660,interference_enhancement_sidewall_sensitivity,RESP-D900-TH80-P220-WL660,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
RESP-D900-TH80-P300-WL404,RESP-D900-TH90-P300-WL404,True,paired_rectangle_baseline_present,position_distribution_reference_aperture_annulus_surrogate_v1,trapezoid_effective_aperture_surrogate_not_full_solver,tsuyama_counting_context_operator_not_probability,center_accessible_area_uniform_surrogate,500.0,900.0,80.0,10.0,300.0,404,-0.7601659991793978,0.682611434724763,-0.31738856527523696,-0.19999999999999996,-0.5048995540045856,surrogate_delta_only_not_detector_validation,1.0,0.682611434724763,-0.31738856527523696,0.682611434724763,1.0,0.682611434724763,-0.31738856527523696,0.682611434724763,0.0,surrogate_zero_phase_not_measured,synthetic_context_only,-0.5048995540045856,-0.5048995540045856,candidate_response_changed,sidewall_annulus_or_reference_delta_present,-0.19999999999999996,sidewall_reference_response_solver_needed_for_quantitative_claim,sidewall_reference_response_solver_needed_for_quantitative_claim,interference_proxy_shift_candidate,True,False,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,RESP-D900-TH80-P300-WL404,interference_enhancement_sidewall_sensitivity,RESP-D900-TH80-P300-WL404,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
RESP-D900-TH80-P300-WL660,RESP-D900-TH90-P300-WL660,True,paired_rectangle_baseline_present,position_distribution_reference_aperture_annulus_surrogate_v1,trapezoid_effective_aperture_surrogate_not_full_solver,tsuyama_counting_context_operator_not_probability,center_accessible_area_uniform_surrogate,500.0,900.0,80.0,10.0,300.0,660,-0.7601659991793978,0.682611434724763,-0.31738856527523696,-0.19999999999999996,-0.5048995540045856,surrogate_delta_only_not_detector_validation,1.0,0.682611434724763,-0.31738856527523696,0.682611434724763,1.0,0.682611434724763,-0.31738856527523696,0.682611434724763,0.0,surrogate_zero_phase_not_measured,synthetic_context_only,-0.5048995540045856,-0.5048995540045856,candidate_response_changed,sidewall_annulus_or_reference_delta_present,-0.19999999999999996,sidewall_reference_response_solver_needed_for_quantitative_claim,sidewall_reference_response_solver_needed_for_quantitative_claim,interference_proxy_shift_candidate,True,False,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,RESP-D900-TH80-P300-WL660,interference_enhancement_sidewall_sensitivity,RESP-D900-TH80-P300-WL660,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
RESP-D900-TH70-P100-WL404,RESP-D900-TH90-P100-WL404,True,paired_rectangle_baseline_present,position_distribution_reference_aperture_annulus_surrogate_v1,trapezoid_effective_aperture_surrogate_not_full_solver,tsuyama_counting_context_operator_not_probability,center_accessible_area_uniform_surrogate,500.0,900.0,70.0,20.0,100.0,404,-0.7261510553306755,0.5,-0.5,-0.4,-0.5917679748988041,surrogate_delta_only_not_detector_validation,1.0,0.5,-0.5,0.5,1.0,0.5,-0.5,0.5,0.0,surrogate_zero_phase_not_measured,synthetic_context_only,-0.5917679748988041,-0.5917679748988041,candidate_response_changed,sidewall_annulus_or_reference_delta_present,-0.4,sidewall_reference_response_solver_needed_for_quantitative_claim,sidewall_reference_response_solver_needed_for_quantitative_claim,interference_proxy_shift_candidate,True,False,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,RESP-D900-TH70-P100-WL404,interference_enhancement_sidewall_sensitivity,RESP-D900-TH70-P100-WL404,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
RESP-D900-TH70-P100-WL660,RESP-D900-TH90-P100-WL660,True,paired_rectangle_baseline_present,position_distribution_reference_aperture_annulus_surrogate_v1,trapezoid_effective_aperture_surrogate_not_full_solver,tsuyama_counting_context_operator_not_probability,center_accessible_area_uniform_surrogate,500.0,900.0,70.0,20.0,100.0,660,-0.7261510553306755,0.5,-0.5,-0.4,-0.5917679748988041,surrogate_delta_only_not_detector_validation,1.0,0.5,-0.5,0.5,1.0,0.5,-0.5,0.5,0.0,surrogate_zero_phase_not_measured,synthetic_context_only,-0.5917679748988041,-0.5917679748988041,candidate_response_changed,sidewall_annulus_or_reference_delta_present,-0.4,sidewall_reference_response_solver_needed_for_quantitative_claim,sidewall_reference_response_solver_needed_for_quantitative_claim,interference_proxy_shift_candidate,True,False,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,RESP-D900-TH70-P100-WL660,interference_enhancement_sidewall_sensitivity,RESP-D900-TH70-P100-WL660,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
RESP-D900-TH70-P220-WL404,RESP-D900-TH90-P220-WL404,True,paired_rectangle_baseline_present,position_distribution_reference_aperture_annulus_surrogate_v1,trapezoid_effective_aperture_surrogate_not_full_solver,tsuyama_counting_context_operator_not_probability,center_accessible_area_uniform_surrogate,500.0,900.0,70.0,20.0,220.0,404,-0.875452966147562,0.5,-0.5,-0.6,-0.6789538347664028,surrogate_delta_only_not_detector_validation,1.0,0.5,-0.5,0.5,1.0,0.5,-0.5,0.5,0.0,surrogate_zero_phase_not_measured,synthetic_context_only,-0.6789538347664028,-0.6789538347664028,candidate_response_changed,sidewall_annulus_or_reference_delta_present,-0.6,sidewall_reference_response_solver_needed_for_quantitative_claim,sidewall_reference_response_solver_needed_for_quantitative_claim,interference_proxy_shift_candidate,True,False,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,RESP-D900-TH70-P220-WL404,interference_enhancement_sidewall_sensitivity,RESP-D900-TH70-P220-WL404,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
RESP-D900-TH70-P220-WL660,RESP-D900-TH90-P220-WL660,True,paired_rectangle_baseline_present,position_distribution_reference_aperture_annulus_surrogate_v1,trapezoid_effective_aperture_surrogate_not_full_solver,tsuyama_counting_context_operator_not_probability,center_accessible_area_uniform_surrogate,500.0,900.0,70.0,20.0,220.0,660,-0.875452966147562,0.5,-0.5,-0.6,-0.6789538347664028,surrogate_delta_only_not_detector_validation,1.0,0.5,-0.5,0.5,1.0,0.5,-0.5,0.5,0.0,surrogate_zero_phase_not_measured,synthetic_context_only,-0.6789538347664028,-0.6789538347664028,candidate_response_changed,sidewall_annulus_or_reference_delta_present,-0.6,sidewall_reference_response_solver_needed_for_quantitative_claim,sidewall_reference_response_solver_needed_for_quantitative_claim,interference_proxy_shift_candidate,True,False,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,RESP-D900-TH70-P220-WL660,interference_enhancement_sidewall_sensitivity,RESP-D900-TH70-P220-WL660,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
RESP-D900-TH70-P300-WL404,RESP-D900-TH90-P300-WL404,True,paired_rectangle_baseline_present,position_distribution_reference_aperture_annulus_surrogate_v1,trapezoid_effective_aperture_surrogate_not_full_solver,tsuyama_counting_context_operator_not_probability,center_accessible_area_uniform_surrogate,500.0,900.0,70.0,20.0,300.0,404,-0.9706924087932791,0.5,-0.5,-0.6,-0.7218115839569756,surrogate_delta_only_not_detector_validation,1.0,0.5,-0.5,0.5,1.0,0.5,-0.5,0.5,0.0,surrogate_zero_phase_not_measured,synthetic_context_only,-0.7218115839569756,-0.7218115839569756,candidate_response_changed,sidewall_annulus_or_reference_delta_present,-0.6,sidewall_reference_response_solver_needed_for_quantitative_claim,sidewall_reference_response_solver_needed_for_quantitative_claim,interference_proxy_shift_candidate,True,False,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,RESP-D900-TH70-P300-WL404,interference_enhancement_sidewall_sensitivity,RESP-D900-TH70-P300-WL404,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
RESP-D900-TH70-P300-WL660,RESP-D900-TH90-P300-WL660,True,paired_rectangle_baseline_present,position_distribution_reference_aperture_annulus_surrogate_v1,trapezoid_effective_aperture_surrogate_not_full_solver,tsuyama_counting_context_operator_not_probability,center_accessible_area_uniform_surrogate,500.0,900.0,70.0,20.0,300.0,660,-0.9706924087932791,0.5,-0.5,-0.6,-0.7218115839569756,surrogate_delta_only_not_detector_validation,1.0,0.5,-0.5,0.5,1.0,0.5,-0.5,0.5,0.0,surrogate_zero_phase_not_measured,synthetic_context_only,-0.7218115839569756,-0.7218115839569756,candidate_response_changed,sidewall_annulus_or_reference_delta_present,-0.6,sidewall_reference_response_solver_needed_for_quantitative_claim,sidewall_reference_response_solver_needed_for_quantitative_claim,interference_proxy_shift_candidate,True,False,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,RESP-D900-TH70-P300-WL660,interference_enhancement_sidewall_sensitivity,RESP-D900-TH70-P300-WL660,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
RESP-D1200-TH90-P100-WL404,RESP-D1200-TH90-P100-WL404,True,self_baseline,position_distribution_reference_aperture_annulus_surrogate_v1,trapezoid_effective_aperture_surrogate_not_full_solver,tsuyama_counting_context_operator_not_probability,center_accessible_area_uniform_surrogate,500.0,1200.0,90.0,0.0,100.0,404,4.440892098500626e-16,1.0,0.0,0.0,1.9984014443252818e-16,surrogate_delta_only_not_detector_validation,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,surrogate_zero_phase_not_measured,synthetic_context_only,1.9984014443252818e-16,1.9984014443252818e-16,candidate_response_rectangle_like,rectangle_limit,0.0,rectangle_limit_no_sidewall_solver_delta,rectangle_limit_no_sidewall_solver_delta,interference_proxy_rectangle_like_candidate,True,False,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,RESP-D1200-TH90-P100-WL404,interference_enhancement_sidewall_sensitivity,RESP-D1200-TH90-P100-WL404,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
RESP-D1200-TH90-P100-WL660,RESP-D1200-TH90-P100-WL660,True,self_baseline,position_distribution_reference_aperture_annulus_surrogate_v1,trapezoid_effective_aperture_surrogate_not_full_solver,tsuyama_counting_context_operator_not_probability,center_accessible_area_uniform_surrogate,500.0,1200.0,90.0,0.0,100.0,660,4.440892098500626e-16,1.0,0.0,0.0,1.9984014443252818e-16,surrogate_delta_only_not_detector_validation,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,surrogate_zero_phase_not_measured,synthetic_context_only,1.9984014443252818e-16,1.9984014443252818e-16,candidate_response_rectangle_like,rectangle_limit,0.0,rectangle_limit_no_sidewall_solver_delta,rectangle_limit_no_sidewall_solver_delta,interference_proxy_rectangle_like_candidate,True,False,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,RESP-D1200-TH90-P100-WL660,interference_enhancement_sidewall_sensitivity,RESP-D1200-TH90-P100-WL660,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
