expansion_version,row_id,source_artifacts_json,allowed_use,blocked_use,not_detection_probability,not_yield,not_selection_metric_claim,not_winner,not_qch_weighted,not_true_W_eff,not_production_prs,claim_boundary,shard_case_id,route_id_nodi,route_id_nodi_role,lambda_nm,W_nominal_nm,W_top_nm,W_top_semantics,D_nm,depth_nm,diameter_nm,particle_model,channel_cross_section_model,sidewall_angle_convention,sidewall_deg_comsol,sidewall_taper_angle_deg_nodi,W_bottom_unclipped_nm,W_bottom_runtime_clipped_nm,closure_status,n_events_requested,random_seed,reference_model,reference_spatial_mode,flow_profile_model,diffusion_hindrance_model,readout_preset,execution_status,n_events_observed,synthetic_counting_context_rate,stable_counting_context_rate,mean_peak_height,mean_local_snr,selected_annulus_source,selected_annulus_edge_norm_min,selected_annulus_edge_norm_max,selected_annulus_n_events,selected_annulus_fraction,selected_annulus_mean_edge_norm,selected_annulus_counting_context_rate,reference_geometry_propagation_status,reference_geometry_claim_level,geometry_not_propagated_to_reference_field,reference_uses_rectangular_width_depth_surrogate,not_optical_solver_output,optical_solver_trigger_is_result,not_event_run_probability_claim
sidewall_primary85_full_bounded_event_expansion_v1,FULL-404_W500_D1200-TH85-P40,"[""594_NODI_SIDEWALL_RECOMMENDED_DIMENSION_UPDATE_PACKET_20260702"", ""591_bounded_event_runner"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM""]",execute sparse full-coverage NODI bounded event context for PRS-approved routes and diameters under rectangle/85deg sidewall pairing,"production PRS, route winner, scalar score, final detection probability, yield, wet claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_primary85_bounded_event_context_not_probability_not_selection,FULL-404_W500_D1200-TH85-P40,404/W500/D1200,join_key_only_not_selection,404,500,500,runtime_top_aperture_surrogate,1200,1200,40,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,290.02720753778243,290.02720753778243,open,2,61390,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,0.5,0.5,0.18621172258629573,209.99019155162236,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,0,0.0,,,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_primary85_full_bounded_event_expansion_v1,FULL-404_W500_D1200-TH85-P60,"[""594_NODI_SIDEWALL_RECOMMENDED_DIMENSION_UPDATE_PACKET_20260702"", ""591_bounded_event_runner"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM""]",execute sparse full-coverage NODI bounded event context for PRS-approved routes and diameters under rectangle/85deg sidewall pairing,"production PRS, route winner, scalar score, final detection probability, yield, wet claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_primary85_bounded_event_context_not_probability_not_selection,FULL-404_W500_D1200-TH85-P60,404/W500/D1200,join_key_only_not_selection,404,500,500,runtime_top_aperture_surrogate,1200,1200,60,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,290.02720753778243,290.02720753778243,open,2,61410,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,1.4178903907826994,3360.013495126131,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,1,0.5,0.6491354909088601,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_primary85_full_bounded_event_expansion_v1,FULL-404_W500_D1200-TH85-P100,"[""594_NODI_SIDEWALL_RECOMMENDED_DIMENSION_UPDATE_PACKET_20260702"", ""591_bounded_event_runner"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM""]",execute sparse full-coverage NODI bounded event context for PRS-approved routes and diameters under rectangle/85deg sidewall pairing,"production PRS, route winner, scalar score, final detection probability, yield, wet claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_primary85_bounded_event_context_not_probability_not_selection,FULL-404_W500_D1200-TH85-P100,404/W500/D1200,join_key_only_not_selection,404,500,500,runtime_top_aperture_surrogate,1200,1200,100,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,290.02720753778243,290.02720753778243,open,2,61450,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,15.326515812687756,36243.199718769836,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,1,0.5,0.5061789361763501,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_primary85_full_bounded_event_expansion_v1,FULL-404_W500_D1200-TH85-P150,"[""594_NODI_SIDEWALL_RECOMMENDED_DIMENSION_UPDATE_PACKET_20260702"", ""591_bounded_event_runner"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM""]",execute sparse full-coverage NODI bounded event context for PRS-approved routes and diameters under rectangle/85deg sidewall pairing,"production PRS, route winner, scalar score, final detection probability, yield, wet claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_primary85_bounded_event_context_not_probability_not_selection,FULL-404_W500_D1200-TH85-P150,404/W500/D1200,join_key_only_not_selection,404,500,500,runtime_top_aperture_surrogate,1200,1200,150,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,290.02720753778243,290.02720753778243,open,2,61500,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,77.7780276304224,161262.99807462632,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,2,1.0,0.6190562284816736,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_primary85_full_bounded_event_expansion_v1,FULL-404_W500_D1200-TH85-P220,"[""594_NODI_SIDEWALL_RECOMMENDED_DIMENSION_UPDATE_PACKET_20260702"", ""591_bounded_event_runner"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM""]",execute sparse full-coverage NODI bounded event context for PRS-approved routes and diameters under rectangle/85deg sidewall pairing,"production PRS, route winner, scalar score, final detection probability, yield, wet claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_primary85_bounded_event_context_not_probability_not_selection,FULL-404_W500_D1200-TH85-P220,404/W500/D1200,join_key_only_not_selection,404,500,500,runtime_top_aperture_surrogate,1200,1200,220,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,290.02720753778243,290.02720753778243,open,2,61570,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,304.9341040680728,487925.62536091293,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,0,0.0,,,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_primary85_full_bounded_event_expansion_v1,FULL-404_W500_D1200-TH85-P230,"[""594_NODI_SIDEWALL_RECOMMENDED_DIMENSION_UPDATE_PACKET_20260702"", ""591_bounded_event_runner"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM""]",execute sparse full-coverage NODI bounded event context for PRS-approved routes and diameters under rectangle/85deg sidewall pairing,"production PRS, route winner, scalar score, final detection probability, yield, wet claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_primary85_bounded_event_context_not_probability_not_selection,FULL-404_W500_D1200-TH85-P230,404/W500/D1200,join_key_only_not_selection,404,500,500,runtime_top_aperture_surrogate,1200,1200,230,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,290.02720753778243,290.02720753778243,open,2,61580,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,359.0574592137991,741668.0881431559,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,1,0.5,0.6960595985629803,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_primary85_full_bounded_event_expansion_v1,FULL-404_W500_D1200-TH85-P240,"[""594_NODI_SIDEWALL_RECOMMENDED_DIMENSION_UPDATE_PACKET_20260702"", ""591_bounded_event_runner"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM""]",execute sparse full-coverage NODI bounded event context for PRS-approved routes and diameters under rectangle/85deg sidewall pairing,"production PRS, route winner, scalar score, final detection probability, yield, wet claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_primary85_bounded_event_context_not_probability_not_selection,FULL-404_W500_D1200-TH85-P240,404/W500/D1200,join_key_only_not_selection,404,500,500,runtime_top_aperture_surrogate,1200,1200,240,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,290.02720753778243,290.02720753778243,open,2,61590,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,417.3248626670704,1015345.9479603,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,0,0.0,,,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_primary85_full_bounded_event_expansion_v1,FULL-404_W500_D1200-TH85-P250,"[""594_NODI_SIDEWALL_RECOMMENDED_DIMENSION_UPDATE_PACKET_20260702"", ""591_bounded_event_runner"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM""]",execute sparse full-coverage NODI bounded event context for PRS-approved routes and diameters under rectangle/85deg sidewall pairing,"production PRS, route winner, scalar score, final detection probability, yield, wet claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_primary85_bounded_event_context_not_probability_not_selection,FULL-404_W500_D1200-TH85-P250,404/W500/D1200,join_key_only_not_selection,404,500,500,runtime_top_aperture_surrogate,1200,1200,250,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,290.02720753778243,290.02720753778243,open,2,61600,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,475.00437182510154,708510.5554978659,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,0,0.0,,,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_primary85_full_bounded_event_expansion_v1,FULL-404_W500_D1200-TH85-P260,"[""594_NODI_SIDEWALL_RECOMMENDED_DIMENSION_UPDATE_PACKET_20260702"", ""591_bounded_event_runner"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM""]",execute sparse full-coverage NODI bounded event context for PRS-approved routes and diameters under rectangle/85deg sidewall pairing,"production PRS, route winner, scalar score, final detection probability, yield, wet claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_primary85_bounded_event_context_not_probability_not_selection,FULL-404_W500_D1200-TH85-P260,404/W500/D1200,join_key_only_not_selection,404,500,500,runtime_top_aperture_surrogate,1200,1200,260,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,290.02720753778243,290.02720753778243,open,2,61610,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,536.4161959485691,1102493.0200327751,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,0,0.0,,,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_primary85_full_bounded_event_expansion_v1,FULL-404_W500_D1200-TH85-P270,"[""594_NODI_SIDEWALL_RECOMMENDED_DIMENSION_UPDATE_PACKET_20260702"", ""591_bounded_event_runner"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM""]",execute sparse full-coverage NODI bounded event context for PRS-approved routes and diameters under rectangle/85deg sidewall pairing,"production PRS, route winner, scalar score, final detection probability, yield, wet claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_primary85_bounded_event_context_not_probability_not_selection,FULL-404_W500_D1200-TH85-P270,404/W500/D1200,join_key_only_not_selection,404,500,500,runtime_top_aperture_surrogate,1200,1200,270,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,290.02720753778243,290.02720753778243,open,2,61620,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,612.6276552785587,927645.5280266388,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,1,0.5,0.5115526543886892,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_primary85_full_bounded_event_expansion_v1,FULL-404_W500_D1200-TH85-P280,"[""594_NODI_SIDEWALL_RECOMMENDED_DIMENSION_UPDATE_PACKET_20260702"", ""591_bounded_event_runner"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM""]",execute sparse full-coverage NODI bounded event context for PRS-approved routes and diameters under rectangle/85deg sidewall pairing,"production PRS, route winner, scalar score, final detection probability, yield, wet claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_primary85_bounded_event_context_not_probability_not_selection,FULL-404_W500_D1200-TH85-P280,404/W500/D1200,join_key_only_not_selection,404,500,500,runtime_top_aperture_surrogate,1200,1200,280,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,290.02720753778243,290.02720753778243,open,2,61630,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,681.3237717645726,1628155.3473556708,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,0,0.0,,,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_primary85_full_bounded_event_expansion_v1,FULL-404_W500_D1200-TH85-P290,"[""594_NODI_SIDEWALL_RECOMMENDED_DIMENSION_UPDATE_PACKET_20260702"", ""591_bounded_event_runner"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM""]",execute sparse full-coverage NODI bounded event context for PRS-approved routes and diameters under rectangle/85deg sidewall pairing,"production PRS, route winner, scalar score, final detection probability, yield, wet claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_primary85_bounded_event_context_not_probability_not_selection,FULL-404_W500_D1200-TH85-P290,404/W500/D1200,join_key_only_not_selection,404,500,500,runtime_top_aperture_surrogate,1200,1200,290,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,290.02720753778243,290.02720753778243,open,2,61640,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,760.4818864459507,1432114.7457117778,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,0,0.0,,,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_primary85_full_bounded_event_expansion_v1,FULL-404_W500_D1200-TH85-P300,"[""594_NODI_SIDEWALL_RECOMMENDED_DIMENSION_UPDATE_PACKET_20260702"", ""591_bounded_event_runner"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM""]",execute sparse full-coverage NODI bounded event context for PRS-approved routes and diameters under rectangle/85deg sidewall pairing,"production PRS, route winner, scalar score, final detection probability, yield, wet claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_primary85_bounded_event_context_not_probability_not_selection,FULL-404_W500_D1200-TH85-P300,404/W500/D1200,join_key_only_not_selection,404,500,500,runtime_top_aperture_surrogate,1200,1200,300,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,290.02720753778243,290.02720753778243,open,2,61650,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,852.4993193329299,1071088.5949300432,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,0,0.0,,,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_primary85_full_bounded_event_expansion_v1,FULL-404_W600_D900-TH90-P40,"[""594_NODI_SIDEWALL_RECOMMENDED_DIMENSION_UPDATE_PACKET_20260702"", ""591_bounded_event_runner"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM""]",execute sparse full-coverage NODI bounded event context for PRS-approved routes and diameters under rectangle/85deg sidewall pairing,"production PRS, route winner, scalar score, final detection probability, yield, wet claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_primary85_bounded_event_context_not_probability_not_selection,FULL-404_W600_D900-TH90-P40,404/W600/D900,join_key_only_not_selection,404,600,600,runtime_top_aperture_surrogate,900,900,40,gold_baseline_material_model,ideal_rectangle,comsol_from_horizontal,90.0,0.0,600.0000000000001,600.0000000000001,open,2,62440,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,0.5,0.5,0.2668561909832353,338.32738349882754,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,1,0.5,0.7397474197481293,1.0,rectangle_native_or_non_sidewall_geometry,reference_surrogate_geometry_native_rectangle,False,True,True,False,True
sidewall_primary85_full_bounded_event_expansion_v1,FULL-404_W600_D900-TH90-P60,"[""594_NODI_SIDEWALL_RECOMMENDED_DIMENSION_UPDATE_PACKET_20260702"", ""591_bounded_event_runner"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM""]",execute sparse full-coverage NODI bounded event context for PRS-approved routes and diameters under rectangle/85deg sidewall pairing,"production PRS, route winner, scalar score, final detection probability, yield, wet claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_primary85_bounded_event_context_not_probability_not_selection,FULL-404_W600_D900-TH90-P60,404/W600/D900,join_key_only_not_selection,404,600,600,runtime_top_aperture_surrogate,900,900,60,gold_baseline_material_model,ideal_rectangle,comsol_from_horizontal,90.0,0.0,600.0000000000001,600.0000000000001,open,2,62460,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,1.3385513230974944,2694.3649567367615,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,1,0.5,0.5761804835273698,1.0,rectangle_native_or_non_sidewall_geometry,reference_surrogate_geometry_native_rectangle,False,True,True,False,True
sidewall_primary85_full_bounded_event_expansion_v1,FULL-404_W600_D900-TH90-P100,"[""594_NODI_SIDEWALL_RECOMMENDED_DIMENSION_UPDATE_PACKET_20260702"", ""591_bounded_event_runner"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM""]",execute sparse full-coverage NODI bounded event context for PRS-approved routes and diameters under rectangle/85deg sidewall pairing,"production PRS, route winner, scalar score, final detection probability, yield, wet claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_primary85_bounded_event_context_not_probability_not_selection,FULL-404_W600_D900-TH90-P100,404/W600/D900,join_key_only_not_selection,404,600,600,runtime_top_aperture_surrogate,900,900,100,gold_baseline_material_model,ideal_rectangle,comsol_from_horizontal,90.0,0.0,600.0000000000001,600.0000000000001,open,2,62500,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,15.023497319748714,30667.495468264606,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,0,0.0,,,rectangle_native_or_non_sidewall_geometry,reference_surrogate_geometry_native_rectangle,False,True,True,False,True
sidewall_primary85_full_bounded_event_expansion_v1,FULL-404_W600_D900-TH90-P150,"[""594_NODI_SIDEWALL_RECOMMENDED_DIMENSION_UPDATE_PACKET_20260702"", ""591_bounded_event_runner"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM""]",execute sparse full-coverage NODI bounded event context for PRS-approved routes and diameters under rectangle/85deg sidewall pairing,"production PRS, route winner, scalar score, final detection probability, yield, wet claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_primary85_bounded_event_context_not_probability_not_selection,FULL-404_W600_D900-TH90-P150,404/W600/D900,join_key_only_not_selection,404,600,600,runtime_top_aperture_surrogate,900,900,150,gold_baseline_material_model,ideal_rectangle,comsol_from_horizontal,90.0,0.0,600.0000000000001,600.0000000000001,open,2,62550,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,77.71563092836608,195608.56131572582,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,1,0.5,0.5469059501392566,1.0,rectangle_native_or_non_sidewall_geometry,reference_surrogate_geometry_native_rectangle,False,True,True,False,True
sidewall_primary85_full_bounded_event_expansion_v1,FULL-404_W600_D900-TH90-P220,"[""594_NODI_SIDEWALL_RECOMMENDED_DIMENSION_UPDATE_PACKET_20260702"", ""591_bounded_event_runner"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM""]",execute sparse full-coverage NODI bounded event context for PRS-approved routes and diameters under rectangle/85deg sidewall pairing,"production PRS, route winner, scalar score, final detection probability, yield, wet claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_primary85_bounded_event_context_not_probability_not_selection,FULL-404_W600_D900-TH90-P220,404/W600/D900,join_key_only_not_selection,404,600,600,runtime_top_aperture_surrogate,900,900,220,gold_baseline_material_model,ideal_rectangle,comsol_from_horizontal,90.0,0.0,600.0000000000001,600.0000000000001,open,2,62620,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,322.65636667539025,458012.5957325158,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,2,1.0,0.7228090715261498,1.0,rectangle_native_or_non_sidewall_geometry,reference_surrogate_geometry_native_rectangle,False,True,True,False,True
sidewall_primary85_full_bounded_event_expansion_v1,FULL-404_W600_D900-TH90-P230,"[""594_NODI_SIDEWALL_RECOMMENDED_DIMENSION_UPDATE_PACKET_20260702"", ""591_bounded_event_runner"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM""]",execute sparse full-coverage NODI bounded event context for PRS-approved routes and diameters under rectangle/85deg sidewall pairing,"production PRS, route winner, scalar score, final detection probability, yield, wet claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_primary85_bounded_event_context_not_probability_not_selection,FULL-404_W600_D900-TH90-P230,404/W600/D900,join_key_only_not_selection,404,600,600,runtime_top_aperture_surrogate,900,900,230,gold_baseline_material_model,ideal_rectangle,comsol_from_horizontal,90.0,0.0,600.0000000000001,600.0000000000001,open,2,62630,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,375.8524775967722,681307.0557449253,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,1,0.5,0.6617051810119974,1.0,rectangle_native_or_non_sidewall_geometry,reference_surrogate_geometry_native_rectangle,False,True,True,False,True
sidewall_primary85_full_bounded_event_expansion_v1,FULL-404_W600_D900-TH90-P240,"[""594_NODI_SIDEWALL_RECOMMENDED_DIMENSION_UPDATE_PACKET_20260702"", ""591_bounded_event_runner"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM""]",execute sparse full-coverage NODI bounded event context for PRS-approved routes and diameters under rectangle/85deg sidewall pairing,"production PRS, route winner, scalar score, final detection probability, yield, wet claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_primary85_bounded_event_context_not_probability_not_selection,FULL-404_W600_D900-TH90-P240,404/W600/D900,join_key_only_not_selection,404,600,600,runtime_top_aperture_surrogate,900,900,240,gold_baseline_material_model,ideal_rectangle,comsol_from_horizontal,90.0,0.0,600.0000000000001,600.0000000000001,open,2,62640,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,433.4705475298958,694903.20151534,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,1,0.5,0.6598025881092564,1.0,rectangle_native_or_non_sidewall_geometry,reference_surrogate_geometry_native_rectangle,False,True,True,False,True
sidewall_primary85_full_bounded_event_expansion_v1,FULL-404_W600_D900-TH90-P250,"[""594_NODI_SIDEWALL_RECOMMENDED_DIMENSION_UPDATE_PACKET_20260702"", ""591_bounded_event_runner"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM""]",execute sparse full-coverage NODI bounded event context for PRS-approved routes and diameters under rectangle/85deg sidewall pairing,"production PRS, route winner, scalar score, final detection probability, yield, wet claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_primary85_bounded_event_context_not_probability_not_selection,FULL-404_W600_D900-TH90-P250,404/W600/D900,join_key_only_not_selection,404,600,600,runtime_top_aperture_surrogate,900,900,250,gold_baseline_material_model,ideal_rectangle,comsol_from_horizontal,90.0,0.0,600.0000000000001,600.0000000000001,open,2,62650,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,505.41321543603055,842610.9362384466,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,0,0.0,,,rectangle_native_or_non_sidewall_geometry,reference_surrogate_geometry_native_rectangle,False,True,True,False,True
