followup_version,row_id,allowed_use,blocked_use,not_detection_probability,not_yield,not_selection_metric_claim,not_winner,not_qch_weighted,not_true_W_eff,not_production_recommendation,claim_boundary,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,delta_case_id,source_route_id_nodi,candidate_route_id_nodi,route_id_role,diameter_nm,source_W_nominal_nm,candidate_W_top_nm,candidate_top_width_delta_nm,sidewall_deg_comsol,original_execution_status,candidate_execution_status,original_selected_annulus_fraction,candidate_selected_annulus_fraction,candidate_minus_original_selected_annulus_fraction_delta,original_mean_peak_height,candidate_mean_peak_height,candidate_minus_original_mean_peak_height_delta,candidate_minus_original_mean_local_snr_delta,candidate_minus_original_synthetic_counting_context_rate_delta,delta_status,candidate_recovery_context
sidewall_compensated_width_followup_bounded_events_v1,CW-DELTA-404_W600_D900-P300-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,CW-DELTA-404_W600_D900-P300-TH85,404/W600/D900,404/W680/D900,candidate_join_key_only_not_selection,300,600,680,80,85.0,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.0,0.5,0.5,930.2479554743089,975.7800953268071,45.532139852498176,454850.02699301485,0.0,executed_candidate_delta_context,annulus_and_response_improved_context
sidewall_compensated_width_followup_bounded_events_v1,CW-DELTA-660_W500_D1500-P40-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,CW-DELTA-660_W500_D1500-P40-TH85,660/W500/D1500,660/W632/D1500,candidate_join_key_only_not_selection,40,500,632,132,85.0,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.5,0.5,0.0,0.16379510025820015,0.16364740492318813,-0.00014769533501202137,-51.125840149618625,0.0,executed_candidate_delta_context,candidate_context_not_improved_in_sparse_events
sidewall_compensated_width_followup_bounded_events_v1,CW-DELTA-660_W500_D1500-P60-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,CW-DELTA-660_W500_D1500-P60-TH85,660/W500/D1500,660/W632/D1500,candidate_join_key_only_not_selection,60,500,632,132,85.0,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.5,0.0,-0.5,2.148188081100665,2.1585728079689703,0.010384726868305272,833.0308872053547,0.0,executed_candidate_delta_context,response_context_improved_annulus_not_improved
sidewall_compensated_width_followup_bounded_events_v1,CW-DELTA-660_W500_D1500-P100-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,CW-DELTA-660_W500_D1500-P100-TH85,660/W500/D1500,660/W632/D1500,candidate_join_key_only_not_selection,100,500,632,132,85.0,executed_bounded_nodi_shard,executed_bounded_nodi_shard,1.0,0.0,-1.0,65.36764205498122,66.37164715885632,1.0040051038751017,35572.63553552807,0.0,executed_candidate_delta_context,response_context_improved_annulus_not_improved
sidewall_compensated_width_followup_bounded_events_v1,CW-DELTA-660_W500_D1500-P150-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,CW-DELTA-660_W500_D1500-P150-TH85,660/W500/D1500,660/W632/D1500,candidate_join_key_only_not_selection,150,500,632,132,85.0,executed_bounded_nodi_shard,executed_bounded_nodi_shard,1.0,0.0,-1.0,395.67464565310553,403.579709051933,7.905063398827451,-186461.43868229038,0.0,executed_candidate_delta_context,response_context_improved_annulus_not_improved
sidewall_compensated_width_followup_bounded_events_v1,CW-DELTA-660_W500_D1500-P220-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,CW-DELTA-660_W500_D1500-P220-TH85,660/W500/D1500,660/W633/D1500,candidate_join_key_only_not_selection,220,500,633,133,85.0,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.5,0.0,-0.5,668.8134373912958,772.2618578178447,103.44842042654886,293680.234727429,0.0,executed_candidate_delta_context,response_context_improved_annulus_not_improved
sidewall_compensated_width_followup_bounded_events_v1,CW-DELTA-660_W500_D1500-P230-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,CW-DELTA-660_W500_D1500-P230-TH85,660/W500/D1500,660/W633/D1500,candidate_join_key_only_not_selection,230,500,633,133,85.0,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.5,0.0,-0.5,757.5460030279584,923.3444531103667,165.7984500824083,-227458.6575596576,0.0,executed_candidate_delta_context,response_context_improved_annulus_not_improved
sidewall_compensated_width_followup_bounded_events_v1,CW-DELTA-660_W500_D1500-P240-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,CW-DELTA-660_W500_D1500-P240-TH85,660/W500/D1500,660/W633/D1500,candidate_join_key_only_not_selection,240,500,633,133,85.0,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.5,0.0,-0.5,877.4155048401267,1130.6202175102003,253.2047126700736,1011648.3485373291,0.0,executed_candidate_delta_context,response_context_improved_annulus_not_improved
sidewall_compensated_width_followup_bounded_events_v1,CW-DELTA-660_W500_D1500-P250-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,CW-DELTA-660_W500_D1500-P250-TH85,660/W500/D1500,660/W633/D1500,candidate_join_key_only_not_selection,250,500,633,133,85.0,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.0,0.5,0.5,1027.9764536576035,1391.4095712036494,363.4331175460459,234714.08900413942,0.0,executed_candidate_delta_context,annulus_and_response_improved_context
sidewall_compensated_width_followup_bounded_events_v1,CW-DELTA-660_W500_D1500-P260-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,CW-DELTA-660_W500_D1500-P260-TH85,660/W500/D1500,660/W633/D1500,candidate_join_key_only_not_selection,260,500,633,133,85.0,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.5,0.0,-0.5,1199.8010061221767,1686.3612534424874,486.56024732031074,222871.3723284828,0.0,executed_candidate_delta_context,response_context_improved_annulus_not_improved
sidewall_compensated_width_followup_bounded_events_v1,CW-DELTA-660_W500_D1500-P270-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,CW-DELTA-660_W500_D1500-P270-TH85,660/W500/D1500,660/W633/D1500,candidate_join_key_only_not_selection,270,500,633,133,85.0,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.5,0.5,0.0,1376.762770013083,1984.6190473314991,607.8562773184162,1622819.2814666145,0.0,executed_candidate_delta_context,response_context_improved_annulus_not_improved
sidewall_compensated_width_followup_bounded_events_v1,CW-DELTA-660_W500_D1500-P280-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,CW-DELTA-660_W500_D1500-P280-TH85,660/W500/D1500,660/W632/D1500,candidate_join_key_only_not_selection,280,500,632,132,85.0,executed_bounded_nodi_shard,executed_bounded_nodi_shard,1.0,0.0,-1.0,1543.1960575253124,2255.400278536413,712.2042210111008,595061.5716328961,0.0,executed_candidate_delta_context,response_context_improved_annulus_not_improved
sidewall_compensated_width_followup_bounded_events_v1,CW-DELTA-660_W500_D1500-P290-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,CW-DELTA-660_W500_D1500-P290-TH85,660/W500/D1500,660/W631/D1500,candidate_join_key_only_not_selection,290,500,631,131,85.0,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.5,0.5,0.0,1690.078556254341,2485.9096699334605,795.8311136791194,1721295.5884903315,0.0,executed_candidate_delta_context,response_context_improved_annulus_not_improved
sidewall_compensated_width_followup_bounded_events_v1,CW-DELTA-660_W500_D1500-P300-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,CW-DELTA-660_W500_D1500-P300-TH85,660/W500/D1500,660/W630/D1500,candidate_join_key_only_not_selection,300,500,630,130,85.0,executed_bounded_nodi_shard,executed_bounded_nodi_shard,1.0,0.0,-1.0,1815.9506079376156,2676.90475862155,860.9541506839346,-152164.43305588188,0.0,executed_candidate_delta_context,response_context_improved_annulus_not_improved
sidewall_compensated_width_followup_bounded_events_v1,CW-DELTA-660_W800_D1200-P40-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,CW-DELTA-660_W800_D1200-P40-TH85,660/W800/D1200,660/W906/D1200,candidate_join_key_only_not_selection,40,800,906,106,85.0,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.5,1.0,0.5,0.13015619859175492,0.2009232390813365,0.07076704048958157,-55.98516421229539,0.0,executed_candidate_delta_context,annulus_and_response_improved_context
sidewall_compensated_width_followup_bounded_events_v1,CW-DELTA-660_W800_D1200-P60-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,CW-DELTA-660_W800_D1200-P60-TH85,660/W800/D1200,660/W906/D1200,candidate_join_key_only_not_selection,60,800,906,106,85.0,executed_bounded_nodi_shard,executed_bounded_nodi_shard,1.0,1.0,0.0,2.3223646292771956,1.9335307413358453,-0.3888338879413502,-819.1987974504518,0.0,executed_candidate_delta_context,candidate_context_not_improved_in_sparse_events
sidewall_compensated_width_followup_bounded_events_v1,CW-DELTA-660_W800_D1200-P100-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,CW-DELTA-660_W800_D1200-P100-TH85,660/W800/D1200,660/W906/D1200,candidate_join_key_only_not_selection,100,800,906,106,85.0,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.0,0.5,0.5,67.1883698037905,68.20891443905492,1.0205446352644287,-38815.76691352774,0.0,executed_candidate_delta_context,annulus_and_response_improved_context
sidewall_compensated_width_followup_bounded_events_v1,CW-DELTA-660_W800_D1200-P150-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,CW-DELTA-660_W800_D1200-P150-TH85,660/W800/D1200,660/W906/D1200,candidate_join_key_only_not_selection,150,800,906,106,85.0,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.0,0.0,0.0,405.89964065726446,410.4849095637376,4.585268906473118,-821164.0855854341,0.0,executed_candidate_delta_context,response_context_improved_annulus_not_improved
sidewall_compensated_width_followup_bounded_events_v1,CW-DELTA-660_W800_D1200-P220-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,CW-DELTA-660_W800_D1200-P220-TH85,660/W800/D1200,660/W906/D1200,candidate_join_key_only_not_selection,220,800,906,106,85.0,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.5,0.5,0.0,804.1119355930596,818.3737202990966,14.26178470603702,-197563.8191385097,0.0,executed_candidate_delta_context,response_context_improved_annulus_not_improved
sidewall_compensated_width_followup_bounded_events_v1,CW-DELTA-660_W800_D1200-P230-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,CW-DELTA-660_W800_D1200-P230-TH85,660/W800/D1200,660/W906/D1200,candidate_join_key_only_not_selection,230,800,906,106,85.0,executed_bounded_nodi_shard,executed_bounded_nodi_shard,1.0,0.5,-0.5,980.1936256053721,999.8824694962123,19.68884389084019,-238619.8806777345,0.0,executed_candidate_delta_context,response_context_improved_annulus_not_improved
sidewall_compensated_width_followup_bounded_events_v1,CW-DELTA-660_W800_D1200-P240-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,CW-DELTA-660_W800_D1200-P240-TH85,660/W800/D1200,660/W906/D1200,candidate_join_key_only_not_selection,240,800,906,106,85.0,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.0,0.0,0.0,1217.3287416052103,1252.5363452839197,35.20760367870935,-619902.1513620797,0.0,executed_candidate_delta_context,response_context_improved_annulus_not_improved
sidewall_compensated_width_followup_bounded_events_v1,CW-DELTA-660_W800_D1200-P250-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,CW-DELTA-660_W800_D1200-P250-TH85,660/W800/D1200,660/W906/D1200,candidate_join_key_only_not_selection,250,800,906,106,85.0,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.0,0.5,0.5,1522.3280934377676,1554.4596871645338,32.13159372676614,715782.8241856978,0.0,executed_candidate_delta_context,annulus_and_response_improved_context
sidewall_compensated_width_followup_bounded_events_v1,CW-DELTA-660_W800_D1200-P260-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,CW-DELTA-660_W800_D1200-P260-TH85,660/W800/D1200,660/W906/D1200,candidate_join_key_only_not_selection,260,800,906,106,85.0,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.0,0.5,0.5,1848.3128325781227,1911.3843626855937,63.07153010747106,89242.82311479049,0.0,executed_candidate_delta_context,annulus_and_response_improved_context
sidewall_compensated_width_followup_bounded_events_v1,CW-DELTA-660_W800_D1200-P270-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,CW-DELTA-660_W800_D1200-P270-TH85,660/W800/D1200,660/W907/D1200,candidate_join_key_only_not_selection,270,800,907,107,85.0,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.5,1.0,0.5,2178.13780971549,2264.1751849370385,86.03737522154825,-664464.8149794629,0.0,executed_candidate_delta_context,annulus_and_response_improved_context
sidewall_compensated_width_followup_bounded_events_v1,CW-DELTA-660_W800_D1200-P280-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,CW-DELTA-660_W800_D1200-P280-TH85,660/W800/D1200,660/W907/D1200,candidate_join_key_only_not_selection,280,800,907,107,85.0,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.5,0.5,0.0,2490.641755603088,2578.0887139342576,87.44695833116975,910214.3519963687,0.0,executed_candidate_delta_context,response_context_improved_annulus_not_improved
sidewall_compensated_width_followup_bounded_events_v1,CW-DELTA-660_W800_D1200-P290-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,CW-DELTA-660_W800_D1200-P290-TH85,660/W800/D1200,660/W907/D1200,candidate_join_key_only_not_selection,290,800,907,107,85.0,executed_bounded_nodi_shard,executed_bounded_nodi_shard,1.0,0.5,-0.5,2763.8855429967007,2863.0022039264277,99.116660929727,-217888.24221761664,0.0,executed_candidate_delta_context,response_context_improved_annulus_not_improved
sidewall_compensated_width_followup_bounded_events_v1,CW-DELTA-660_W800_D1200-P300-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,CW-DELTA-660_W800_D1200-P300-TH85,660/W800/D1200,660/W907/D1200,candidate_join_key_only_not_selection,300,800,907,107,85.0,executed_bounded_nodi_shard,executed_bounded_nodi_shard,1.0,0.0,-1.0,2971.604736164072,3107.456469423161,135.85173325908863,-682066.4224966541,0.0,executed_candidate_delta_context,response_context_improved_annulus_not_improved
sidewall_compensated_width_followup_bounded_events_v1,CW-DELTA-660_W800_D900-P220-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,CW-DELTA-660_W800_D900-P220-TH85,660/W800/D900,660/W880/D900,candidate_join_key_only_not_selection,220,800,880,80,85.0,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.0,1.0,1.0,800.2197658913933,807.7791490193661,7.559383127972751,-302754.7394063112,0.0,executed_candidate_delta_context,annulus_and_response_improved_context
sidewall_compensated_width_followup_bounded_events_v1,CW-DELTA-660_W800_D900-P230-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,CW-DELTA-660_W800_D900-P230-TH85,660/W800/D900,660/W880/D900,candidate_join_key_only_not_selection,230,800,880,80,85.0,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.0,0.5,0.5,969.1021475244695,987.2241391903653,18.121991665895848,-282995.903598465,0.0,executed_candidate_delta_context,annulus_and_response_improved_context
sidewall_compensated_width_followup_bounded_events_v1,CW-DELTA-660_W800_D900-P240-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,CW-DELTA-660_W800_D900-P240-TH85,660/W800/D900,660/W880/D900,candidate_join_key_only_not_selection,240,800,880,80,85.0,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.5,0.5,0.0,1207.1210883645108,1234.9237048747225,27.802616510211692,-406498.5930848934,0.0,executed_candidate_delta_context,response_context_improved_annulus_not_improved
sidewall_compensated_width_followup_bounded_events_v1,CW-DELTA-660_W800_D900-P250-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,CW-DELTA-660_W800_D900-P250-TH85,660/W800/D900,660/W880/D900,candidate_join_key_only_not_selection,250,800,880,80,85.0,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.5,0.0,-0.5,1494.601855271009,1541.4728705479774,46.871015276968365,1001093.8159709056,0.0,executed_candidate_delta_context,response_context_improved_annulus_not_improved
