sweep_version,row_id,allowed_use,blocked_use,not_detection_probability,not_yield,not_selection_metric_claim,not_winner,not_qch_weighted,not_true_W_eff,not_production_recommendation,claim_boundary,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,delta_case_id,source_route_id_nodi,candidate_envelope_route_id_nodi,route_id_role,diameter_nm,source_W_nominal_nm,candidate_W_top_nm,candidate_envelope_top_width_delta_nm,sidewall_deg_comsol,candidate_n_events_requested,original_n_events_observed,candidate_n_events_observed,original_execution_status,candidate_execution_status,candidate_minus_original_selected_annulus_fraction_delta,candidate_minus_original_mean_peak_height_delta,candidate_minus_original_mean_local_snr_delta,candidate_minus_original_synthetic_counting_context_rate_delta,delta_status
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-404_W600_D900-P230-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-404_W600_D900-P230-TH85,404/W600/D900,404/W680/D900,candidate_envelope_join_key_only_not_selection,230,600,680,80,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.5,13.235708892403466,-354449.92578594654,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-404_W600_D900-P240-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-404_W600_D900-P240-TH85,404/W600/D900,404/W680/D900,candidate_envelope_join_key_only_not_selection,240,600,680,80,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.125,14.40032312758467,235824.8350023639,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-404_W600_D900-P250-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-404_W600_D900-P250-TH85,404/W600/D900,404/W680/D900,candidate_envelope_join_key_only_not_selection,250,600,680,80,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.25,20.137725074679224,62918.303707372164,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-404_W600_D900-P260-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-404_W600_D900-P260-TH85,404/W600/D900,404/W680/D900,candidate_envelope_join_key_only_not_selection,260,600,680,80,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,-0.25,23.273733184774187,-111484.4065476961,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-404_W600_D900-P270-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-404_W600_D900-P270-TH85,404/W600/D900,404/W680/D900,candidate_envelope_join_key_only_not_selection,270,600,680,80,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,-0.5,24.948767477286538,415233.08369446057,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-404_W600_D900-P280-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-404_W600_D900-P280-TH85,404/W600/D900,404/W680/D900,candidate_envelope_join_key_only_not_selection,280,600,680,80,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,-0.125,31.523187850333215,-17517.358327407623,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-404_W600_D900-P290-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-404_W600_D900-P290-TH85,404/W600/D900,404/W680/D900,candidate_envelope_join_key_only_not_selection,290,600,680,80,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,-0.125,49.27575800841896,582618.264223035,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-404_W600_D900-P300-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-404_W600_D900-P300-TH85,404/W600/D900,404/W680/D900,candidate_envelope_join_key_only_not_selection,300,600,680,80,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.5,40.587577415612486,453319.15967603214,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-660_W500_D1500-P40-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-660_W500_D1500-P40-TH85,660/W500/D1500,660/W633/D1500,candidate_envelope_join_key_only_not_selection,40,500,633,133,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.0,1.6648268174379588e-05,83.76026655124105,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-660_W500_D1500-P60-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-660_W500_D1500-P60-TH85,660/W500/D1500,660/W633/D1500,candidate_envelope_join_key_only_not_selection,60,500,633,133,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,-0.125,0.010719412065955503,1000.6245179090424,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-660_W500_D1500-P100-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-660_W500_D1500-P100-TH85,660/W500/D1500,660/W633/D1500,candidate_envelope_join_key_only_not_selection,100,500,633,133,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,-0.75,1.0062989488415326,45413.665305951436,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-660_W500_D1500-P150-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-660_W500_D1500-P150-TH85,660/W500/D1500,660/W633/D1500,candidate_envelope_join_key_only_not_selection,150,500,633,133,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,-0.875,7.928509872351185,-36976.20893959096,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-660_W500_D1500-P220-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-660_W500_D1500-P220-TH85,660/W500/D1500,660/W633/D1500,candidate_envelope_join_key_only_not_selection,220,500,633,133,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,-0.125,103.44870975513322,558356.0115962031,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-660_W500_D1500-P230-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-660_W500_D1500-P230-TH85,660/W500/D1500,660/W633/D1500,candidate_envelope_join_key_only_not_selection,230,500,633,133,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,-0.125,165.79815847576617,144154.515282874,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-660_W500_D1500-P240-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-660_W500_D1500-P240-TH85,660/W500/D1500,660/W633/D1500,candidate_envelope_join_key_only_not_selection,240,500,633,133,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.125,253.20482151369333,554159.6832836389,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-660_W500_D1500-P250-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-660_W500_D1500-P250-TH85,660/W500/D1500,660/W633/D1500,candidate_envelope_join_key_only_not_selection,250,500,633,133,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.375,363.4332714325574,906711.4293101411,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-660_W500_D1500-P260-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-660_W500_D1500-P260-TH85,660/W500/D1500,660/W633/D1500,candidate_envelope_join_key_only_not_selection,260,500,633,133,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.375,486.5598852254602,1377795.286529974,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-660_W500_D1500-P270-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-660_W500_D1500-P270-TH85,660/W500/D1500,660/W633/D1500,candidate_envelope_join_key_only_not_selection,270,500,633,133,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,-0.125,607.8562080023382,1387099.538487676,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-660_W500_D1500-P280-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-660_W500_D1500-P280-TH85,660/W500/D1500,660/W633/D1500,candidate_envelope_join_key_only_not_selection,280,500,633,133,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,-0.5,714.5813733867853,137668.2343004509,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-660_W500_D1500-P290-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-660_W500_D1500-P290-TH85,660/W500/D1500,660/W633/D1500,candidate_envelope_join_key_only_not_selection,290,500,633,133,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.125,801.1996443763887,1871338.7175262803,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-660_W500_D1500-P300-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-660_W500_D1500-P300-TH85,660/W500/D1500,660/W633/D1500,candidate_envelope_join_key_only_not_selection,300,500,633,133,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,-0.875,869.7869624924265,434733.1759397504,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-660_W800_D1200-P40-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-660_W800_D1200-P40-TH85,660/W800/D1200,660/W907/D1200,candidate_envelope_join_key_only_not_selection,40,800,907,107,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,-0.125,0.0388034636016821,-77.89392780077583,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-660_W800_D1200-P60-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-660_W800_D1200-P60-TH85,660/W800/D1200,660/W907/D1200,candidate_envelope_join_key_only_not_selection,60,800,907,107,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,-0.75,-0.18463256821363805,283.37231617398265,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-660_W800_D1200-P100-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-660_W800_D1200-P100-TH85,660/W800/D1200,660/W907/D1200,candidate_envelope_join_key_only_not_selection,100,800,907,107,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.125,0.990763511439468,4553.831938892152,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-660_W800_D1200-P150-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-660_W800_D1200-P150-TH85,660/W800/D1200,660/W907/D1200,candidate_envelope_join_key_only_not_selection,150,800,907,107,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.5,-0.8661233323770716,-397660.3421679343,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-660_W800_D1200-P220-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-660_W800_D1200-P220-TH85,660/W800/D1200,660/W907/D1200,candidate_envelope_join_key_only_not_selection,220,800,907,107,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.0,19.223528283841688,325496.38242139714,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-660_W800_D1200-P230-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-660_W800_D1200-P230-TH85,660/W800/D1200,660/W907/D1200,candidate_envelope_join_key_only_not_selection,230,800,907,107,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,-0.625,20.220923831510618,385039.6626472431,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-660_W800_D1200-P240-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-660_W800_D1200-P240-TH85,660/W800/D1200,660/W907/D1200,candidate_envelope_join_key_only_not_selection,240,800,907,107,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.375,29.033861196673797,-410171.5051668221,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-660_W800_D1200-P250-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-660_W800_D1200-P250-TH85,660/W800/D1200,660/W907/D1200,candidate_envelope_join_key_only_not_selection,250,800,907,107,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.5,36.69732479253662,1013208.4963492258,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-660_W800_D1200-P260-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-660_W800_D1200-P260-TH85,660/W800/D1200,660/W907/D1200,candidate_envelope_join_key_only_not_selection,260,800,907,107,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.25,66.8226148473941,-311101.5858108541,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-660_W800_D1200-P270-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-660_W800_D1200-P270-TH85,660/W800/D1200,660/W907/D1200,candidate_envelope_join_key_only_not_selection,270,800,907,107,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.125,84.23756266897726,-80812.66868430004,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-660_W800_D1200-P280-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-660_W800_D1200-P280-TH85,660/W800/D1200,660/W907/D1200,candidate_envelope_join_key_only_not_selection,280,800,907,107,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,-0.125,95.61698104764173,959850.5410393812,0.0,executed_candidate_envelope_delta_context
