diagnostic_schema_version,candidate_id,route_key,comparison_stratum,perturbation_family_id,v1_scalar_rank_percentile_in_stratum,bfp_roi_rank_percentile_in_stratum,roughness_leakage_rank_percentile_in_stratum,roughness_leakage_vs_v1_rank_percentile_delta,roughness_leakage_pairwise_inversion_flag,roughness_leakage_surrogate_risk_label,roughness_leakage_surrogate_risk_reason_codes,raw_leakage_proxy_diagnostic_only,raw_magnitude_final_gate_allowed,measured_blank_safety_claim_allowed,calibrated_claim_allowed,p0_release_conclusion_changed,physical_ceiling_role
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1400_D1300,404/W1400/D1300,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.3257443082311734,0.23992994746059548,0.40455341506129594,0.07880910683012254,False,low_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY,0.1858143607705779,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1400_D1400,404/W1400/D1400,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.41681260945709286,0.22767075306479856,0.49036777583187385,0.07355516637478099,False,low_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY,0.25580852305896096,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1400_D1500,404/W1400/D1500,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.3887915936952715,0.2434325744308231,0.4728546409807356,0.0840630472854641,False,low_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY,0.1786923525977817,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1500_D500,404/W1500/D500,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.20840630472854638,0.8178633975481611,0.2101576182136602,0.0017513134851138146,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,0.9427904261529481,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1500_D550,404/W1500/D550,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.25919439579684767,0.7688266199649737,0.23992994746059548,-0.019264448336252182,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,0.8262988908347927,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1500_D600,404/W1500/D600,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.33274956217162877,0.7162872154115587,0.30823117338003503,-0.024518388791593737,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,0.68353765323993,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1500_D650,404/W1500/D650,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.46760070052539404,0.660245183887916,0.4851138353765324,0.017513134851138368,False,low_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY,0.47597781669585526,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1500_D700,404/W1500/D700,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.5061295971978984,0.6147110332749562,0.5779334500875657,0.07180385288966729,False,low_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY,0.37524810274372444,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1500_D800,404/W1500/D800,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.39404553415061294,0.5306479859894921,0.44045534150612964,0.0464098073555167,False,low_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY,0.3699357851722126,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1500_D900,404/W1500/D900,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.33099824868651484,0.4623467600700525,0.3695271453590193,0.038528896672504476,False,low_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY,0.3313485113835376,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1500_D1000,404/W1500/D1000,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.21716287215411556,0.3992994746059545,0.2749562171628721,0.05779334500875655,False,low_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY,0.3488032691185057,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1500_D1100,404/W1500/D1100,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.21891418563922938,0.34150612959719795,0.29772329246935203,0.07880910683012265,False,low_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY,0.2559252772913019,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1500_D1200,404/W1500/D1200,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.24518388791593693,0.3064798598949212,0.3467600700525394,0.10157618213660247,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.RANK_PERCENTILE_SHIFT_MODERATE,0.16129597197898426,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1500_D1300,404/W1500/D1300,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.31173380035026266,0.27670753064798603,0.4133099824868651,0.10157618213660247,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.RANK_PERCENTILE_SHIFT_MODERATE,0.10169293636894328,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1500_D1400,404/W1500/D1400,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.4080560420315237,0.26795096322241685,0.5096322241681261,0.10157618213660247,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.RANK_PERCENTILE_SHIFT_MODERATE,0.17343841214244016,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1500_D1500,404/W1500/D1500,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.4010507880910683,0.28021015761821366,0.520140105078809,0.11908931698774072,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.RANK_PERCENTILE_SHIFT_MODERATE,0.12084063047285465,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W500_D500,488/W500/D500,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.05604203152364273,0.978984238178634,0.0,-0.05604203152364273,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,1.589608873321658,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W500_D550,488/W500/D550,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.05604203152364273,0.9807355516637478,0.0017513134851138146,-0.05429071803852892,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,1.574693520140105,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W500_D600,488/W500/D600,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.05604203152364273,0.9824868651488616,0.005253940455341555,-0.05078809106830118,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,1.5597781669585522,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W500_D650,488/W500/D650,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.05604203152364273,0.9842381786339754,0.008756567425569184,-0.04728546409807355,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,1.5448628137769993,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W500_D700,488/W500/D700,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.05604203152364273,0.9859894921190893,0.012259194395796813,-0.04378283712784592,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,1.5299474605954466,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W500_D800,488/W500/D800,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.05604203152364273,0.9877408056042032,0.019264448336252182,-0.03677758318739055,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,1.498365440747227,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W500_D900,488/W500/D900,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.05604203152364273,0.989492119089317,0.031523642732048995,-0.024518388791593737,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,1.4667834208990076,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W500_D1000,488/W500/D1000,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.05604203152364273,0.9912434325744308,0.045534150612959734,-0.010507880910682998,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,1.435201401050788,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W500_D1100,488/W500/D1100,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.05604203152364273,0.9929947460595446,0.05604203152364273,0.0,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,1.4036193812025686,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W500_D1200,488/W500/D1200,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.05604203152364273,0.9947460595446584,0.06479859894921192,0.008756567425569184,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,1.372037361354349,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W500_D1300,488/W500/D1300,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.05604203152364273,0.9964973730297724,0.0735551663747811,0.017513134851138368,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,1.3404553415061295,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W500_D1400,488/W500/D1400,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.05604203152364273,0.9982486865148862,0.08231173380035028,0.02626970227670755,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,1.3088733216579103,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W500_D1500,488/W500/D1500,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.05604203152364273,1.0,0.09106830122591947,0.035026269702276736,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,1.2772913018096905,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W600_D500,488/W600/D500,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.30998248686514884,0.6304728546409808,0.2434325744308231,-0.06654991243432573,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,0.9538237011091653,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W600_D550,488/W600/D550,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.339754816112084,0.5604203152364273,0.27670753064798603,-0.06304728546409799,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,0.83733216579101,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W600_D600,488/W600/D600,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.532399299474606,0.49912434325744304,0.5271453590192645,-0.005253940455341444,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,0.6332749562171629,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W600_D650,488/W600/D650,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.6619964973730298,0.4500875656742557,0.6304728546409808,-0.031523642732048995,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,0.7952422650321074,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W600_D700,488/W600/D700,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.7600700525394045,0.3870402802101576,0.6935201401050788,-0.06654991243432573,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,0.9396964389959136,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W600_D800,488/W600/D800,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.7618213660245183,0.2714535901926445,0.6760070052539404,-0.08581436077057791,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,1.023701109165207,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W600_D900,488/W600/D900,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.6637478108581436,0.16287215411558664,0.5796847635726795,-0.0840630472854641,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,1.000875656742557,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W600_D1000,488/W600/D1000,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.5831873905429072,0.08931698774080565,0.47110332749562167,-0.11208406304728558,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.RANK_PERCENTILE_SHIFT_MODERATE;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,0.9605370694687683,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W600_D1100,488/W600/D1100,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.6532399299474606,0.04728546409807355,0.5499124343257443,-0.10332749562171628,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.RANK_PERCENTILE_SHIFT_MODERATE;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,1.0392877991827203,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W600_D1200,488/W600/D1200,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.6742556917688266,0.02626970227670755,0.5761821366024518,-0.09807355516637484,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,1.047985989492119,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W600_D1300,488/W600/D1300,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.6514886164623468,0.017513134851138368,0.5569176882661997,-0.0945709281961471,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,1.0006421482778751,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W600_D1400,488/W600/D1400,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.5954465849387041,0.012259194395796813,0.5131348511383538,-0.08231173380035028,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,0.9165207238762405,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,historical_v1_488_W600_D1500,488/W600/D1500,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.5551663747810858,0.014010507880910628,0.4746059544658494,-0.08056042031523636,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,0.8411558669001752,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W700_D500,488/W700/D500,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.15411558669001746,0.6970227670753064,0.14185639229422065,-0.012259194395796813,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,1.142907180385289,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W700_D550,488/W700/D550,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.19439579684763575,0.6427320490367776,0.18388791593695275,-0.010507880910682998,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,1.0316695855224753,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W700_D600,488/W700/D600,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.3047285464098074,0.5814360770577933,0.25919439579684767,-0.045534150612959734,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,0.8433741973146526,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W700_D650,488/W700/D650,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.5026269702276708,0.532399299474606,0.4956217162872154,-0.007005253940455369,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,0.5797723292469352,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W700_D700,488/W700/D700,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.6654991243432574,0.47810858143607704,0.6549912434325744,-0.010507880910682998,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,0.7207238762405137,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W700_D800,488/W700/D800,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.7110332749562172,0.38178633975481613,0.6742556917688266,-0.03677758318739055,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,0.829246935201401,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W700_D900,488/W700/D900,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.6882661996497372,0.2819614711033275,0.637478108581436,-0.05078809106830118,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,0.8729713952130764,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W700_D1000,488/W700/D1000,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.6549912434325744,0.18213660245183882,0.5954465849387041,-0.05954465849387036,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,0.906187974314069,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W700_D1100,488/W700/D1100,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.6129597197898424,0.11033274956217165,0.542907180385289,-0.07005253940455347,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,0.9026269702276708,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W700_D1200,488/W700/D1200,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.637478108581436,0.07180385288966729,0.563922942206655,-0.0735551663747811,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,0.9323409223584355,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W700_D1300,488/W700/D1300,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.6217162872154116,0.05078809106830118,0.5516637478108581,-0.07005253940455347,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,0.9042615294804437,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W700_D1400,488/W700/D1400,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.5516637478108581,0.038528896672504365,0.4833625218914186,-0.06830122591943955,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,0.8131348511383538,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W700_D1500,488/W700/D1500,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.5971978984238179,0.035026269702276736,0.5464098073555166,-0.05078809106830129,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,0.8288382953882077,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W800_D500,488/W800/D500,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.1155866900175131,0.7478108581436077,0.11383537653239928,-0.0017513134851138146,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,1.1988908347927612,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,tsuyama_like_488_W800_D550,488/W800/D550,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.15586690017513138,0.6882661996497372,0.15411558669001746,-0.0017513134851139256,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,1.082399299474606,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W800_D600,488/W800/D600,all_ranked_routes,geometry_margin_leakage_proxy_no_simulation,0.22942206654991248,0.6339754816112084,0.22416812609457093,-0.005253940455341555,False,medium_surrogate_risk,ROUGHNESS_LEAKAGE.NO_SOLVER_RANK_PROXY;ROUGHNESS_LEAKAGE.GEOMETRY_MARGIN_PROXY_HIGH,0.9378867483946293,False,False,False,False,surrogate_risk_reduction_only
